cudagraph_mode,manipulated,batch_size,graph_batch_size,during_time,index,length,avg_power_js,total_energy_j,energy_per_sample,throughput,timestamp,power,temperature,graphics_clock,sm_clock,memory_clock,memory_used,memory_total,gpu_util,memory_util,power_violation_time_ns,power_reference_time_ns,thermal_violation_time_ns,decoding_steps,perf_state,power_state,total_energy,model_mode,kv_cache_lens,model_name,graph_mode,repeat_count,input_len
FULL,False,24,24,1.1493,1,13,,,,,1773375922.2081542,503.094,49,2280,2280,12481,94490.25,97887.0,100,47,1600898432,1773375922204447,0,,0,0,29602909050,,130,llama,seg,100,128
FULL,False,24,24,1.1493,2,13,,,,,1773375922.259273,503.094,49,2280,2280,12481,94490.25,97887.0,100,47,1600898432,1773375922247934,0,,0,0,29602944405,,130,llama,seg,100,128
FULL,False,24,24,1.1493,3,13,,,,,1773375922.3673778,445.94,45,2400,2400,12481,94490.25,97887.0,100,47,1600898432,1773375922360666,0,,0,0,29602981248,,130,llama,seg,100,128
FULL,False,24,24,1.1493,4,13,,,,,1773375922.4747927,416.366,44,2400,2400,12481,94490.25,97887.0,100,81,1600898432,1773375922468753,0,,0,0,29603018372,,130,llama,seg,100,128
FULL,False,24,24,1.1493,5,13,,,,,1773375922.5821967,408.396,45,2422,2422,12481,94490.25,97887.0,100,81,1600898432,1773375922576133,0,,0,0,29603055472,,130,llama,seg,100,128
FULL,False,24,24,1.1493,6,13,,,,,1773375922.6895134,402.628,45,2422,2422,12481,94490.25,97887.0,100,81,1600898432,1773375922683469,0,,0,0,29603092241,,130,llama,seg,100,128
FULL,False,24,24,1.1493,7,13,,,,,1773375922.7968812,399.042,45,2422,2422,12481,94490.25,97887.0,100,81,1600898432,1773375922790821,0,,0,0,29603129265,,130,llama,seg,100,128
FULL,False,24,24,1.1493,8,13,,,,,1773375922.904809,396.277,45,2422,2422,12481,94490.25,97887.0,100,81,1600898432,1773375922898184,0,,0,0,29603166377,,130,llama,seg,100,128
FULL,False,24,24,1.1493,9,13,,,,,1773375923.0122747,393.039,45,2422,2422,12481,94490.25,97887.0,100,81,1600898432,1773375923006157,0,,0,0,29603203493,,130,llama,seg,100,128
FULL,False,24,24,1.1493,10,13,,,,,1773375923.1196523,392.157,45,2422,2422,12481,94490.25,97887.0,100,81,1600898432,1773375923113632,0,,0,0,29603240375,,130,llama,seg,100,128
