cudagraph_mode,manipulated,batch_size,graph_batch_size,during_time,index,length,avg_power_js,total_energy_j,energy_per_sample,throughput,timestamp,power,temperature,graphics_clock,sm_clock,memory_clock,memory_used,memory_total,gpu_util,memory_util,power_violation_time_ns,power_reference_time_ns,thermal_violation_time_ns,decoding_steps,perf_state,power_state,total_energy,model_mode,kv_cache_lens,model_name,graph_mode,repeat_count,input_len
FULL,False,16,16,1.3177,1,14,,,,,1773368847.320076,343.56,46,2325,2325,12481,94506.25,97887.0,100,86,1600898432,1773368847313283,0,,0,0,28702224212,,8202,llama,all,60,8192
FULL,False,16,16,1.3177,2,14,,,,,1773368847.380569,337.159,46,2355,2355,12481,94506.25,97887.0,90,81,1600898432,1773368847365873,0,,0,0,28702224212,,8202,llama,all,60,8192
FULL,False,16,16,1.3177,3,14,,,,,1773368847.4890614,315.397,46,2355,2355,12481,94506.25,97887.0,90,81,1600898432,1773368847482173,0,,0,0,28702258197,,8202,llama,all,60,8192
FULL,False,16,16,1.3177,4,14,,,,,1773368847.5975904,274.24,46,2422,2422,12481,94506.25,97887.0,100,90,1600898432,1773368847590689,0,,0,0,28702293657,,8202,llama,all,60,8192
FULL,False,16,16,1.3177,5,14,,,,,1773368847.7059822,243.666,46,2422,2422,12481,94506.25,97887.0,100,90,1600898432,1773368847699187,0,,0,0,28702328799,,8202,llama,all,60,8192
FULL,False,16,16,1.3177,6,14,,,,,1773368847.8144343,253.646,46,2422,2422,12481,94506.25,97887.0,100,90,1600898432,1773368847807607,0,,0,0,28702364699,,8202,llama,all,60,8192
FULL,False,16,16,1.3177,7,14,,,,,1773368847.9232023,276.389,46,2422,2422,12481,94506.25,97887.0,100,90,1600898432,1773368847915899,0,,0,0,28702435890,,8202,llama,all,60,8192
FULL,False,16,16,1.3177,8,14,,,,,1773368848.031559,300.693,46,2422,2422,12481,94506.25,97887.0,100,90,1600898432,1773368848024722,0,,0,0,28702470947,,8202,llama,all,60,8192
FULL,False,16,16,1.3177,9,14,,,,,1773368848.1404474,347.298,46,2422,2422,12481,94506.25,97887.0,100,90,1600898432,1773368848132826,0,,0,0,28702506876,,8202,llama,all,60,8192
FULL,False,16,16,1.3177,10,14,,,,,1773368848.249093,348.514,46,2422,2422,12481,94506.25,97887.0,100,90,1600898432,1773368848241852,0,,0,0,28702542179,,8202,llama,all,60,8192
FULL,False,16,16,1.3177,11,14,,,,,1773368848.3605638,355.098,46,2422,2422,12481,94506.25,97887.0,100,90,1600898432,1773368848353152,0,,0,0,28702577791,,8202,llama,all,60,8192
FULL,False,16,16,1.3177,12,14,,,,,1773368848.4691758,354.473,46,2422,2422,12481,94506.25,97887.0,100,90,1600898432,1773368848462104,0,,0,0,28702613285,,8202,llama,all,60,8192
FULL,False,16,16,1.3177,13,14,,,,,1773368848.577558,353.993,46,2422,2422,12481,94506.25,97887.0,100,90,1600898432,1773368848570732,0,,0,0,28702648643,,8202,llama,all,60,8192
FULL,False,16,16,1.3177,14,14,,,,,1773368848.6407483,353.993,46,2422,2422,12481,94506.25,97887.0,100,90,1600898432,1773368848638477,0,,0,0,28702684476,,8202,llama,all,60,8192
FULL,False,16,16,1.3178,1,15,,,,,1773368848.776601,355.198,46,2422,2422,12481,94506.25,97887.0,97,86,1600898432,1773368848774335,0,,0,0,28702719492,,8203,llama,all,60,8192
FULL,False,16,16,1.3178,2,15,,,,,1773368848.7857816,355.198,46,2422,2422,12481,94506.25,97887.0,97,86,1600898432,1773368848779133,0,,0,0,28702719492,,8203,llama,all,60,8192
FULL,False,16,16,1.3178,3,15,,,,,1773368848.8940787,355.132,46,2422,2422,12481,94506.25,97887.0,97,86,1600898432,1773368848887310,0,,0,0,28702754000,,8203,llama,all,60,8192
FULL,False,16,16,1.3178,4,15,,,,,1773368849.0023577,355.897,46,2422,2422,12481,94506.25,97887.0,100,90,1600898432,1773368848995606,0,,0,0,28702789491,,8203,llama,all,60,8192
FULL,False,16,16,1.3178,5,15,,,,,1773368849.1103396,355.069,46,2422,2422,12481,94506.25,97887.0,100,90,1600898432,1773368849103733,0,,0,0,28702825020,,8203,llama,all,60,8192
FULL,False,16,16,1.3178,6,15,,,,,1773368849.2211509,356.072,46,2422,2422,12481,94506.25,97887.0,100,90,1600898432,1773368849211921,0,,0,0,28702896028,,8203,llama,all,60,8192
FULL,False,16,16,1.3178,7,15,,,,,1773368849.3293517,356.068,46,2422,2422,12481,94506.25,97887.0,100,90,1600898432,1773368849322715,0,,0,0,28702931074,,8203,llama,all,60,8192
FULL,False,16,16,1.3178,8,15,,,,,1773368849.4376903,354.462,46,2422,2422,12481,94506.25,97887.0,100,90,1600898432,1773368849430938,0,,0,0,28702966998,,8203,llama,all,60,8192
FULL,False,16,16,1.3178,9,15,,,,,1773368849.5460823,354.787,46,2422,2422,12481,94506.25,97887.0,100,90,1600898432,1773368849539229,0,,0,0,28703001916,,8203,llama,all,60,8192
