cudagraph_mode,manipulated,batch_size,graph_batch_size,during_time,index,length,avg_power_js,total_energy_j,energy_per_sample,throughput,timestamp,power,temperature,graphics_clock,sm_clock,memory_clock,memory_used,memory_total,gpu_util,memory_util,power_violation_time_ns,power_reference_time_ns,thermal_violation_time_ns,decoding_steps,perf_state,power_state,total_energy,model_mode,kv_cache_lens,model_name,graph_mode,repeat_count,input_len
FULL,False,24,24,1.1636,1,13,,,,,1773375281.0993748,412.995,47,2302,2302,12481,94504.25,97887.0,0,0,1600898432,1773375281095720,0,,0,0,29395209165,,130,llama,all,100,128
FULL,False,24,24,1.1636,2,13,,,,,1773375281.1654398,398.044,41,2295,2295,12481,94504.25,97887.0,100,48,1600898432,1773375281154399,0,,0,0,29395245033,,130,llama,all,100,128
FULL,False,24,24,1.1636,3,13,,,,,1773375281.2723393,379.954,41,2295,2295,12481,94504.25,97887.0,100,48,1600898432,1773375281266608,0,,0,0,29395282769,,130,llama,all,100,128
FULL,False,24,24,1.1636,4,13,,,,,1773375281.379685,380.414,41,2287,2287,12481,94504.25,97887.0,100,80,1600898432,1773375281373650,0,,0,0,29395320930,,130,llama,all,100,128
FULL,False,24,24,1.1636,5,13,,,,,1773375281.4868765,381.702,41,2287,2287,12481,94504.25,97887.0,100,80,1600898432,1773375281480936,0,,0,0,29395359091,,130,llama,all,100,128
FULL,False,24,24,1.1636,6,13,,,,,1773375281.5941298,380.962,41,2287,2287,12481,94504.25,97887.0,100,80,1600898432,1773375281588176,0,,0,0,29395397311,,130,llama,all,100,128
FULL,False,24,24,1.1636,7,13,,,,,1773375281.7013986,380.957,41,2280,2280,12481,94504.25,97887.0,100,80,1600898432,1773375281695308,0,,0,0,29395435565,,130,llama,all,100,128
FULL,False,24,24,1.1636,8,13,,,,,1773375281.8083901,381.301,42,2280,2280,12481,94504.25,97887.0,100,80,1600898432,1773375281802618,0,,0,0,29395473695,,130,llama,all,100,128
FULL,False,24,24,1.1636,9,13,,,,,1773375281.915793,381.259,42,2280,2280,12481,94504.25,97887.0,100,80,1600898432,1773375281909493,0,,0,0,29395550125,,130,llama,all,100,128
FULL,False,24,24,1.1636,10,13,,,,,1773375282.0231683,387.119,42,2280,2280,12481,94504.25,97887.0,100,80,1600898432,1773375282017174,0,,0,0,29395588292,,130,llama,all,100,128
FULL,False,24,24,1.1636,11,13,,,,,1773375282.1303508,377.924,42,2280,2280,12481,94504.25,97887.0,100,80,1600898432,1773375282124494,0,,0,0,29395626472,,130,llama,all,100,128
FULL,False,24,24,1.1636,12,13,,,,,1773375282.2396646,382.233,42,2280,2280,12481,94504.25,97887.0,100,80,1600898432,1773375282231680,0,,0,0,29395664826,,130,llama,all,100,128
FULL,False,24,24,1.1636,13,13,,,,,1773375282.265993,382.233,42,2280,2280,12481,94504.25,97887.0,100,80,1600898432,1773375282263694,0,,0,0,29395664826,,130,llama,all,100,128
FULL,False,24,24,1.1638,1,13,,,,,1773375282.386784,382.123,42,2280,2280,12481,94504.25,97887.0,100,80,1600898432,1773375282384499,0,,0,0,29395702166,,131,llama,all,100,128
FULL,False,24,24,1.1638,2,13,,,,,1773375282.447002,381.524,42,2280,2280,12481,94504.25,97887.0,100,80,1600898432,1773375282441062,0,,0,0,29395739678,,131,llama,all,100,128
FULL,False,24,24,1.1638,3,13,,,,,1773375282.5607939,381.035,42,2280,2280,12481,94504.25,97887.0,97,77,1600898432,1773375282553394,0,,0,0,29395778027,,131,llama,all,100,128
FULL,False,24,24,1.1638,4,13,,,,,1773375282.6680107,380.652,42,2280,2280,12481,94504.25,97887.0,97,77,1600898432,1773375282662098,0,,0,0,29395816416,,131,llama,all,100,128
FULL,False,24,24,1.1638,5,13,,,,,1773375282.7750115,381.577,42,2280,2280,12481,94504.25,97887.0,100,80,1600898432,1773375282769318,0,,0,0,29395854775,,131,llama,all,100,128
FULL,False,24,24,1.1638,6,13,,,,,1773375282.8822968,381.753,42,2280,2280,12481,94504.25,97887.0,100,80,1600898432,1773375282876323,0,,0,0,29395893134,,131,llama,all,100,128
FULL,False,24,24,1.1638,7,13,,,,,1773375282.9898295,381.207,42,2280,2280,12481,94504.25,97887.0,100,80,1600898432,1773375282983541,0,,0,0,29395931558,,131,llama,all,100,128
FULL,False,24,24,1.1638,8,13,,,,,1773375283.0968668,381.866,43,2280,2280,12481,94504.25,97887.0,100,80,1600898432,1773375283091016,0,,0,0,29395969747,,131,llama,all,100,128
FULL,False,24,24,1.1638,9,13,,,,,1773375283.2040293,381.606,42,2280,2280,12481,94504.25,97887.0,100,80,1600898432,1773375283198158,0,,0,0,29396008239,,131,llama,all,100,128
FULL,False,24,24,1.1638,10,13,,,,,1773375283.3110647,382.397,43,2280,2280,12481,94504.25,97887.0,100,80,1600898432,1773375283305189,0,,0,0,29396046664,,131,llama,all,100,128
FULL,False,24,24,1.1638,11,13,,,,,1773375283.4207714,382.313,43,2280,2280,12481,94504.25,97887.0,100,80,1600898432,1773375283412082,0,,0,0,29396123364,,131,llama,all,100,128
FULL,False,24,24,1.1638,12,13,,,,,1773375283.5279224,383.586,43,2280,2280,12481,94504.25,97887.0,100,80,1600898432,1773375283522127,0,,0,0,29396161630,,131,llama,all,100,128
FULL,False,24,24,1.1638,13,13,,,,,1773375283.553456,383.586,43,2280,2280,12481,94504.25,97887.0,100,80,1600898432,1773375283551146,0,,0,0,29396161630,,131,llama,all,100,128
FULL,False,16,16,1.0944,1,12,,,,,1773375283.8404567,337.386,40,2287,2287,12481,94504.25,97887.0,43,34,1600898432,1773375283838155,0,,0,0,29396232549,,130,llama,all,100,128
FULL,False,16,16,1.0944,2,12,,,,,1773375283.9351094,337.933,41,2287,2287,12481,94504.25,97887.0,100,84,1600898432,1773375283929441,0,,0,0,29396268489,,130,llama,all,100,128
FULL,False,16,16,1.0944,3,12,,,,,1773375284.042148,336.197,42,2280,2280,12481,94504.25,97887.0,100,84,1600898432,1773375284036499,0,,0,0,29396305257,,130,llama,all,100,128
FULL,False,16,16,1.0944,4,12,,,,,1773375284.1490893,329.176,42,2280,2280,12481,94504.25,97887.0,100,84,1600898432,1773375284143486,0,,0,0,29396341914,,130,llama,all,100,128
FULL,False,16,16,1.0944,5,12,,,,,1773375284.2560341,327.486,42,2280,2280,12481,94504.25,97887.0,100,84,1600898432,1773375284250321,0,,0,0,29396378527,,130,llama,all,100,128
FULL,False,16,16,1.0944,6,12,,,,,1773375284.3642812,325.987,42,2280,2280,12481,94504.25,97887.0,100,84,1600898432,1773375284358484,0,,0,0,29396415068,,130,llama,all,100,128
FULL,False,16,16,1.0944,7,12,,,,,1773375284.4714928,329.998,42,2280,2280,12481,94504.25,97887.0,100,84,1600898432,1773375284465653,0,,0,0,29396451708,,130,llama,all,100,128
FULL,False,16,16,1.0944,8,12,,,,,1773375284.5797088,328.567,42,2280,2280,12481,94504.25,97887.0,100,84,1600898432,1773375284572742,0,,0,0,29396488502,,130,llama,all,100,128
FULL,False,16,16,1.0944,9,12,,,,,1773375284.686867,326.945,42,2280,2280,12481,94504.25,97887.0,100,84,1600898432,1773375284681047,0,,0,0,29396525386,,130,llama,all,100,128
FULL,False,16,16,1.0944,10,12,,,,,1773375284.7938929,351.409,42,2280,2280,12481,94504.25,97887.0,100,84,1600898432,1773375284788148,0,,0,0,29396562063,,130,llama,all,100,128
FULL,False,16,16,1.0944,11,12,,,,,1773375284.9007812,365.44,42,2280,2280,12481,94504.25,97887.0,100,84,1600898432,1773375284894941,0,,0,0,29396598669,,130,llama,all,100,128
FULL,False,16,16,1.0944,12,12,,,,,1773375284.9388242,365.788,42,2280,2280,12481,94504.25,97887.0,100,84,1600898432,1773375284935507,0,,0,0,29396635299,,130,llama,all,100,128
FULL,False,16,16,1.0948,1,12,,,,,1773375285.0522034,366.119,42,2280,2280,12481,94504.25,97887.0,100,84,1600898432,1773375285049896,0,,0,0,29396671246,,131,llama,all,100,128
FULL,False,16,16,1.0948,2,12,,,,,1773375285.1077168,366.119,42,2280,2280,12481,94504.25,97887.0,100,84,1600898432,1773375285101952,0,,0,0,29396671246,,131,llama,all,100,128
FULL,False,16,16,1.0948,3,12,,,,,1773375285.2152312,366.242,42,2280,2280,12481,94504.25,97887.0,96,80,1600898432,1773375285208962,0,,0,0,29396743798,,131,llama,all,100,128
FULL,False,16,16,1.0948,4,12,,,,,1773375285.3225641,366.46,42,2280,2280,12481,94504.25,97887.0,96,80,1600898432,1773375285316280,0,,0,0,29396780556,,131,llama,all,100,128
FULL,False,16,16,1.0948,5,12,,,,,1773375285.4295874,366.068,43,2280,2280,12481,94504.25,97887.0,100,84,1600898432,1773375285423825,0,,0,0,29396817247,,131,llama,all,100,128
FULL,False,16,16,1.0948,6,12,,,,,1773375285.5366366,365.472,43,2280,2280,12481,94504.25,97887.0,100,84,1600898432,1773375285530885,0,,0,0,29396853976,,131,llama,all,100,128
FULL,False,16,16,1.0948,7,12,,,,,1773375285.6435883,365.851,43,2280,2280,12481,94504.25,97887.0,100,84,1600898432,1773375285637947,0,,0,0,29396890641,,131,llama,all,100,128
FULL,False,16,16,1.0948,8,12,,,,,1773375285.7504804,366.574,43,2280,2280,12481,94504.25,97887.0,100,84,1600898432,1773375285744788,0,,0,0,29396927409,,131,llama,all,100,128
FULL,False,16,16,1.0948,9,12,,,,,1773375285.859649,367.124,43,2280,2280,12481,94504.25,97887.0,100,84,1600898432,1773375285851793,0,,0,0,29396964238,,131,llama,all,100,128
FULL,False,16,16,1.0948,10,12,,,,,1773375285.9665098,367.027,43,2280,2280,12481,94504.25,97887.0,100,84,1600898432,1773375285960939,0,,0,0,29397001047,,131,llama,all,100,128
FULL,False,16,16,1.0948,11,12,,,,,1773375286.0733883,367.025,43,2280,2280,12481,94504.25,97887.0,100,84,1600898432,1773375286067703,0,,0,0,29397037899,,131,llama,all,100,128
FULL,False,16,16,1.0948,12,12,,,,,1773375286.1501944,366.956,43,2280,2280,12481,94504.25,97887.0,100,84,1600898432,1773375286147678,0,,0,0,29397074593,,131,llama,all,100,128
FULL,False,16,16,1.0949,1,13,,,,,1773375286.263614,366.956,43,2280,2280,12481,94504.25,97887.0,100,84,1600898432,1773375286261337,0,,0,0,29397110377,,132,llama,all,100,128
FULL,False,16,16,1.0949,2,13,,,,,1773375286.281012,366.956,43,2280,2280,12481,94504.25,97887.0,100,84,1600898432,1773375286274622,0,,0,0,29397110377,,132,llama,all,100,128
FULL,False,16,16,1.0949,3,13,,,,,1773375286.3880596,367.34,43,2280,2280,12481,94504.25,97887.0,96,81,1600898432,1773375286382383,0,,0,0,29397146525,,132,llama,all,100,128
FULL,False,16,16,1.0949,4,13,,,,,1773375286.494904,367.507,43,2280,2280,12481,94504.25,97887.0,96,81,1600898432,1773375286489252,0,,0,0,29397183446,,132,llama,all,100,128
FULL,False,16,16,1.0949,5,13,,,,,1773375286.601876,367.46,43,2280,2280,12481,94504.25,97887.0,100,84,1600898432,1773375286596278,0,,0,0,29397220210,,132,llama,all,100,128
FULL,False,16,16,1.0949,6,13,,,,,1773375286.7089171,367.029,43,2280,2280,12481,94504.25,97887.0,100,84,1600898432,1773375286703167,0,,0,0,29397257008,,132,llama,all,100,128
FULL,False,16,16,1.0949,7,13,,,,,1773375286.8158658,367.157,43,2280,2280,12481,94504.25,97887.0,100,84,1600898432,1773375286810122,0,,0,0,29397330564,,132,llama,all,100,128
FULL,False,16,16,1.0949,8,13,,,,,1773375286.9255981,367.048,43,2280,2280,12481,94504.25,97887.0,100,84,1600898432,1773375286919684,0,,0,0,29397367527,,132,llama,all,100,128
FULL,False,16,16,1.0949,9,13,,,,,1773375287.0325983,368.071,43,2287,2287,12481,94504.25,97887.0,100,84,1600898432,1773375287026931,0,,0,0,29397404267,,132,llama,all,100,128
FULL,False,16,16,1.0949,10,13,,,,,1773375287.139798,367.94,43,2287,2287,12481,94504.25,97887.0,100,84,1600898432,1773375287133971,0,,0,0,29397441234,,132,llama,all,100,128
FULL,False,16,16,1.0949,11,13,,,,,1773375287.2470188,368.18,43,2287,2287,12481,94504.25,97887.0,100,84,1600898432,1773375287241121,0,,0,0,29397478013,,132,llama,all,100,128
