cudagraph_mode,manipulated,batch_size,graph_batch_size,during_time,index,length,avg_power_js,total_energy_j,energy_per_sample,throughput,timestamp,power,temperature,graphics_clock,sm_clock,memory_clock,memory_used,memory_total,gpu_util,memory_util,power_violation_time_ns,power_reference_time_ns,thermal_violation_time_ns,decoding_steps,perf_state,power_state,total_energy,model_mode,kv_cache_lens,model_name,graph_mode,repeat_count,input_len
FULL,False,24,24,1.1489,1,12,,,,,1773376564.44889,499.786,45,2287,2287,12481,94488.25,97887.0,100,81,1600898432,1773376564445406,0,,0,0,29812751677,,130,llama,mani,100,128
FULL,False,24,24,1.1489,2,12,,,,,1773376564.5321314,499.786,45,2287,2287,12481,94488.25,97887.0,100,81,1600898432,1773376564520879,0,,0,0,29812785401,,130,llama,mani,100,128
FULL,False,24,24,1.1489,3,12,,,,,1773376564.6397133,464.476,44,2415,2415,12481,94488.25,97887.0,100,81,1600898432,1773376564633347,0,,0,0,29812822538,,130,llama,mani,100,128
FULL,False,24,24,1.1489,4,12,,,,,1773376564.7468612,432.116,44,2415,2415,12481,94488.25,97887.0,100,81,1600898432,1773376564740932,0,,0,0,29812859482,,130,llama,mani,100,128
FULL,False,24,24,1.1489,5,12,,,,,1773376564.8542316,422.811,44,2422,2422,12481,94488.25,97887.0,100,81,1600898432,1773376564848240,0,,0,0,29812896260,,130,llama,mani,100,128
FULL,False,24,24,1.1489,6,12,,,,,1773376564.9615629,416.646,45,2422,2422,12481,94488.25,97887.0,100,81,1600898432,1773376564955594,0,,0,0,29812933370,,130,llama,mani,100,128
FULL,False,24,24,1.1489,7,12,,,,,1773376565.0689895,411.783,45,2422,2422,12481,94488.25,97887.0,100,81,1600898432,1773376565062935,0,,0,0,29812970653,,130,llama,mani,100,128
FULL,False,24,24,1.1489,8,12,,,,,1773376565.1777084,406.936,45,2422,2422,12481,94488.25,97887.0,100,81,1600898432,1773376565170283,0,,0,0,29813007471,,130,llama,mani,100,128
FULL,False,24,24,1.1489,9,12,,,,,1773376565.285008,403.457,45,2422,2422,12481,94488.25,97887.0,100,81,1600898432,1773376565279083,0,,0,0,29813044410,,130,llama,mani,100,128
FULL,False,24,24,1.1489,10,12,,,,,1773376565.3921468,390.775,45,2422,2422,12481,94488.25,97887.0,100,81,1600898432,1773376565386129,0,,0,0,29813081520,,130,llama,mani,100,128
FULL,False,24,24,1.1489,11,12,,,,,1773376565.4995027,369.899,45,2422,2422,12481,94488.25,97887.0,100,81,1600898432,1773376565493357,0,,0,0,29813118552,,130,llama,mani,100,128
FULL,False,24,24,1.1489,12,12,,,,,1773376565.6007786,370.432,45,2422,2422,12481,94488.25,97887.0,100,81,1600898432,1773376565598454,0,,0,0,29813155731,,130,llama,mani,100,128
FULL,False,24,24,1.1458,1,12,,,,,1773376565.719642,367.919,45,2422,2422,12481,94488.25,97887.0,96,78,1600898432,1773376565717413,0,,0,0,29813191617,,131,llama,mani,100,128
FULL,False,24,24,1.1458,2,12,,,,,1773376565.8068912,364.24,45,2422,2422,12481,94488.25,97887.0,96,78,1600898432,1773376565800940,0,,0,0,29813227608,,131,llama,mani,100,128
FULL,False,24,24,1.1458,3,12,,,,,1773376565.9143093,363.781,45,2422,2422,12481,94488.25,97887.0,100,81,1600898432,1773376565908271,0,,0,0,29813263765,,131,llama,mani,100,128
FULL,False,24,24,1.1458,4,12,,,,,1773376566.0217235,363.869,45,2422,2422,12481,94488.25,97887.0,100,81,1600898432,1773376566015652,0,,0,0,29813300281,,131,llama,mani,100,128
FULL,False,24,24,1.1458,5,12,,,,,1773376566.1286693,362.824,45,2422,2422,12481,94488.25,97887.0,100,81,1600898432,1773376566123037,0,,0,0,29813373480,,131,llama,mani,100,128
FULL,False,24,24,1.1458,6,12,,,,,1773376566.2376914,362.411,46,2422,2422,12481,94488.25,97887.0,100,81,1600898432,1773376566229957,0,,0,0,29813409773,,131,llama,mani,100,128
