cudagraph_mode,manipulated,batch_size,graph_batch_size,during_time,index,length,avg_power_js,total_energy_j,energy_per_sample,throughput,timestamp,power,temperature,graphics_clock,sm_clock,memory_clock,memory_used,memory_total,gpu_util,memory_util,power_violation_time_ns,power_reference_time_ns,thermal_violation_time_ns,decoding_steps,perf_state,power_state,total_energy,model_mode,kv_cache_lens,model_name,graph_mode,repeat_count,input_len
FULL,False,16,16,1.3192,1,14,,,,,1773369380.2967806,351.341,48,2422,2422,12481,94490.25,97887.0,100,87,1600898432,1773369380293215,0,,0,0,28875289036,,8202,llama,seg,60,8192
FULL,False,16,16,1.3192,2,14,,,,,1773369380.3731685,351.341,48,2422,2422,12481,94490.25,97887.0,100,87,1600898432,1773369380360382,0,,0,0,28875324114,,8202,llama,seg,60,8192
FULL,False,16,16,1.3192,3,14,,,,,1773369380.4823594,327.678,49,2422,2422,12481,94490.25,97887.0,94,85,1600898432,1773369380474753,0,,0,0,28875358339,,8202,llama,seg,60,8192
FULL,False,16,16,1.3192,4,14,,,,,1773369380.5945387,299.152,49,2422,2422,12481,94490.25,97887.0,100,90,1600898432,1773369380588175,0,,0,0,28875394616,,8202,llama,seg,60,8192
FULL,False,16,16,1.3192,5,14,,,,,1773369380.7052205,288.475,49,2422,2422,12481,94490.25,97887.0,100,90,1600898432,1773369380696039,0,,0,0,28875430093,,8202,llama,seg,60,8192
FULL,False,16,16,1.3192,6,14,,,,,1773369380.813617,281.212,49,2422,2422,12481,94490.25,97887.0,100,89,1600898432,1773369380806744,0,,0,0,28875465959,,8202,llama,seg,60,8192
FULL,False,16,16,1.3192,7,14,,,,,1773369380.922085,305.267,49,2422,2422,12481,94490.25,97887.0,100,89,1600898432,1773369380915192,0,,0,0,28875501738,,8202,llama,seg,60,8192
FULL,False,16,16,1.3192,8,14,,,,,1773369381.0307055,328.998,49,2422,2422,12481,94490.25,97887.0,100,90,1600898432,1773369381023622,0,,0,0,28875573389,,8202,llama,seg,60,8192
FULL,False,16,16,1.3192,9,14,,,,,1773369381.1392171,353.592,49,2422,2422,12481,94490.25,97887.0,100,90,1600898432,1773369381132276,0,,0,0,28875608780,,8202,llama,seg,60,8192
FULL,False,16,16,1.3192,10,14,,,,,1773369381.2474287,356.416,49,2422,2422,12481,94490.25,97887.0,100,90,1600898432,1773369381240742,0,,0,0,28875644939,,8202,llama,seg,60,8192
FULL,False,16,16,1.3192,11,14,,,,,1773369381.3553436,356.883,49,2422,2422,12481,94490.25,97887.0,100,90,1600898432,1773369381348781,0,,0,0,28875680191,,8202,llama,seg,60,8192
