cudagraph_mode,batch_size,target_sm_clock,input_len,model_name,kv_cache_lens,iteration,sm_clock,delta_total_energy_mJ,decoding_tokens,during_time_iter,repeat_count,avg_power_saturated,energy_power_based_J,avg_gpu_util,avg_memory_util,avg_temperature
FULL,256,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,256,1,2407,1235516,51200,2.9028,200,426.36899999999997,1237.6639332,100.0,63.0,65.0
FULL,256,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,256,2,2407,1231104,51200,2.9029,200,425.0704,1233.93686416,100.0,63.0,64.0
FULL,256,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,257,0,2407,1225893,51200,2.9146,200,423.1420666666666,1233.2898675066665,100.0,63.0,63.0
FULL,256,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,257,1,2407,1223123,51200,2.9145,200,421.86313333333334,1229.5201021,100.0,63.0,62.53333333333333
FULL,256,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,257,2,2407,1220728,51200,2.9142,200,422.5655333333333,1231.4404772399998,100.0,63.0,62.0
FULL,256,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,258,0,2407,1217527,51200,2.9198,200,420.6803333333333,1228.3024372666666,100.0,63.0,61.333333333333336
FULL,256,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,258,1,2407,1215912,51200,2.9199,200,419.43906666666663,1224.72013076,100.0,63.0,61.0
FULL,256,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,258,2,2407,1213628,51200,2.9198,200,418.79299999999995,1222.7918014,100.0,63.0,61.0
FULL,256,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,259,0,2407,1253713,51200,2.9241,200,418.836,1224.7183476,100.0,63.0,60.0
FULL,256,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,259,1,2407,1210870,51200,2.9241,200,418.08673333333337,1222.5274169400002,100.0,63.0,60.0
FULL,256,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,259,2,2407,1209758,51200,2.924,200,417.21686666666676,1219.9421181333337,100.0,63.0,60.0
FULL,256,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,260,0,2407,1251266,51200,2.9273,200,417.43726666666674,1221.9641107133334,100.0,63.0,59.8
FULL,256,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,260,1,2407,1207900,51200,2.9272,200,416.73133333333334,1219.8559589333333,100.0,63.0,59.0
FULL,256,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,260,2,2407,1206829,51200,2.9272,200,417.2050666666666,1221.2426711466665,100.0,63.0,59.0
FULL,256,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,261,0,2407,1247631,51200,2.9314,200,416.6024,1221.22827536,100.0,63.0,59.0
FULL,256,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,261,1,2407,1205132,51200,2.9313,200,416.0375999999999,1219.5310168799995,100.0,63.0,59.0
FULL,256,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,261,2,2407,1204617,51200,2.9313,200,415.52400000000006,1218.0255012,100.0,63.0,59.0
FULL,256,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,262,0,2407,1244979,51200,2.9355,200,415.795,1220.5662225,100.0,63.0,58.0
FULL,256,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,262,1,2407,1244742,51200,2.9355,200,416.10853333333336,1221.4865996,100.0,63.13333333333333,58.0
FULL,256,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,262,2,2407,1202644,51200,2.9355,200,416.00613333333325,1221.1860043999998,100.0,63.0,58.0
FULL,256,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,263,0,2407,1203049,51200,2.9391,200,414.95833333333337,1219.6040375,100.0,64.0,58.0
FULL,256,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,263,1,2407,1243179,51200,2.9389,200,414.8574,1219.2244128599998,100.0,64.0,58.0
FULL,256,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,263,2,2407,1242405,51200,2.939,200,415.03326666666663,1219.7827707333333,100.0,63.46666666666667,58.0
FULL,256,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,264,0,2407,1242470,51200,2.9431,200,413.2666,1216.28493046,100.0,64.0,58.0
FULL,256,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,264,1,2407,1200994,51200,2.9431,200,413.33773333333323,1216.494282973333,100.0,64.0,58.0
FULL,256,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,264,2,2407,1201146,51200,2.943,200,415.43873333333335,1222.6361922,100.0,64.0,58.0
NONE,128,2430,256,nvidia/Qwen3-8B-NVFP4_prefill-all,0,0,2362,3893910,393216,6.5458,12,589.1138125,3856.2211938625,100.0,49.1875,65.25
NONE,128,2430,256,nvidia/Qwen3-8B-NVFP4_prefill-all,0,1,2358,3845363,393216,6.552,12,594.05359375,3892.23914625,100.0,49.1875,67.0
NONE,128,2430,256,nvidia/Qwen3-8B-NVFP4_prefill-all,0,2,2355,3909931,393216,6.5568,12,592.1721875000001,3882.7545990000003,100.0,49.1875,68.09375
FULL,128,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,256,0,2415,735423,25600,2.0937,200,350.6337272727273,734.1218347909091,100.0,56.0,60.18181818181818
FULL,128,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,256,1,2415,732552,25600,2.0936,200,349.23781818181817,731.1642961454545,100.0,56.0,59.36363636363637
FULL,128,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,256,2,2415,729890,25600,2.0937,200,348.36254545454545,729.3666614181818,100.0,56.0,58.90909090909091
FULL,128,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,257,0,2415,726664,25600,2.1054,200,346.6783636363636,729.8966267999999,100.0,56.0,58.0
FULL,128,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,257,1,2415,724734,25600,2.1056,200,345.4651818181818,727.4114868363636,100.0,56.0,57.0
FULL,128,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,257,2,2415,723144,25600,2.1054,200,344.8039090909091,725.9501501999999,100.0,56.0,57.0
FULL,128,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,258,0,2415,722120,25600,2.1072,200,344.12609090909086,725.1424987636364,100.0,56.0,56.0
FULL,128,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,258,1,2415,754958,25600,2.1072,200,343.2473636363636,723.2908446545455,100.0,56.0,56.0
FULL,128,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,258,2,2415,718161,25600,2.1071,200,343.092909090909,722.9310687454544,100.0,56.0,55.0
FULL,128,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,259,0,2415,718548,25600,2.108,200,342.20436363636367,721.3667985454547,100.0,56.0,55.0
FULL,128,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,259,1,2415,717757,25600,2.108,200,342.3802727272727,721.7376149090909,100.0,56.0,54.54545454545455
FULL,128,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,259,2,2415,716858,25600,2.1079,200,341.87790909090904,720.6444445727271,100.0,56.0,54.0
FULL,128,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,260,0,2415,716684,25600,2.1093,200,341.6140833333333,720.5665859750001,100.0,56.0,54.0
FULL,128,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,260,1,2415,716107,25600,2.1093,200,341.16627272727277,719.6220190636365,100.0,56.0,54.0
FULL,128,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,260,2,2415,749587,25600,2.1092,200,340.84763636363635,718.9158346181817,100.0,56.0,53.0
FULL,128,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,261,0,2415,714867,25600,2.1105,200,341.10672727272726,719.9057479090909,100.0,56.0,53.0
FULL,128,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,261,1,2415,714181,25600,2.1107,200,340.497,718.6870179,100.0,56.0,53.0
FULL,128,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,261,2,2415,713689,25600,2.1105,200,340.4022499999999,718.4189486249999,100.0,56.0,53.0
FULL,128,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,262,0,2415,713840,25600,2.1122,200,340.18454545454546,718.537796909091,100.0,56.0,52.90909090909091
FULL,128,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,262,1,2415,713068,25600,2.1121,200,340.22718181818186,718.5938307181818,100.0,56.0,52.0
FULL,128,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,262,2,2415,712610,25600,2.1122,200,339.7222727272727,717.5613844545454,100.0,56.0,52.0
FULL,128,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,263,0,2415,712537,25600,2.1132,200,339.75300000000004,717.9660396,100.0,56.0,52.0
FULL,128,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,263,1,2415,712120,25600,2.1133,200,339.63572727272725,717.7521824454545,100.0,56.0,52.0
FULL,128,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,263,2,2415,712016,25600,2.1133,200,339.626,717.7316258,100.0,56.0,52.0
FULL,128,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,264,0,2415,711852,25600,2.1146,200,339.6785454545455,718.2842522181818,100.0,56.0,52.0
FULL,128,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,264,1,2415,711721,25600,2.1147,200,339.37318181818176,717.672467590909,100.0,56.0,51.63636363636363
FULL,128,2430,256,nvidia/Qwen3-8B-NVFP4_decoding-all,264,2,2415,710902,25600,2.1147,200,339.0656363636364,717.0221012181819,100.0,56.0,51.0
