cudagraph_mode,batch_size,target_sm_clock,input_len,model_name,kv_cache_lens,iteration,sm_clock,delta_total_energy_mJ,decoding_tokens,during_time_iter,repeat_count,avg_power_saturated,energy_power_based_J,avg_gpu_util,avg_memory_util,avg_temperature
FULL,16,1530,8192,Qwen/Qwen3-8B_decoding-all,8193,2,1530,431185,992,1.7836,62,251.70166666666668,448.9350926666667,100.0,74.0,42.0
FULL,16,1530,8192,Qwen/Qwen3-8B_decoding-all,8194,0,1530,431730,992,1.7838,62,255.573,455.89111740000004,100.0,74.0,42.0
FULL,16,1530,8192,Qwen/Qwen3-8B_decoding-all,8194,1,1530,430955,992,1.7836,62,250.64722222222224,447.0543855555556,100.0,74.0,41.111111111111114
FULL,16,1530,8192,Qwen/Qwen3-8B_decoding-all,8194,2,1530,432042,992,1.7836,62,255.41022222222222,455.5496723555556,100.0,74.0,41.0
FULL,16,1530,8192,Qwen/Qwen3-8B_decoding-all,8195,0,1530,456574,992,1.7835,62,255.1728,455.1006888,100.0,74.0,41.0
FULL,16,1530,8192,Qwen/Qwen3-8B_decoding-all,8195,1,1530,431512,992,1.7838,62,255.6498888888889,456.0282718,100.0,74.0,41.0
FULL,16,1530,8192,Qwen/Qwen3-8B_decoding-all,8195,2,1530,456476,992,1.7836,62,255.64290000000005,455.9646764400001,100.0,74.0,41.0
NONE,16,1830,8192,Qwen/Qwen3-8B_prefill-all,0,0,1830,3070220,131072,7.4334,1,412.9014166666667,3069.26139065,100.0,21.75,52.75
NONE,16,1830,8192,Qwen/Qwen3-8B_prefill-all,0,1,1830,3090891,131072,7.4297,1,420.26511111111114,3122.4436960222224,100.0,21.055555555555557,54.833333333333336
NONE,16,1830,8192,Qwen/Qwen3-8B_prefill-all,0,2,1830,3061908,131072,7.4296,1,420.64241666666663,3125.204898866666,100.0,19.36111111111111,56.27777777777778
FULL,16,1830,8192,Qwen/Qwen3-8B_decoding-all,8192,0,1830,503088,1200,1.8605,75,279.68010000000004,520.34482605,100.0,85.0,48.4
FULL,16,1830,8192,Qwen/Qwen3-8B_decoding-all,8192,1,1830,502678,1200,1.8604,75,280.03900000000004,520.9845556000001,100.0,85.0,48.0
FULL,16,1830,8192,Qwen/Qwen3-8B_decoding-all,8192,2,1830,501889,1200,1.8606,75,277.7231,516.73159986,100.0,85.0,47.0
FULL,16,1830,8192,Qwen/Qwen3-8B_decoding-all,8193,0,1830,501949,1200,1.8606,75,279.14860000000004,519.3838851600001,100.0,85.0,47.0
FULL,16,1830,8192,Qwen/Qwen3-8B_decoding-all,8193,1,1830,528467,1200,1.8606,75,278.5018,518.18044908,100.0,85.0,46.0
FULL,16,1830,8192,Qwen/Qwen3-8B_decoding-all,8193,2,1830,501092,1200,1.8606,75,278.83579999999995,518.8018894799999,100.0,85.0,46.0
FULL,16,1830,8192,Qwen/Qwen3-8B_decoding-all,8194,0,1830,527862,1200,1.8607,75,277.5963,516.5234354099999,100.0,85.0,46.0
FULL,16,1830,8192,Qwen/Qwen3-8B_decoding-all,8194,1,1830,491004,1200,1.8607,75,288.3795999999999,536.5879217199998,100.0,85.0,45.9
FULL,16,1830,8192,Qwen/Qwen3-8B_decoding-all,8194,2,1830,519093,1200,1.8606,75,289.0472,537.80122032,100.0,85.0,45.0
FULL,16,1830,8192,Qwen/Qwen3-8B_decoding-all,8195,0,1830,519103,1200,1.8608,75,288.4704,536.78572032,100.0,85.0,45.0
FULL,16,1830,8192,Qwen/Qwen3-8B_decoding-all,8195,1,1830,519051,1200,1.8606,75,288.6102,536.98813812,100.0,85.0,45.0
FULL,16,1830,8192,Qwen/Qwen3-8B_decoding-all,8195,2,1830,518898,1200,1.8606,75,288.29679999999996,536.40502608,100.0,85.0,45.0
NONE,16,2130,8192,Qwen/Qwen3-8B_prefill-all,0,0,2130,3449065,131072,6.4572,1,533.33384375,3443.8432958625003,100.0,22.6875,60.15625
NONE,16,2130,8192,Qwen/Qwen3-8B_prefill-all,0,1,2130,3430271,131072,6.4565,1,537.2900625,3469.01328853125,100.0,22.5625,63.46875
NONE,16,2130,8192,Qwen/Qwen3-8B_prefill-all,0,2,2130,3450202,131072,6.4562,1,538.2165625,3474.8337708125,100.0,22.6875,65.4375
FULL,16,2130,8192,Qwen/Qwen3-8B_decoding-all,8192,0,2130,638088,1392,2.0848,87,319.3663636363636,665.8149949090908,100.0,88.0,55.0
FULL,16,2130,8192,Qwen/Qwen3-8B_decoding-all,8192,1,2130,636532,1392,2.0851,87,318.35281818181824,663.7974611909093,100.0,88.0,53.72727272727273
FULL,16,2130,8192,Qwen/Qwen3-8B_decoding-all,8192,2,2130,665732,1392,2.0851,87,317.5872727272727,662.2012223636364,100.0,88.0,53.0
FULL,16,2130,8192,Qwen/Qwen3-8B_decoding-all,8193,0,2130,633217,1392,2.0849,87,316.7610909090909,660.4151984363637,100.0,88.0,52.0
FULL,16,2130,8192,Qwen/Qwen3-8B_decoding-all,8193,1,2130,632095,1392,2.0849,87,316.2007272727273,659.2468962909093,100.0,88.0,51.0
FULL,16,2130,8192,Qwen/Qwen3-8B_decoding-all,8193,2,2130,662120,1392,2.0849,87,315.73172727272726,658.2690781909091,100.0,88.0,51.0
FULL,16,2130,8192,Qwen/Qwen3-8B_decoding-all,8194,0,2130,661249,1392,2.0851,87,315.2293636363636,657.2847461181817,100.0,88.0,50.0
FULL,16,2130,8192,Qwen/Qwen3-8B_decoding-all,8194,1,2130,629348,1392,2.0851,87,314.8265454545455,656.4448299272728,100.0,88.0,50.0
FULL,16,2130,8192,Qwen/Qwen3-8B_decoding-all,8194,2,2130,659260,1392,2.0853,87,314.2228181818182,655.2488427545455,100.0,88.0,49.0
FULL,16,2130,8192,Qwen/Qwen3-8B_decoding-all,8195,0,2130,627461,1392,2.0855,87,314.0801818181818,655.0142191818182,100.0,88.0,49.0
FULL,16,2130,8192,Qwen/Qwen3-8B_decoding-all,8195,1,2130,627674,1392,2.0856,87,313.853,654.5718168,100.0,88.0,49.0
FULL,16,2130,8192,Qwen/Qwen3-8B_decoding-all,8195,2,2130,628025,1392,2.0854,87,314.11309090909094,655.0514397818182,100.0,88.0,49.0
NONE,16,2430,8192,Qwen/Qwen3-8B_prefill-all,0,0,2245,3659289,131072,6.1981,1,600.0686774193549,3719.285669512904,100.0,23.516129032258064,65.12903225806451
NONE,16,2430,8192,Qwen/Qwen3-8B_prefill-all,0,1,2237,3723124,131072,6.2212,1,600.388,3735.1338256,100.0,24.129032258064516,68.16129032258064
NONE,16,2430,8192,Qwen/Qwen3-8B_prefill-all,0,2,2232,3775625,131072,6.2412,1,597.8642580645162,3731.3904074322586,100.0,23.903225806451612,69.51612903225806
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all,8192,0,2422,885018,1600,2.3639,100,385.2203333333334,910.6223459666668,100.0,89.0,60.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all,8192,1,2422,881878,1600,2.364,100,383.6045,906.8410379999999,100.0,89.0,59.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all,8192,2,2422,877352,1600,2.3639,100,382.34200000000004,903.8182538000001,100.0,89.0,58.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all,8193,0,2422,914669,1600,2.3638,100,381.6181666666666,902.0690223666664,100.0,89.0,57.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all,8193,1,2422,874473,1600,2.3638,100,380.82200000000006,900.1870436000002,100.0,89.0,57.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all,8193,2,2422,873448,1600,2.3638,100,380.0690833333333,898.4072991833333,100.0,89.0,56.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all,8194,0,2422,834266,1600,2.364,100,379.36699999999996,896.8235879999999,100.0,89.0,56.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all,8194,1,2422,907393,1600,2.3639,100,378.9265833333333,895.7445503416667,100.0,89.0,55.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all,8194,2,2422,869157,1600,2.364,100,378.45491666666675,894.6674230000001,100.0,89.0,55.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all,8195,0,2422,868932,1600,2.3642,100,378.1010833333334,893.9065812166668,100.0,89.0,54.416666666666664
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all,8195,1,2422,868123,1600,2.3642,100,377.68708333333325,892.9278024166664,100.0,89.0,54.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all,8195,2,2422,904054,1600,2.3641,100,377.2269999999999,891.8023506999998,100.0,89.0,54.0
NONE,16,930,4096,Qwen/Qwen3-8B_prefill-all,0,0,930,1312353,65536,6.6022,1,199.17021212121213,1314.9615744666667,100.0,11.454545454545455,42.90909090909091
NONE,16,930,4096,Qwen/Qwen3-8B_prefill-all,0,1,930,1286935,65536,6.5992,1,197.63746874999998,1304.249183775,100.0,11.15625,40.90625
NONE,16,930,4096,Qwen/Qwen3-8B_prefill-all,0,2,930,1282939,65536,6.5997,1,197.25246875,1301.807118009375,100.0,11.25,40.0
FULL,16,930,4096,Qwen/Qwen3-8B_decoding-all,4096,0,930,512769,1568,2.9563,98,177.09359999999998,523.5418096799999,100.0,50.0,37.0
FULL,16,930,4096,Qwen/Qwen3-8B_decoding-all,4096,1,930,512555,1568,2.9559,98,176.85673333333335,522.7708180600001,100.0,50.0,36.0
FULL,16,930,4096,Qwen/Qwen3-8B_decoding-all,4096,2,930,512714,1568,2.9557,98,176.7519333333333,522.4256893533333,100.0,50.0,36.0
FULL,16,930,4096,Qwen/Qwen3-8B_decoding-all,4097,0,930,529675,1568,2.9546,98,176.76346666666666,522.2653386133334,100.0,50.0,36.0
FULL,16,930,4096,Qwen/Qwen3-8B_decoding-all,4097,1,930,511849,1568,2.9552,98,176.6472,522.02780544,100.0,50.0,35.266666666666666
FULL,16,930,4096,Qwen/Qwen3-8B_decoding-all,4097,2,930,511723,1568,2.9547,98,176.44966666666667,521.3558301,100.0,50.0,35.0
FULL,16,930,4096,Qwen/Qwen3-8B_decoding-all,4098,0,930,528387,1568,2.9547,98,176.49420000000003,521.4874127400001,100.0,50.0,35.0
FULL,16,930,4096,Qwen/Qwen3-8B_decoding-all,4098,1,930,510690,1568,2.9548,98,176.4498,521.37386904,100.0,50.0,35.0
FULL,16,930,4096,Qwen/Qwen3-8B_decoding-all,4098,2,930,525656,1568,2.9915,98,175.5026666666667,525.0162273333334,100.0,49.733333333333334,35.0
FULL,16,930,4096,Qwen/Qwen3-8B_decoding-all,4099,0,930,508237,1568,2.9925,98,175.38646666666665,524.8440015,100.0,49.6,35.0
FULL,16,930,4096,Qwen/Qwen3-8B_decoding-all,4099,1,930,525460,1568,2.9921,98,175.36673333333334,524.7148028066667,100.0,49.93333333333333,34.8
FULL,16,930,4096,Qwen/Qwen3-8B_decoding-all,4099,2,930,507900,1568,2.9919,98,175.3094,524.50819386,100.0,49.6,34.0
NONE,16,1230,4096,Qwen/Qwen3-8B_prefill-all,0,0,1230,1292934,65536,4.9377,1,263.96988,1303.404076476,100.0,14.96,40.72
NONE,16,1230,4096,Qwen/Qwen3-8B_prefill-all,0,1,1230,1268487,65536,4.9368,1,263.79475,1302.3019218000002,100.0,15.375,41.666666666666664
NONE,16,1230,4096,Qwen/Qwen3-8B_prefill-all,0,2,1230,1269792,65536,4.9368,1,263.58259999999996,1301.2545796799998,100.0,15.12,42.0
FULL,16,1230,4096,Qwen/Qwen3-8B_decoding-all,4096,0,1230,338068,1040,1.7172,65,199.15655555555557,341.9916372,100.0,57.0,38.0
FULL,16,1230,4096,Qwen/Qwen3-8B_decoding-all,4096,1,1230,318704,1040,1.7174,65,199.25266666666664,342.1965297333333,100.0,57.0,37.22222222222222
FULL,16,1230,4096,Qwen/Qwen3-8B_decoding-all,4096,2,1230,337983,1040,1.7175,65,199.28122222222223,342.2654991666667,100.0,57.0,37.0
FULL,16,1230,4096,Qwen/Qwen3-8B_decoding-all,4097,0,1230,337927,1040,1.7174,65,199.2457777777778,342.1846987555556,100.0,57.0,37.0
FULL,16,1230,4096,Qwen/Qwen3-8B_decoding-all,4097,1,1230,337943,1040,1.7177,65,197.90444444444444,339.9404642222222,100.0,57.0,37.0
FULL,16,1230,4096,Qwen/Qwen3-8B_decoding-all,4097,2,1230,338330,1040,1.7176,65,198.84655555555557,341.53884382222225,100.0,57.0,37.0
FULL,16,1230,4096,Qwen/Qwen3-8B_decoding-all,4098,0,1230,318088,1040,1.7176,65,198.76755555555553,341.4031534222222,100.0,57.0,37.0
FULL,16,1230,4096,Qwen/Qwen3-8B_decoding-all,4098,1,1230,337512,1040,1.7174,65,198.93955555555556,341.6587927111111,100.0,57.0,36.666666666666664
FULL,16,1230,4096,Qwen/Qwen3-8B_decoding-all,4098,2,1230,318193,1040,1.7175,65,198.90266666666668,341.61533000000003,100.0,57.0,36.0
FULL,16,1230,4096,Qwen/Qwen3-8B_decoding-all,4099,0,1230,337572,1040,1.7176,65,198.8177777777778,341.48941511111116,100.0,57.0,36.0
FULL,16,1230,4096,Qwen/Qwen3-8B_decoding-all,4099,1,1230,337292,1040,1.7176,65,198.85133333333332,341.5470501333333,100.0,57.0,36.0
FULL,16,1230,4096,Qwen/Qwen3-8B_decoding-all,4099,2,1230,317951,1040,1.718,65,198.79922222222223,341.5370637777778,100.0,57.0,36.0
NONE,16,1530,4096,Qwen/Qwen3-8B_prefill-all,0,0,1530,1290779,65536,4.0037,1,328.3362000000001,1314.5596439400003,100.0,18.65,44.25
NONE,16,1530,4096,Qwen/Qwen3-8B_prefill-all,0,1,1530,1276572,65536,3.997,1,319.79915000000005,1278.2372025500001,100.0,17.9,45.0
NONE,16,1530,4096,Qwen/Qwen3-8B_prefill-all,0,2,1530,1263001,65536,3.9967,1,313.39545,1252.547595015,100.0,18.65,45.8
FULL,16,1530,4096,Qwen/Qwen3-8B_decoding-all,4096,0,1530,418407,1296,1.7348,81,246.55766666666665,427.72824013333326,100.0,70.0,41.0
FULL,16,1530,4096,Qwen/Qwen3-8B_decoding-all,4096,1,1530,394345,1296,1.735,81,246.5332222222222,427.7351405555556,100.0,70.0,41.0
FULL,16,1530,4096,Qwen/Qwen3-8B_decoding-all,4096,2,1530,394069,1296,1.7349,81,246.26899999999998,427.2520881,100.0,70.0,41.0
FULL,16,1530,4096,Qwen/Qwen3-8B_decoding-all,4097,0,1530,418287,1296,1.7351,81,246.50733333333332,427.71487406666665,100.0,70.0,40.666666666666664
FULL,16,1530,4096,Qwen/Qwen3-8B_decoding-all,4097,1,1530,418727,1296,1.7353,81,246.24444444444447,427.3079844444445,100.0,70.0,40.0
FULL,16,1530,4096,Qwen/Qwen3-8B_decoding-all,4097,2,1530,418658,1296,1.7351,81,246.16055555555556,427.1131799444445,100.0,70.0,40.0
FULL,16,1530,4096,Qwen/Qwen3-8B_decoding-all,4098,0,1530,418620,1296,1.735,81,245.95811111111112,426.7373227777778,100.0,70.0,40.0
FULL,16,1530,4096,Qwen/Qwen3-8B_decoding-all,4098,1,1530,442122,1296,1.7352,81,245.8308,426.56560416,100.0,70.0,40.0
FULL,16,1530,4096,Qwen/Qwen3-8B_decoding-all,4098,2,1530,418230,1296,1.7349,81,245.33166666666668,425.62590850000004,100.0,70.0,40.0
FULL,16,1530,4096,Qwen/Qwen3-8B_decoding-all,4099,0,1530,417923,1296,1.7352,81,246.46333333333334,427.663176,100.0,70.0,40.0
FULL,16,1530,4096,Qwen/Qwen3-8B_decoding-all,4099,1,1530,417764,1296,1.7351,81,246.14855555555556,427.0923587444445,100.0,70.0,40.0
FULL,16,1530,4096,Qwen/Qwen3-8B_decoding-all,4099,2,1530,393912,1296,1.7353,81,246.19833333333332,427.2279678333333,100.0,70.0,40.0
NONE,16,1830,4096,Qwen/Qwen3-8B_prefill-all,0,0,1830,1385353,65536,3.3735,1,417.86405882352943,1409.6644024411764,100.0,21.294117647058822,50.1764705882353
NONE,16,1830,4096,Qwen/Qwen3-8B_prefill-all,0,1,1830,1388076,65536,3.3734,1,422.04158823529406,1423.7150937529411,100.0,21.529411764705884,51.94117647058823
NONE,16,1830,4096,Qwen/Qwen3-8B_prefill-all,0,2,1830,1392730,65536,3.3733,1,420.9984705882353,1420.1541408352941,100.0,21.294117647058822,53.11764705882353
FULL,16,1830,4096,Qwen/Qwen3-8B_decoding-all,4096,0,1830,484514,1552,1.79,97,269.6712,482.711448,100.0,81.0,45.0
FULL,16,1830,4096,Qwen/Qwen3-8B_decoding-all,4096,1,1830,484154,1552,1.7902,97,269.3419,482.17586938,100.0,81.0,45.0
FULL,16,1830,4096,Qwen/Qwen3-8B_decoding-all,4096,2,1830,475471,1552,1.7899,97,280.1604,501.45909996,100.0,81.0,45.0
FULL,16,1830,4096,Qwen/Qwen3-8B_decoding-all,4097,0,1830,502956,1552,1.7899,97,279.59489999999994,500.4469115099999,100.0,81.0,44.0
FULL,16,1830,4096,Qwen/Qwen3-8B_decoding-all,4097,1,1830,475587,1552,1.7899,97,279.83059999999995,500.86879093999994,100.0,81.0,44.0
FULL,16,1830,4096,Qwen/Qwen3-8B_decoding-all,4097,2,1830,502832,1552,1.7899,97,279.997,501.16663030000007,100.0,81.0,44.0
FULL,16,1830,4096,Qwen/Qwen3-8B_decoding-all,4098,0,1830,502563,1552,1.7897,97,279.7347,500.64119259,100.0,81.0,44.0
FULL,16,1830,4096,Qwen/Qwen3-8B_decoding-all,4098,1,1830,447348,1552,1.7896,97,279.7523333333334,500.6447757333335,100.0,81.0,44.0
FULL,16,1830,4096,Qwen/Qwen3-8B_decoding-all,4098,2,1830,493606,1552,1.7898,97,290.19000000000005,519.3820620000001,100.0,81.0,44.0
FULL,16,1830,4096,Qwen/Qwen3-8B_decoding-all,4099,0,1830,493670,1552,1.79,97,290.3976666666667,519.8118233333333,100.0,81.0,44.0
FULL,16,1830,4096,Qwen/Qwen3-8B_decoding-all,4099,1,1830,521951,1552,1.79,97,290.2522,519.5514380000001,100.0,81.0,44.0
FULL,16,1830,4096,Qwen/Qwen3-8B_decoding-all,4099,2,1830,493598,1552,1.7898,97,290.3831111111111,519.7276922666666,100.0,81.0,44.0
NONE,16,2130,4096,Qwen/Qwen3-8B_prefill-all,0,0,2130,1548573,65536,2.9344,1,534.4018666666667,1568.1488375466668,100.0,24.933333333333334,57.13333333333333
NONE,16,2130,4096,Qwen/Qwen3-8B_prefill-all,0,1,2130,1558033,65536,2.9344,1,537.8521333333334,1578.2733000533337,100.0,24.866666666666667,59.333333333333336
NONE,16,2130,4096,Qwen/Qwen3-8B_prefill-all,0,2,2130,1563774,65536,2.9344,1,542.5705333333333,1592.1189730133333,100.0,24.8,61.4
FULL,16,2130,4096,Qwen/Qwen3-8B_decoding-all,4096,0,2130,584390,1808,1.9952,113,307.67490000000004,613.8729604800001,100.0,85.0,50.2
FULL,16,2130,4096,Qwen/Qwen3-8B_decoding-all,4096,1,2130,613549,1808,1.9952,113,306.91354545454544,612.3539058909091,100.0,85.0,50.0
FULL,16,2130,4096,Qwen/Qwen3-8B_decoding-all,4096,2,2130,612789,1808,1.9955,113,306.9000909090909,612.4191314090909,100.0,85.0,49.0
FULL,16,2130,4096,Qwen/Qwen3-8B_decoding-all,4097,0,2130,612389,1808,1.995,113,306.78354545454545,612.0331731818181,100.0,85.0,49.0
FULL,16,2130,4096,Qwen/Qwen3-8B_decoding-all,4097,1,2130,582369,1808,1.995,113,306.58419999999995,611.6354789999999,100.0,85.0,48.0
FULL,16,2130,4096,Qwen/Qwen3-8B_decoding-all,4097,2,2130,582167,1808,1.995,113,306.616,611.69892,100.0,85.0,48.0
FULL,16,2130,4096,Qwen/Qwen3-8B_decoding-all,4098,0,2130,611835,1808,1.9949,113,306.2195454545455,610.8773712272728,100.0,85.0,48.0
FULL,16,2130,4096,Qwen/Qwen3-8B_decoding-all,4098,1,2130,611214,1808,1.9951,113,306.0377272727273,610.5758696818183,100.0,85.0,48.0
FULL,16,2130,4096,Qwen/Qwen3-8B_decoding-all,4098,2,2130,610795,1808,1.995,113,305.9041818181818,610.2788427272728,100.0,85.0,47.0
FULL,16,2130,4096,Qwen/Qwen3-8B_decoding-all,4099,0,2130,580418,1808,1.9951,113,305.5776,609.65786976,100.0,85.0,47.0
FULL,16,2130,4096,Qwen/Qwen3-8B_decoding-all,4099,1,2130,580544,1808,1.9952,113,305.5977,609.72853104,100.0,85.0,47.0
FULL,16,2130,4096,Qwen/Qwen3-8B_decoding-all,4099,2,2130,610208,1808,1.9951,113,305.51072727272725,609.5244519818182,100.0,85.0,47.0
NONE,16,2430,4096,Qwen/Qwen3-8B_prefill-all,0,0,2239,3419859,131072,5.6529,2,598.7133214285714,3384.466534703571,100.0,25.892857142857142,62.607142857142854
NONE,16,2430,4096,Qwen/Qwen3-8B_prefill-all,0,1,2232,3415926,131072,5.6732,2,599.0131071428572,3398.321159442857,100.0,25.821428571428573,65.25
NONE,16,2430,4096,Qwen/Qwen3-8B_prefill-all,0,2,2229,3420432,131072,5.6876,2,599.6915517241381,3410.805669586208,100.0,25.655172413793103,67.44827586206897
FULL,16,2430,4096,Qwen/Qwen3-8B_decoding-all,4096,0,2422,821748,2080,2.2548,130,373.95458333333335,843.1927945,100.0,87.0,57.333333333333336
FULL,16,2430,4096,Qwen/Qwen3-8B_decoding-all,4096,1,2422,819816,2080,2.2548,130,372.9555,840.9400613999999,100.0,87.0,57.0
