model_name,sm_clock,curr_batch_size,curr_during_time,prev_batch_size,prev_during_time,abs_change,pct_change
Qwen/Qwen3-8B,1830,128.0,0.01716033068783069,64.0,0.01441210052910053,0.00274823015873016,19.06890777774556
Qwen/Qwen3-8B,2130,16.0,0.011463430335097002,8.0,0.011064007936507936,0.00039942239858906624,3.610105857490314
Qwen/Qwen3-8B,2130,64.0,0.013767201058201058,16.0,0.011463430335097002,0.002303770723104056,20.09669580361751
Qwen/Qwen3-8B,2130,128.0,0.01607580687830688,64.0,0.013767201058201058,0.002308605820105822,16.76888287129791
Qwen/Qwen3-8B,2422,16.0,0.011175229276895944,8.0,0.01083017857142857,0.0003450507054673733,3.186011229562384
Qwen/Qwen3-8B,2422,64.0,0.013446068783068784,16.0,0.011175229276895944,0.00227083950617284,20.320294554203485
Qwen/Qwen3-8B,2422,128.0,0.015624318783068783,64.0,0.013446068783068784,0.0021782499999999996,16.19990225502074
nvidia/Qwen3-8B-FP8,330,16.0,0.02549536507936508,8.0,0.022057232804232805,0.0034381322751322746,15.587323693988003
nvidia/Qwen3-8B-FP8,330,64.0,0.029875079365079365,16.0,0.02549536507936508,0.004379714285714285,17.178472526596803
nvidia/Qwen3-8B-FP8,330,128.0,0.04849289682539683,64.0,0.029875079365079365,0.018617817460317463,62.318888705881115
nvidia/Qwen3-8B-FP8,330,256.0,0.08015697278911565,128.0,0.04849289682539683,0.03166407596371883,65.29631768076935
nvidia/Qwen3-8B-FP8,330,512.0,0.15283778914049184,256.0,0.08015697278911565,0.07268081635137619,90.6731053112392
nvidia/Qwen3-8B-FP8,630,16.0,0.016085513227513226,8.0,0.014932804232804232,0.0011527089947089945,7.719306948233709
nvidia/Qwen3-8B-FP8,630,64.0,0.017681574603174603,16.0,0.016085513227513226,0.0015960613756613763,9.922352821987781
nvidia/Qwen3-8B-FP8,630,128.0,0.026997833333333335,64.0,0.017681574603174603,0.009316258730158733,52.68907854216821
nvidia/Qwen3-8B-FP8,630,256.0,0.044098809523809526,128.0,0.026997833333333335,0.01710097619047619,63.34203185617188
nvidia/Qwen3-8B-FP8,630,512.0,0.08215658515658515,256.0,0.044098809523809526,0.038057775632775626,86.30114065149023
nvidia/Qwen3-8B-FP8,922,16.0,0.013918137566137568,8.0,0.013053857142857143,0.0008642804232804249,6.620881581757963
nvidia/Qwen3-8B-FP8,922,64.0,0.015329263492063493,16.0,0.013918137566137568,0.0014111259259259254,10.138755413361874
nvidia/Qwen3-8B-FP8,922,256.0,0.033940702947845805,64.0,0.015329263492063493,0.01861143945578231,121.41117846541106
nvidia/Qwen3-8B-FP8,930,16.0,0.01391734126984127,8.0,0.01305045925925926,0.0008668820105820103,6.64254026130889
nvidia/Qwen3-8B-FP8,930,64.0,0.015339309090909092,16.0,0.01391734126984127,0.001421967821067821,10.217237570722002
nvidia/Qwen3-8B-FP8,930,512.0,0.06238147659854977,64.0,0.015339309090909092,0.047042167507640675,306.6772253485682
nvidia/Qwen3-8B-FP8,1230,16.0,0.011673399470899471,8.0,0.01100261111111111,0.0006707883597883608,6.096628818507979
nvidia/Qwen3-8B-FP8,1230,64.0,0.013010234920634921,16.0,0.011673399470899471,0.00133683544973545,11.451980659687324
nvidia/Qwen3-8B-FP8,1230,128.0,0.01679361904761905,64.0,0.013010234920634921,0.003783384126984129,29.08006004552217
nvidia/Qwen3-8B-FP8,1230,256.0,0.026676178861788618,128.0,0.01679361904761905,0.009882559814169568,58.84711202598518
nvidia/Qwen3-8B-FP8,1230,512.0,0.049199202279202284,256.0,0.026676178861788618,0.022523023417413666,84.43122058113055
nvidia/Qwen3-8B-FP8,1530,16.0,0.009568502645502646,8.0,0.00903521164021164,0.0005332910052910055,5.902363182258713
nvidia/Qwen3-8B-FP8,1530,64.0,0.010552834920634921,16.0,0.009568502645502646,0.0009843322751322756,10.287213282999176
nvidia/Qwen3-8B-FP8,1530,512.0,0.03993984045584046,64.0,0.010552834920634921,0.02938700553520554,278.4749856907403
nvidia/Qwen3-8B-FP8,1830,16.0,0.008293825396825397,8.0,0.007864468253968254,0.0004293571428571428,5.459455477368069
nvidia/Qwen3-8B-FP8,1830,64.0,0.009197666666666666,16.0,0.008293825396825397,0.0009038412698412698,10.897761004074555
nvidia/Qwen3-8B-FP8,2130,16.0,0.007791145502645503,8.0,0.007422656084656085,0.0003684894179894179,4.964387596390857
nvidia/Qwen3-8B-FP8,2130,64.0,0.008712742857142857,16.0,0.007791145502645503,0.0009215973544973548,11.828778633185893
nvidia/Qwen3-8B-FP8,2422,16.0,0.007494071428571429,8.0,0.007150806878306879,0.0003432645502645503,4.800361079613246
nvidia/Qwen3-8B-FP8,2422,64.0,0.008473596825396825,16.0,0.007494071428571429,0.0009795253968253965,13.070670678303372
nvidia/Qwen3-8B-NVFP4,330,16.0,0.03861736961451247,8.0,0.03751590136054422,0.0011014682539682505,2.9360037051560055
nvidia/Qwen3-8B-NVFP4,330,64.0,0.041419365079365084,16.0,0.03861736961451247,0.0028019954648526163,7.255790575129234
nvidia/Qwen3-8B-NVFP4,330,128.0,0.04854265079365079,64.0,0.041419365079365084,0.007123285714285707,17.197959699856654
nvidia/Qwen3-8B-NVFP4,330,256.0,0.06649356613756614,128.0,0.04854265079365079,0.017950915343915352,36.97967673875624
nvidia/Qwen3-8B-NVFP4,330,512.0,0.10649536936936937,256.0,0.06649356613756614,0.04000180323180323,60.158907929595685
nvidia/Qwen3-8B-NVFP4,630,16.0,0.022517341269841267,8.0,0.022038038548752834,0.0004793027210884329,2.1748882961072655
nvidia/Qwen3-8B-NVFP4,630,64.0,0.023577663492063493,16.0,0.022517341269841267,0.0010603222222222257,4.708913941107134
nvidia/Qwen3-8B-NVFP4,630,128.0,0.0267724126984127,64.0,0.023577663492063493,0.0031947492063492088,13.549897373947156
nvidia/Qwen3-8B-NVFP4,630,256.0,0.036909291005291,128.0,0.0267724126984127,0.010136878306878299,37.863148237959514
nvidia/Qwen3-8B-NVFP4,630,512.0,0.05888229268292683,256.0,0.036909291005291,0.02197300167763583,59.532440421264035
nvidia/Qwen3-8B-NVFP4,922,128.0,0.02110104761904762,64.0,0.01855202,0.002549027619047621,13.73989257799216
nvidia/Qwen3-8B-NVFP4,922,256.0,0.02926562962962963,128.0,0.02110104761904762,0.008164582010582011,38.692780367984945
nvidia/Qwen3-8B-NVFP4,922,512.0,0.04632474285714286,256.0,0.02926562962962963,0.017059113227513228,58.290607252959745
nvidia/Qwen3-8B-NVFP4,930,16.0,0.01763030612244898,8.0,0.017636179138321995,-5.8730158730146975e-06,-0.03330095383445674
nvidia/Qwen3-8B-NVFP4,930,64.0,0.018553942857142857,16.0,0.01763030612244898,0.0009236367346938772,5.238914901867723
nvidia/Qwen3-8B-NVFP4,930,512.0,0.04676119047619048,64.0,0.018553942857142857,0.02820724761904762,152.0283199977004
nvidia/Qwen3-8B-NVFP4,1230,16.0,0.01389500850340136,8.0,0.013706031746031747,0.0001889767573696119,1.378785347001152
nvidia/Qwen3-8B-NVFP4,1230,64.0,0.014746853968253967,16.0,0.01389500850340136,0.0008518454648526082,6.130586135619024
nvidia/Qwen3-8B-NVFP4,1230,128.0,0.016999210317460316,64.0,0.014746853968253967,0.0022523563492063484,15.273470219852106
nvidia/Qwen3-8B-NVFP4,1230,256.0,0.023770644986449867,128.0,0.016999210317460316,0.006771434668989551,39.83381899825335
nvidia/Qwen3-8B-NVFP4,1230,512.0,0.0389472905982906,256.0,0.023770644986449867,0.015176645611840733,63.846166650050826
nvidia/Qwen3-8B-NVFP4,1522,256.0,0.01945885,128.0,0.01396604365079365,0.005492806349206349,39.329723481812316
