cudagraph_mode,batch_size,target_sm_clock,input_len,model_name,kv_cache_lens,iteration,sm_clock,delta_total_energy_mJ,decoding_tokens,during_time_iter,repeat_count,avg_power_saturated,energy_power_based_J,avg_gpu_util,avg_memory_util,avg_temperature
FULL,8,1530,32,Qwen/Qwen3-8B_decoding-all,35,2,1530,382297,1000,1.7092,125,224.3618888888889,383.4793404888889,100.0,64.0,39.0
PIECEWISE,8,1830,32,Qwen/Qwen3-8B_prefill-all,0,0,1795,992709,23040,2.8017,90,368.0578666666667,1031.18772504,100.0,33.0,46.0
PIECEWISE,8,1830,32,Qwen/Qwen3-8B_prefill-all,0,1,1800,1007127,23040,2.8002,90,360.2593333333333,1008.7981851999998,100.0,33.0,47.0
PIECEWISE,8,1830,32,Qwen/Qwen3-8B_prefill-all,0,2,1800,973974,23040,2.8001,90,361.0301333333333,1010.9204763466666,100.0,33.0,47.4
FULL,8,1830,32,Qwen/Qwen3-8B_decoding-all,32,0,1830,448897,1200,1.7517,150,264.4489,463.23513813,100.0,77.0,42.0
FULL,8,1830,32,Qwen/Qwen3-8B_decoding-all,32,1,1830,448725,1200,1.7516,150,264.4865555555556,463.2746507111112,100.0,77.0,42.0
FULL,8,1830,32,Qwen/Qwen3-8B_decoding-all,32,2,1830,449006,1200,1.7517,150,262.84577777777776,460.4269489333333,100.0,77.0,42.0
FULL,8,1830,32,Qwen/Qwen3-8B_decoding-all,33,0,1830,448933,1200,1.7518,150,263.0563333333334,460.82208473333344,100.0,77.0,42.0
FULL,8,1830,32,Qwen/Qwen3-8B_decoding-all,33,1,1830,449216,1200,1.7517,150,264.1412222222222,462.69617896666665,100.0,77.0,42.0
FULL,8,1830,32,Qwen/Qwen3-8B_decoding-all,33,2,1830,475354,1200,1.7515,150,264.31759999999997,462.95227639999996,100.0,77.0,42.0
FULL,8,1830,32,Qwen/Qwen3-8B_decoding-all,34,0,1830,449410,1200,1.7519,150,264.54470000000003,463.4558599300001,100.0,77.0,42.0
FULL,8,1830,32,Qwen/Qwen3-8B_decoding-all,34,1,1830,449498,1200,1.752,150,264.56511111111115,463.51807466666673,100.0,77.0,42.0
FULL,8,1830,32,Qwen/Qwen3-8B_decoding-all,34,2,1830,449624,1200,1.7518,150,264.7972222222222,463.87177388888887,100.0,77.0,42.0
FULL,8,1830,32,Qwen/Qwen3-8B_decoding-all,35,0,1830,449636,1200,1.752,150,264.41188888888894,463.2496293333334,100.0,77.0,42.0
FULL,8,1830,32,Qwen/Qwen3-8B_decoding-all,35,1,1830,448835,1200,1.7521,150,264.4519,463.34617399,100.0,77.0,42.0
FULL,8,1830,32,Qwen/Qwen3-8B_decoding-all,35,2,1830,448980,1200,1.7519,150,264.6174,463.58322305999997,100.0,77.0,42.0
PIECEWISE,8,2130,32,Qwen/Qwen3-8B_prefill-all,0,0,2062,1247116,26880,2.8558,105,445.9078666666667,1273.4236856266666,100.0,37.0,51.06666666666667
PIECEWISE,8,2130,32,Qwen/Qwen3-8B_prefill-all,0,1,2062,1250347,26880,2.8558,105,447.24140000000006,1277.23199012,100.0,37.0,52.53333333333333
PIECEWISE,8,2130,32,Qwen/Qwen3-8B_prefill-all,0,2,2062,1253099,26880,2.8561,105,448.29453333333333,1280.3740166533335,100.0,37.0,53.46666666666667
FULL,8,2130,32,Qwen/Qwen3-8B_decoding-all,32,0,2130,504736,1400,1.9275,175,280.7306,541.1082315,100.0,81.4,46.0
FULL,8,2130,32,Qwen/Qwen3-8B_decoding-all,32,1,2130,559523,1400,1.9275,175,280.3540909090909,540.3825102272727,100.0,81.45454545454545,45.09090909090909
FULL,8,2130,32,Qwen/Qwen3-8B_decoding-all,32,2,2130,559760,1400,1.9274,175,280.0458,539.76027492,100.0,82.0,45.0
FULL,8,2130,32,Qwen/Qwen3-8B_decoding-all,33,0,2130,532150,1400,1.9274,175,280.16949999999997,539.9986942999999,100.0,81.8,45.0
FULL,8,2130,32,Qwen/Qwen3-8B_decoding-all,33,1,2130,563862,1400,1.9262,175,296.15950000000004,570.4624289000001,100.0,82.0,45.0
FULL,8,2130,32,Qwen/Qwen3-8B_decoding-all,33,2,2130,564040,1400,1.9263,175,297.2293,572.5528005900001,100.0,82.0,45.0
FULL,8,2130,32,Qwen/Qwen3-8B_decoding-all,34,0,2130,563813,1400,1.9266,175,297.1776,572.54236416,100.0,82.0,45.0
FULL,8,2130,32,Qwen/Qwen3-8B_decoding-all,34,1,2130,563779,1400,1.9265,175,297.1909,572.53826885,100.0,82.0,45.0
FULL,8,2130,32,Qwen/Qwen3-8B_decoding-all,34,2,2130,534621,1400,1.9265,175,297.3539,572.8522883500001,100.0,82.0,45.0
FULL,8,2130,32,Qwen/Qwen3-8B_decoding-all,35,0,2130,563556,1400,1.9265,175,297.23409090909087,572.6214761363636,100.0,82.0,45.0
FULL,8,2130,32,Qwen/Qwen3-8B_decoding-all,35,1,2130,563740,1400,1.9265,175,297.0702,572.3057403,100.0,82.0,45.0
FULL,8,2130,32,Qwen/Qwen3-8B_decoding-all,35,2,2130,563600,1400,1.9265,175,297.0911,572.34600415,100.0,82.0,45.0
PIECEWISE,8,2430,32,Qwen/Qwen3-8B_prefill-all,0,0,2302,1592575,30720,2.9334,120,569.1447333333333,1669.5291607599997,99.0,41.0,58.0
PIECEWISE,8,2430,32,Qwen/Qwen3-8B_prefill-all,0,1,2302,1599633,30720,2.934,120,571.9047333333332,1677.9684875999997,99.0,41.0,59.8
