cudagraph_mode,manipulated,batch_size,graph_batch_size,during_time,index,length,avg_power_js,total_energy_j,energy_per_sample,throughput,timestamp,power,temperature,graphics_clock,sm_clock,memory_clock,memory_used,memory_total,gpu_util,memory_util,power_violation_time_ns,power_reference_time_ns,thermal_violation_time_ns,decoding_steps,perf_state,power_state,total_energy,model_mode,kv_cache_lens,model_name,graph_mode,repeat_count,input_len,target_sm_clock,iteration
NONE,False,8,,5.0838,1,50,,,,,1775094334.9539368,609.006,60,2295,2295,12481,65404.25,97887.0,100,29,5914048768,1775094334950641,0,,0,0,57409813466,,0,nvidia/Qwen3-8B-FP8_prefill-all,seg,1,16384,2430,0
NONE,False,8,,5.0838,2,50,,,,,1775094335.0494094,608.733,60,2272,2272,12481,65404.25,97887.0,100,29,5914048768,1775094335043672,0,,0,0,57409869080,,0,nvidia/Qwen3-8B-FP8_prefill-all,seg,1,16384,2430,0
NONE,False,8,,5.0838,3,50,,,,,1775094335.1534746,607.254,55,2272,2272,12481,65404.25,97887.0,93,20,5914048768,1775094335150515,0,,0,0,57409930288,,0,nvidia/Qwen3-8B-FP8_prefill-all,seg,1,16384,2430,0
NONE,False,8,,5.0838,4,50,,,,,1775094335.2570806,603.443,61,2280,2280,12481,65404.25,97887.0,93,20,5914048768,1775094335253996,0,,0,0,57409991421,,0,nvidia/Qwen3-8B-FP8_prefill-all,seg,1,16384,2430,0
NONE,False,8,,5.0838,5,50,,,,,1775094335.3607135,605.957,60,2280,2280,12481,65404.25,97887.0,100,20,5914048768,1775094335357718,0,,0,0,57410050879,,0,nvidia/Qwen3-8B-FP8_prefill-all,seg,1,16384,2430,0
NONE,False,8,,5.0838,6,50,,,,,1775094335.464603,602.911,60,2265,2265,12481,65404.25,97887.0,100,26,5914048768,1775094335461425,0,,0,0,57410110397,,0,nvidia/Qwen3-8B-FP8_prefill-all,seg,1,16384,2430,0
NONE,False,8,,5.0838,7,50,,,,,1775094335.573732,605.152,61,2265,2265,12481,65404.25,97887.0,100,26,5914048768,1775094335570688,0,,0,0,57410170969,,0,nvidia/Qwen3-8B-FP8_prefill-all,seg,1,16384,2430,0
NONE,False,8,,5.0838,8,50,,,,,1775094335.6770601,607.308,60,2295,2295,12481,65404.25,97887.0,100,17,5914048768,1775094335674271,0,,0,0,57410231076,,0,nvidia/Qwen3-8B-FP8_prefill-all,seg,1,16384,2430,0
NONE,False,8,,5.0838,9,50,,,,,1775094335.7838814,608.308,60,2295,2295,12481,65404.25,97887.0,100,17,5914048768,1775094335778244,0,,0,0,57410290012,,0,nvidia/Qwen3-8B-FP8_prefill-all,seg,1,16384,2430,0
NONE,False,8,,5.0838,10,50,,,,,1775094335.8877597,602.896,61,2295,2295,12481,65404.25,97887.0,100,29,5914048768,1775094335884530,0,,0,0,57410349617,,0,nvidia/Qwen3-8B-FP8_prefill-all,seg,1,16384,2430,0
