cudagraph_mode,manipulated,batch_size,graph_batch_size,during_time,index,length,avg_power_js,total_energy_j,energy_per_sample,throughput,timestamp,power,temperature,graphics_clock,sm_clock,memory_clock,memory_used,memory_total,gpu_util,memory_util,power_violation_time_ns,power_reference_time_ns,thermal_violation_time_ns,decoding_steps,perf_state,power_state,total_energy,model_mode,kv_cache_lens,model_name,graph_mode,repeat_count,input_len
FULL,True,16,16,1.4878,1,16,,,,,1773317534.6197793,150.59,56,2422,2422,12481,94496.25,97887.0,78,63,1600898432,1773317534616273,0,,0,0,22056565079,,16393,llama,mani,45,16384
FULL,True,16,16,1.4878,2,16,,,,,1773317534.6497664,150.59,56,2422,2422,12481,94496.25,97887.0,78,63,1600898432,1773317534636094,0,,0,0,22056599940,,16393,llama,mani,45,16384
FULL,True,16,16,1.4878,3,16,,,,,1773317534.7621455,172.61,56,2422,2422,12481,94496.25,97887.0,94,87,1600898432,1773317534753523,0,,0,0,22056636413,,16393,llama,mani,45,16384
FULL,True,16,16,1.4878,4,16,,,,,1773317534.870554,198.263,57,2422,2422,12481,94496.25,97887.0,94,87,1600898432,1773317534863672,0,,0,0,22056673317,,16393,llama,mani,45,16384
FULL,True,16,16,1.4878,5,16,,,,,1773317534.9789522,236.587,57,2422,2422,12481,94496.25,97887.0,100,93,1600898432,1773317534971944,0,,0,0,22056710106,,16393,llama,mani,45,16384
FULL,True,16,16,1.4878,6,16,,,,,1773317535.0895522,264.211,57,2422,2422,12481,94496.25,97887.0,100,93,1600898432,1773317535080387,0,,0,0,22056746885,,16393,llama,mani,45,16384
FULL,True,16,16,1.4878,7,16,,,,,1773317535.1980069,291.125,57,2422,2422,12481,94496.25,97887.0,100,93,1600898432,1773317535191089,0,,0,0,22056783563,,16393,llama,mani,45,16384
FULL,True,16,16,1.4878,8,16,,,,,1773317535.3099248,297.576,57,2422,2422,12481,94496.25,97887.0,100,93,1600898432,1773317535299432,0,,0,0,22056820849,,16393,llama,mani,45,16384
FULL,True,16,16,1.4878,9,16,,,,,1773317535.418134,332.159,57,2422,2422,12481,94496.25,97887.0,100,93,1600898432,1773317535411368,0,,0,0,22056857209,,16393,llama,mani,45,16384
FULL,True,16,16,1.4878,10,16,,,,,1773317535.5266707,355.461,57,2422,2422,12481,94496.25,97887.0,100,93,1600898432,1773317535519681,0,,0,0,22056893783,,16393,llama,mani,45,16384
FULL,True,16,16,1.4878,11,16,,,,,1773317535.6353421,361.613,57,2422,2422,12481,94496.25,97887.0,100,93,1600898432,1773317535627951,0,,0,0,22056967038,,16393,llama,mani,45,16384
FULL,True,16,16,1.4878,12,16,,,,,1773317535.7439263,363.228,57,2422,2422,12481,94496.25,97887.0,100,93,1600898432,1773317535737019,0,,0,0,22057003621,,16393,llama,mani,45,16384
FULL,True,16,16,1.4878,13,16,,,,,1773317535.8531454,361.648,57,2422,2422,12481,94496.25,97887.0,100,93,1600898432,1773317535845590,0,,0,0,22057040194,,16393,llama,mani,45,16384
FULL,True,16,16,1.4878,14,16,,,,,1773317535.9614964,361.874,57,2422,2422,12481,94496.25,97887.0,100,93,1600898432,1773317535954602,0,,0,0,22057076942,,16393,llama,mani,45,16384
FULL,True,16,16,1.4878,15,16,,,,,1773317536.0700364,360.153,56,2422,2422,12481,94496.25,97887.0,100,93,1600898432,1773317536062904,0,,0,0,22057113686,,16393,llama,mani,45,16384
FULL,True,16,16,1.4878,16,16,,,,,1773317536.1105306,360.032,56,2422,2422,12481,94496.25,97887.0,100,93,1600898432,1773317536108249,0,,0,0,22057113686,,16393,llama,mani,45,16384
FULL,True,16,16,1.4875,1,16,,,,,1773317536.2486074,358.239,57,2422,2422,12481,94496.25,97887.0,100,93,1600898432,1773317536245298,0,,0,0,22057186208,,16394,llama,mani,45,16384
FULL,True,16,16,1.4875,2,16,,,,,1773317536.282391,358.239,57,2422,2422,12481,94496.25,97887.0,100,93,1600898432,1773317536273455,0,,0,0,22057186208,,16394,llama,mani,45,16384
FULL,True,16,16,1.4875,3,16,,,,,1773317536.39085,358.23,56,2422,2422,12481,94496.25,97887.0,100,93,1600898432,1773317536383890,0,,0,0,22057222321,,16394,llama,mani,45,16384
FULL,True,16,16,1.4875,4,16,,,,,1773317536.4992614,358.818,57,2422,2422,12481,94496.25,97887.0,100,93,1600898432,1773317536492242,0,,0,0,22057259169,,16394,llama,mani,45,16384
FULL,True,16,16,1.4875,5,16,,,,,1773317536.6097522,358.495,57,2422,2422,12481,94496.25,97887.0,100,93,1600898432,1773317536600803,0,,0,0,22057295851,,16394,llama,mani,45,16384
FULL,True,16,16,1.4875,6,16,,,,,1773317536.7183077,357.835,57,2422,2422,12481,94496.25,97887.0,100,93,1600898432,1773317536711336,0,,0,0,22057332326,,16394,llama,mani,45,16384
FULL,True,16,16,1.4875,7,16,,,,,1773317536.8266885,358.059,57,2422,2422,12481,94496.25,97887.0,100,93,1600898432,1773317536819854,0,,0,0,22057368813,,16394,llama,mani,45,16384
FULL,True,16,16,1.4875,8,16,,,,,1773317536.93534,358.102,57,2422,2422,12481,94496.25,97887.0,100,93,1600898432,1773317536928276,0,,0,0,22057442051,,16394,llama,mani,45,16384
