cudagraph_mode,manipulated,batch_size,graph_batch_size,during_time,index,length,avg_power_js,total_energy_j,energy_per_sample,throughput,timestamp,power,temperature,graphics_clock,sm_clock,memory_clock,memory_used,memory_total,gpu_util,memory_util,power_violation_time_ns,power_reference_time_ns,thermal_violation_time_ns,decoding_steps,perf_state,power_state,total_energy,model_mode,kv_cache_lens,model_name,graph_mode,repeat_count,input_len,target_sm_clock,iteration
PIECEWISE,False,8,,3.4603,1,35,,,,,1774572802.727339,84.137,29,1072,1072,12481,89376.25,97887.0,93,5,1194897440,1774572802721691,0,,0,0,32719029923,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,0
PIECEWISE,False,8,,3.4603,2,35,,,,,1774572802.73815,84.137,29,1072,1072,12481,89376.25,97887.0,93,5,1194897440,1774572802730806,0,,0,0,32719029923,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,0
PIECEWISE,False,8,,3.4603,3,35,,,,,1774572802.8433769,87.925,29,1072,1072,12481,89376.25,97887.0,93,5,1194897440,1774572802839081,0,,0,0,32719038653,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,0
PIECEWISE,False,8,,3.4603,4,35,,,,,1774572802.9485543,89.372,29,330,330,12481,89376.25,97887.0,92,5,1194897440,1774572802944281,0,,0,0,32719047898,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,0
PIECEWISE,False,8,,3.4603,5,35,,,,,1774572803.0550294,90.136,29,330,330,12481,89376.25,97887.0,92,5,1194897440,1774572803049488,0,,0,0,32719057138,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,0
PIECEWISE,False,8,,3.4603,6,35,,,,,1774572803.160222,90.608,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572803155934,0,,0,0,32719066422,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,0
PIECEWISE,False,8,,3.4603,7,35,,,,,1774572803.2654629,90.929,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572803261132,0,,0,0,32719075679,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,0
PIECEWISE,False,8,,3.4603,8,35,,,,,1774572803.3706524,91.228,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572803366350,0,,0,0,32719084920,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,0
PIECEWISE,False,8,,3.4603,9,35,,,,,1774572803.4758053,91.396,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572803471611,0,,0,0,32719094187,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,0
PIECEWISE,False,8,,3.4603,10,35,,,,,1774572803.581018,91.527,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572803576725,0,,0,0,32719103410,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,0
PIECEWISE,False,8,,3.4603,11,35,,,,,1774572803.6861732,91.633,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572803681920,0,,0,0,32719112698,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,0
PIECEWISE,False,8,,3.4603,12,35,,,,,1774572803.794739,92.697,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572803786938,0,,0,0,32719121970,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,0
PIECEWISE,False,8,,3.4603,13,35,,,,,1774572803.900023,92.809,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572803895707,0,,0,0,32719140485,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,0
PIECEWISE,False,8,,3.4603,14,35,,,,,1774572804.0051894,92.748,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572804000921,0,,0,0,32719149740,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,0
PIECEWISE,False,8,,3.4603,15,35,,,,,1774572804.1104424,92.81,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572804106091,0,,0,0,32719158992,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,0
PIECEWISE,False,8,,3.4603,16,35,,,,,1774572804.2155826,92.792,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572804211387,0,,0,0,32719168240,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,0
PIECEWISE,False,8,,3.4603,17,35,,,,,1774572804.320744,92.816,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572804316481,0,,0,0,32719177486,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,0
PIECEWISE,False,8,,3.4603,18,35,,,,,1774572804.4259562,92.773,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572804421643,0,,0,0,32719186738,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,0
PIECEWISE,False,8,,3.4603,19,35,,,,,1774572804.534688,92.807,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572804526851,0,,0,0,32719195981,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,0
PIECEWISE,False,8,,3.4603,20,35,,,,,1774572804.6399674,92.827,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572804635590,0,,0,0,32719205232,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,0
PIECEWISE,False,8,,3.4603,21,35,,,,,1774572804.7451143,92.784,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572804740865,0,,0,0,32719214504,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,0
PIECEWISE,False,8,,3.4603,22,35,,,,,1774572804.8502991,92.778,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572804846006,0,,0,0,32719223781,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,0
PIECEWISE,False,8,,3.4603,23,35,,,,,1774572804.9555075,92.719,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572804951260,0,,0,0,32719233032,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,0
PIECEWISE,False,8,,3.4603,24,35,,,,,1774572805.060716,92.728,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572805056396,0,,0,0,32719242288,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,0
PIECEWISE,False,8,,3.4603,25,35,,,,,1774572805.1659374,92.718,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572805161695,0,,0,0,32719251552,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,0
PIECEWISE,False,8,,3.4603,26,35,,,,,1774572805.2747693,92.686,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572805266837,0,,0,0,32719260796,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,0
PIECEWISE,False,8,,3.4603,27,35,,,,,1774572805.3800669,92.632,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572805375809,0,,0,0,32719270031,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,0
PIECEWISE,False,8,,3.4603,28,35,,,,,1774572805.4852412,92.63,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572805480971,0,,0,0,32719279318,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,0
PIECEWISE,False,8,,3.4603,29,35,,,,,1774572805.59061,92.718,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572805586158,0,,0,0,32719288575,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,0
PIECEWISE,False,8,,3.4603,30,35,,,,,1774572805.6979089,92.675,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572805691691,0,,0,0,32719307118,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,0
PIECEWISE,False,8,,3.4603,31,35,,,,,1774572805.8031278,92.68,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572805798861,0,,0,0,32719316353,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,0
PIECEWISE,False,8,,3.4603,32,35,,,,,1774572805.9084053,92.728,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572805904024,0,,0,0,32719325608,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,0
PIECEWISE,False,8,,3.4603,33,35,,,,,1774572806.0148425,92.674,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572806009332,0,,0,0,32719334851,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,0
PIECEWISE,False,8,,3.4603,34,35,,,,,1774572806.1199844,92.686,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572806115729,0,,0,0,32719344109,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,0
PIECEWISE,False,8,,3.4603,35,35,,,,,1774572806.1972222,92.686,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572806188801,0,,0,0,32719353202,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,0
PIECEWISE,False,8,,3.4590,1,35,,,,,1774572806.915915,70.517,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572806912409,0,,0,0,32719395083,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,1
PIECEWISE,False,8,,3.4590,2,35,,,,,1774572806.925814,70.517,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572806921578,0,,0,0,32719395083,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,1
PIECEWISE,False,8,,3.4590,3,35,,,,,1774572807.034667,68.371,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572807026687,0,,0,0,32719404134,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,1
PIECEWISE,False,8,,3.4590,4,35,,,,,1774572807.1398444,70.615,29,330,330,12481,89376.25,97887.0,95,5,1194897440,1774572807135573,0,,0,0,32719413411,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,1
PIECEWISE,False,8,,3.4590,5,35,,,,,1774572807.2450247,70.653,29,330,330,12481,89376.25,97887.0,95,5,1194897440,1774572807240740,0,,0,0,32719422681,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,1
PIECEWISE,False,8,,3.4590,6,35,,,,,1774572807.3502774,70.654,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572807345904,0,,0,0,32719431935,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,1
PIECEWISE,False,8,,3.4590,7,35,,,,,1774572807.4554465,74.703,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572807451169,0,,0,0,32719441191,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,1
PIECEWISE,False,8,,3.4590,8,35,,,,,1774572807.5606046,79.206,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572807556329,0,,0,0,32719450433,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,1
PIECEWISE,False,8,,3.4590,9,35,,,,,1774572807.6662545,83.711,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572807661504,0,,0,0,32719459691,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,1
PIECEWISE,False,8,,3.4590,10,35,,,,,1774572807.774729,88.214,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572807767188,0,,0,0,32719468924,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,1
PIECEWISE,False,8,,3.4590,11,35,,,,,1774572807.879903,92.723,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572807875637,0,,0,0,32719478167,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,1
PIECEWISE,False,8,,3.4590,12,35,,,,,1774572807.9850466,92.674,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572807980801,0,,0,0,32719487400,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,1
PIECEWISE,False,8,,3.4590,13,35,,,,,1774572808.090269,92.624,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572808085928,0,,0,0,32719496660,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,1
PIECEWISE,False,8,,3.4590,14,35,,,,,1774572808.197572,92.624,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572808191109,0,,0,0,32719515191,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,1
PIECEWISE,False,8,,3.4590,15,35,,,,,1774572808.3028028,92.582,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572808298480,0,,0,0,32719524432,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,1
PIECEWISE,False,8,,3.4590,16,35,,,,,1774572808.408097,92.629,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572808403708,0,,0,0,32719533689,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,1
PIECEWISE,False,8,,3.4590,17,35,,,,,1774572808.514938,92.631,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572808508976,0,,0,0,32719542928,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,1
PIECEWISE,False,8,,3.4590,18,35,,,,,1774572808.620107,92.636,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572808615866,0,,0,0,32719552177,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,1
PIECEWISE,False,8,,3.4590,19,35,,,,,1774572808.7252672,92.593,29,330,330,12481,89376.25,97887.0,100,5,1194897440,1774572808721008,0,,0,0,32719561408,,0,Qwen/Qwen3-8B_prefill-attn,seg,81,32,330,1
