cudagraph_mode,batch_size,target_sm_clock,input_len,model_name,kv_cache_lens,iteration,sleep_ns,sleep_freq,kernel,sm_clock,delta_total_energy_mJ,decoding_tokens,during_time_iter,repeat_count,avg_power_saturated,energy_power_based_J,avg_gpu_util,avg_memory_util,avg_temperature
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,1,1,8,custom,2422,8292041,49152,14.8474,12,557.7180136986301,8280.66243658904,100.0,29.410958904109588,70.47945205479452
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,2,1,8,custom,2422,8319524,49152,14.8513,12,562.2598767123288,8350.290107017809,100.0,29.356164383561644,72.46575342465754
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,0,1,8,custom,2422,4139693,1600,9.9919,100,413.9001632653061,4135.649041330612,99.0,44.0,65.28571428571429
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,1,1,8,custom,2422,4109348,1600,9.9919,100,410.9272244897959,4105.943734379592,99.0,44.0,64.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,2,1,8,custom,2422,4054710,1600,9.9916,100,408.3592448979592,4080.162231322449,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,0,1,8,custom,2422,4087517,1600,9.9948,100,409.91724489795916,4097.040879306122,99.0,44.0,62.04081632653061
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,1,1,8,custom,2422,4079571,1600,9.9954,100,407.2538163265306,4070.664795710204,99.0,44.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,2,1,8,custom,2422,4070954,1600,9.9947,100,407.18765306122447,4069.71843605102,99.0,44.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,0,1,8,custom,2422,4070916,1600,9.9918,100,408.0102244897959,4076.756561057143,99.0,44.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,1,1,8,custom,2422,4068895,1600,9.9915,100,406.5067346938775,4061.6120396938773,99.0,44.0,61.57142857142857
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,2,1,8,custom,2422,4067677,1600,9.992,100,406.4715918367348,4061.4641456326544,99.0,44.0,61.16326530612245
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,0,1,8,custom,2422,4066788,1600,9.9953,100,405.71742857142857,4055.2674138,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,1,1,8,custom,2422,4061820,1600,9.9957,100,406.5655918367346,4063.9076863224477,99.0,43.95918367346939,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,2,1,8,custom,2422,4061987,1600,9.9956,100,404.92675510204083,4047.485873297959,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,0,1,8,custom,2422,4065223,1600,9.993,100,406.1387142857143,4058.544171857143,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,1,1,8,custom,2422,4065462,1600,9.9927,100,405.7879387755102,4054.917135802041,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,2,1,8,custom,2422,4064931,1600,9.9929,100,406.0784897959183,4057.9017406816324,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,0,1,8,custom,2422,4065180,1600,9.9973,100,406.9561428571428,4068.4626469857135,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,1,1,8,custom,2422,4064021,1600,9.9977,100,408.0908979591836,4079.97037052653,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,2,1,8,custom,2422,4058450,1600,9.9975,100,407.07283673469385,4069.710685255102,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,0,1,8,custom,2422,4066753,1600,9.9952,100,406.8861836734694,4066.9087830530616,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,1,1,8,custom,2422,4066723,1600,9.995,100,408.5254285714286,4083.211658571429,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,2,1,8,custom,2422,4066108,1600,9.9953,100,405.61902040816324,4054.283794685714,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,0,1,8,custom,2422,4068400,1600,9.9997,100,406.00477551020407,4059.925953669388,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,1,1,8,custom,2422,4059406,1600,9.9995,100,407.37055102040813,4073.501824928571,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,2,1,8,custom,2422,4065927,1600,9.9995,100,405.2418571428572,4052.2159505000004,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,0,1,8,custom,2422,4060745,1600,9.9968,100,404.98446938775515,4048.548743575511,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,1,1,8,custom,2422,4061220,1600,9.9963,100,408.6216326530612,4084.704426489796,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,2,1,8,custom,2422,4066696,1600,9.9968,100,406.45869387755107,4063.2862709551027,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,0,1,16,custom,2422,8137178,49152,14.8469,12,547.7090821917808,8131.78197239315,100.0,29.424657534246574,66.93150684931507
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,1,1,16,custom,2422,8207202,49152,14.8497,12,555.9286712328768,8255.373989206852,100.0,29.383561643835616,70.36986301369863
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,2,1,16,custom,2422,8337537,49152,14.8532,12,560.8423561643835,8330.303684580822,100.0,29.397260273972602,72.21917808219177
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,0,1,16,custom,2422,4136527,1600,9.9816,100,413.4840612244897,4127.232505518366,99.0,44.0,65.14285714285714
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,1,1,16,custom,2422,4110256,1600,9.9818,100,410.85773469387755,4101.099736167347,99.0,44.0,64.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,2,1,16,custom,2422,4053750,1600,9.9817,100,408.78104081632654,4080.3297151163265,99.0,44.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,0,1,16,custom,2422,4084499,1600,9.9841,100,409.1857142857143,4085.35109,99.0,44.0,62.57142857142857
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,1,1,16,custom,2422,4077710,1600,9.9841,100,408.1616734693878,4075.1269640857145,99.0,44.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,2,1,16,custom,2422,4074287,1600,9.984,100,407.51061224489797,4068.585952653061,99.0,44.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,0,1,16,custom,2422,4072842,1600,9.9812,100,407.69361224489796,4069.271482538775,99.0,44.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,1,1,16,custom,2422,4069900,1600,9.9816,100,406.95130612244895,4062.0251571918366,99.0,44.0,61.95918367346939
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,2,1,16,custom,2422,4068004,1600,9.9813,100,406.84053061224495,4060.7973882,99.0,44.0,61.53061224489796
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,0,1,16,custom,2422,4066708,1600,9.9844,100,406.827081632653,4061.924313853061,99.0,44.0,61.183673469387756
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,1,1,16,custom,2422,4067634,1600,9.9839,100,407.53473469387757,4068.7860377102043,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,2,1,16,custom,2422,4066562,1600,9.9838,100,407.120612244898,4064.610768530613,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,0,1,16,custom,2422,4065958,1600,9.9818,100,406.60012244897956,4058.6011022612242,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,1,1,16,custom,2422,4065896,1600,9.9823,100,407.03665306122446,4063.161981853061,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,2,1,16,custom,2422,4063807,1600,9.9825,100,406.4649795918367,4057.5366587755097,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,0,1,16,custom,2422,4063845,1600,9.9862,100,406.76504081632646,4062.0370505999995,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,1,1,16,custom,2422,4063710,1600,9.9862,100,406.1700204081633,4056.0950578,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,2,1,16,custom,2422,4024910,1600,9.9865,100,406.0920816326531,4055.43857322449,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,0,1,16,custom,2422,4024664,1600,9.985,100,406.0862448979592,4054.7711553061226,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,1,1,16,custom,2422,4065813,1600,9.9849,100,406.7550612244898,4061.408610820408,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,2,1,16,custom,2422,4065163,1600,9.9847,100,406.5442653061225,4059.222525802041,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,0,1,16,custom,2422,4063121,1600,9.9885,100,406.664,4061.9633639999997,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,1,1,16,custom,2422,4061885,1600,9.9887,100,405.7649387755102,4053.0642439469384,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,2,1,16,custom,2422,4062950,1600,9.9884,100,406.105775510204,4056.346928106122,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,0,1,16,custom,2422,4064651,1600,9.986,100,406.3659591836734,4057.970468408163,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,1,1,16,custom,2422,4064209,1600,9.9861,100,406.4983265306122,4059.3329385673464,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,2,1,16,custom,2422,4064806,1600,9.9858,100,407.01130612244896,4064.3335006775505,99.0,44.0,61.0
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,0,1,32,custom,2422,8153456,49152,14.8504,12,549.8437123287671,8165.399065567123,100.0,29.397260273972602,67.0958904109589
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,1,1,32,custom,2422,8227403,49152,14.8517,12,557.4951095890411,8279.750119083561,100.0,29.315068493150687,70.68493150684931
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,2,1,32,custom,2422,8363284,49152,14.8552,12,562.5409583333334,8356.658444233333,100.0,29.34722222222222,72.55555555555556
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,0,1,32,custom,2422,4143084,1600,9.9814,100,413.5685510204082,4127.993135155103,99.0,43.08163265306123,65.34693877551021
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,1,1,32,custom,2422,4116434,1600,9.981,100,411.1045102040817,4103.234116346939,99.0,43.30612244897959,64.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,2,1,32,custom,2422,4060820,1600,9.9807,100,410.9651020408164,4101.719393938777,99.0,43.285714285714285,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,0,1,32,custom,2422,4090841,1600,9.9827,100,409.71938775510205,4090.105732142857,99.0,43.244897959183675,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,1,1,32,custom,2422,4084749,1600,9.9829,100,408.6394489795918,4079.4067552183674,99.0,43.244897959183675,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,2,1,32,custom,2422,4079774,1600,9.983,100,408.2248163265307,4075.308341387756,99.0,43.265306122448976,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,0,1,32,custom,2422,4078500,1600,9.9811,100,407.7206122448979,4069.5002028775502,99.0,43.36734693877551,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,1,1,32,custom,2422,4077470,1600,9.9809,100,407.8538775510205,4070.7487664489804,99.0,43.265306122448976,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,2,1,32,custom,2422,4036102,1600,9.9804,100,407.70324489795917,4069.0414653795915,99.0,43.04081632653061,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,0,1,32,custom,2422,4033048,1600,9.9834,100,407.84581632653055,4071.687922714285,99.0,43.04081632653061,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,1,1,32,custom,2422,4073704,1600,9.9833,100,407.7573673469388,4070.764125434694,99.0,43.04081632653061,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,2,1,32,custom,2422,4072850,1600,9.9831,100,407.53210204081626,4068.433727883673,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,0,1,32,custom,2422,4072429,1600,9.9816,100,407.84414285714286,4070.9370963428573,99.0,43.04081632653061,61.93877551020408
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,1,1,32,custom,2422,4073659,1600,9.9814,100,407.9024081632653,4071.4370968408166,99.0,43.04081632653061,61.97959183673469
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,2,1,32,custom,2422,4075138,1600,9.9815,100,407.6924081632653,4069.3817720816332,99.0,43.02040816326531,61.95918367346939
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,0,1,32,custom,2422,4032234,1600,9.9851,100,406.66599999999994,4060.600676599999,99.0,43.08163265306123,61.97959183673469
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,1,1,32,custom,2422,4073134,1600,9.9848,100,407.17359183673466,4065.5468797714284,99.0,43.12244897959184,61.89795918367347
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,2,1,32,custom,2422,4070979,1600,9.9852,100,407.39571428571435,4067.927686285715,99.0,43.16326530612245,61.53061224489796
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,0,1,32,custom,2422,4071042,1600,9.9841,100,407.09040816326524,4064.4313441428562,99.0,43.204081632653065,61.44897959183673
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,1,1,32,custom,2422,4070825,1600,9.9843,100,406.821612244898,4061.829023136735,99.0,43.285714285714285,61.55102040816327
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,2,1,32,custom,2422,4069465,1600,9.9843,100,407.1354897959184,4064.9628707693873,99.0,43.183673469387756,61.51020408163265
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,0,1,32,custom,2422,4068647,1600,9.9876,100,406.8253673469388,4063.209038914286,99.0,43.204081632653065,61.69387755102041
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,1,1,32,custom,2422,4073067,1600,9.9874,100,407.9630816326531,4074.490481497959,99.0,43.204081632653065,61.755102040816325
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,2,1,32,custom,2422,4071025,1600,9.9871,100,407.2352244897959,4067.0989105020403,99.0,43.0,61.857142857142854
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,0,1,32,custom,2422,4070742,1600,9.9859,100,406.854693877551,4062.8102875918366,99.0,43.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,1,1,32,custom,2422,4030637,1600,9.9852,100,407.9422448979592,4073.3849037551026,99.0,43.0,61.95918367346939
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,2,1,32,custom,2422,4071152,1600,9.9856,100,407.7408775510204,4071.5373068734693,99.0,43.04081632653061,61.857142857142854
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,0,1,64,custom,2422,8156969,49152,14.8518,12,549.4951369863014,8160.991875493151,100.0,29.561643835616437,67.26027397260275
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,1,1,64,custom,2422,8230743,49152,14.8528,12,557.6543150684931,8282.728010849314,100.0,29.438356164383563,70.67123287671232
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,2,1,64,custom,2422,8365423,49152,14.8533,12,562.3197945205479,8352.304603952056,100.0,29.465753424657535,72.78082191780823
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,0,1,64,custom,2422,4147488,1600,9.9788,100,414.3181224489796,4134.397680293877,99.0,45.0,65.57142857142857
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,1,1,64,custom,2422,4077731,1600,9.979,100,411.18451020408173,4103.210227326531,99.0,45.0,64.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,2,1,64,custom,2422,4104898,1600,9.9786,100,410.70712244897953,4098.2820920693875,99.0,45.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,0,1,64,custom,2422,4093004,1600,9.9806,100,409.69426530612236,4088.994584314285,99.0,45.0,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,1,1,64,custom,2422,4087263,1600,9.9806,100,408.68024489795926,4078.8740522285725,99.0,45.0,62.244897959183675
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,2,1,64,custom,2422,4082178,1600,9.9805,100,408.2986122448979,4075.0242995102035,99.0,45.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,0,1,64,custom,2422,4079390,1600,9.9784,100,408.3140204081633,4074.3206212408168,99.0,45.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,1,1,64,custom,2422,4079662,1600,9.9789,100,407.8971836734693,4070.365206159183,99.0,45.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,2,1,64,custom,2422,4078401,1600,9.9784,100,407.63344897959183,4067.5296072979595,99.0,45.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,0,1,64,custom,2422,4075887,1600,9.981,100,408.10961224489796,4073.3420398163266,99.0,45.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,1,1,64,custom,2422,4075917,1600,9.9805,100,407.7030000000001,4069.0797915000007,99.0,45.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,2,1,64,custom,2422,4034511,1600,9.9809,100,407.1484897959184,4063.708361804082,99.0,45.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,0,1,64,custom,2422,4033254,1600,9.9793,100,408.5270408163265,4076.8138984183674,99.0,45.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,1,1,64,custom,2422,4073841,1600,9.9797,100,407.96855102040814,4071.403748618367,99.0,45.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,2,1,64,custom,2422,4072878,1600,9.9793,100,407.9805306122449,4071.3601091387754,99.0,45.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,0,1,64,custom,2422,4072087,1600,9.9828,100,407.3959387755102,4066.952177608163,99.0,45.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,1,1,64,custom,2422,4073061,1600,9.9825,100,407.3635714285714,4066.506851785714,99.0,45.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,2,1,64,custom,2422,4032526,1600,9.9828,100,407.1856326530612,4064.8527336489788,99.0,45.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,0,1,64,custom,2422,4074401,1600,9.9813,100,408.27634693877553,4075.1287017,99.0,45.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,1,1,64,custom,2422,4074848,1600,9.9819,100,407.8437755102041,4071.0557827653065,99.0,45.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,2,1,64,custom,2422,4073809,1600,9.9814,100,407.7074693877551,4069.4913349469393,99.0,45.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,0,1,64,custom,2422,4073606,1600,9.9846,100,407.3477959183673,4067.2048031265304,99.0,45.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,1,1,64,custom,2422,4072546,1600,9.985,100,407.686693877551,4070.751638367347,99.0,45.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,2,1,64,custom,2422,4073571,1600,9.9847,100,407.35285714285715,4067.296072714286,99.0,45.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,0,1,64,custom,2422,4072983,1600,9.9831,100,407.30583673469397,4066.1748987061237,99.0,45.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,1,1,64,custom,2422,4074233,1600,9.9826,100,408.05557142857145,4073.4555473428572,99.0,45.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,2,1,64,custom,2422,4074659,1600,9.9831,100,407.6927551020408,4070.037543459184,99.0,45.0,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,0,2,1,custom,2422,8188542,49152,14.849,12,554.741095890411,8237.350532876713,100.0,30.356164383561644,67.76712328767124
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,1,2,1,custom,2422,8376991,49152,14.853,12,563.5101666666667,8369.8165055,100.0,30.416666666666668,71.56944444444444
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,2,2,1,custom,2422,8398901,49152,14.853,12,568.2740273972602,8440.574128931505,100.0,30.410958904109588,73.4931506849315
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,0,2,1,custom,2422,4141403,1600,10.0481,100,413.7105918367347,4157.005397834694,99.0,44.734693877551024,66.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,1,2,1,custom,2422,4152735,1600,10.048,100,411.0982040816327,4130.714754612245,99.0,44.857142857142854,64.77551020408163
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,2,2,1,custom,2422,4134569,1600,10.0484,100,409.4764897959184,4114.583560065306,99.0,44.816326530612244,64.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,0,2,1,custom,2422,4125699,1600,10.0495,100,408.7363061224489,4107.595508377551,99.0,44.775510204081634,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,1,2,1,custom,2422,4120508,1600,10.0492,100,408.2316734693877,4102.4017330285715,99.0,44.795918367346935,63.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,257,2,2,1,custom,2422,4074557,1600,10.0493,100,407.3714489795918,4093.7979022306117,99.0,44.795918367346935,62.775510204081634
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,0,2,1,custom,2422,4072229,1600,10.0478,100,407.31618367346937,4092.6315503142855,99.0,44.6530612244898,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,1,2,1,custom,2422,4069880,1600,10.0482,100,406.9916326530612,4089.5333232244893,99.0,44.714285714285715,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,258,2,2,1,custom,2422,4109401,1600,10.0478,100,407.0745918367347,4090.2040838571434,99.0,44.755102040816325,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,0,2,1,custom,2422,4107708,1600,10.0494,100,406.63312244897963,4086.418900738776,99.0,44.795918367346935,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,1,2,1,custom,2422,4107440,1600,10.0492,100,407.188387755102,4091.917546228571,99.0,44.714285714285715,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,259,2,2,1,custom,2422,4065115,1600,10.05,100,406.66946938775504,4087.0281673469385,99.0,44.6530612244898,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,0,2,1,custom,2422,4067154,1600,10.0488,100,406.89428571428573,4088.7992982857145,99.0,44.755102040816325,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,1,2,1,custom,2422,4065651,1600,10.0489,100,406.62665306122443,4086.150573946938,99.0,44.714285714285715,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,260,2,2,1,custom,2422,4105043,1600,10.0487,100,406.7132448979592,4086.939384006123,99.0,44.87755102040816,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,0,2,1,custom,2422,4105455,1600,10.0522,100,406.069306122449,4081.8898790040816,99.0,44.795918367346935,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,1,2,1,custom,2422,4103992,1600,10.052,100,406.17461224489807,4082.8672022857154,99.0,44.816326530612244,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,261,2,2,1,custom,2422,4104953,1600,10.052,100,406.8010612244898,4089.1642674285713,99.0,44.795918367346935,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,0,2,1,custom,2422,4106563,1600,10.0518,100,407.238,4093.4749284,99.0,44.87755102040816,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,1,2,1,custom,2422,4064343,1600,10.0516,100,406.46106122448975,4085.5840030040813,99.0,44.816326530612244,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,262,2,2,1,custom,2422,4063818,1600,10.0515,100,406.52267346938777,4086.1626523775517,99.0,44.775510204081634,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,0,2,1,custom,2422,4062822,1600,10.0544,100,406.72738775510203,4089.3998474448977,99.0,44.69387755102041,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,1,2,1,custom,2422,4064284,1600,10.054,100,406.9095918367347,4091.0690363265307,99.0,44.69387755102041,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,263,2,2,1,custom,2422,4104201,1600,10.0538,100,405.98885714285717,4081.7307719428577,99.0,44.734693877551024,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,0,2,1,custom,2422,4104034,1600,10.0528,100,406.35273469387755,4084.982771330612,99.0,44.63265306122449,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,1,2,1,custom,2422,4104826,1600,10.0528,100,406.6922857142856,4088.39620982857,99.0,44.673469387755105,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,264,2,2,1,custom,2422,4106424,1600,10.0528,100,406.14328000000006,4082.877165184,99.0,44.76,62.0
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,0,2,2,custom,2422,8167829,49152,14.8454,12,554.1509863013699,8226.593052038357,100.0,29.45205479452055,68.13698630136986
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,1,2,2,custom,2422,8301170,49152,14.8486,12,562.981712328767,8359.49025368493,100.0,29.424657534246574,71.68493150684931
NONE,16,2430,256,Qwen/Qwen3-8B_prefill-all,0,2,2,2,custom,2422,8435677,49152,14.8491,12,566.5660273972603,8412.995597424659,100.0,29.410958904109588,73.73972602739725
NONE,16,2430,256,Qwen/Qwen3-8B_decoding-all,256,0,2,2,custom,2422,4152424,1600,10.0143,100,415.57046938775505,4161.647351589796,99.0,44.0,66.38775510204081
