exp_key,total_energy_diff_mj,total_energy_diff_j,power_from_total_w,energy_per_token_j,during_time,repeat_count,sm_clock,batch_size,graph_mode,input_len,avg_power,avg_temperature,energy_per_token_from_avg,time_per_token_s
all_16_2422_1026_1024_60_2.9335_gpu_profile_21154.csv,1064021,1064.021,362.71382307823416,17.73368333333333,2.9335,60,2422,16,all,1024,,,,0.04889166666666667
all_16_2422_129_128_60_2.7896_gpu_profile_21154.csv,2384127,2384.127,854.6483366790937,39.73545,2.7896,60,2422,16,all,128,,,,0.04649333333333334
all_16_2422_130_128_60_2.7905_gpu_profile_21154.csv,1100548,1100.548,394.3909693603297,18.342466666666667,2.7905,60,2422,16,all,128,,,,0.04650833333333334
all_1_2422_1024_1024_60_2.7603_gpu_profile_21154.csv,1124811,1124.811,407.49592435604825,18.74685,2.7603,60,2422,1,all,1024,,,,0.046005
all_1_2422_1025_1024_60_2.7602_gpu_profile_21154.csv,1085809,1085.809,393.3805521339033,18.096816666666665,2.7602,60,2422,1,all,1024,,,,0.046003333333333334
all_1_2422_1026_1024_60_2.7603_gpu_profile_21154.csv,1126274,1126.274,408.0259392095062,18.77123333333333,2.7603,60,2422,1,all,1024,,,,0.046005
all_1_2422_1027_1024_60_2.7603_gpu_profile_21154.csv,1086789,1086.789,393.72133463753937,18.11315,2.7603,60,2422,1,all,1024,,,,0.046005
all_1_2422_1028_1024_60_2.7602_gpu_profile_21154.csv,1126765,1126.765,408.2186073472937,18.77941666666667,2.7602,60,2422,1,all,1024,,,,0.046003333333333334
all_1_2422_1029_1024_60_2.7603_gpu_profile_21154.csv,1127274,1127.274,408.38821867188346,18.787899999999997,2.7603,60,2422,1,all,1024,,,,0.046005
all_1_2422_1030_1024_60_2.7605_gpu_profile_21154.csv,1127628,1127.628,408.4868683209563,18.793799999999997,2.7605,60,2422,1,all,1024,,,,0.04600833333333333
all_1_2422_1031_1024_60_2.7603_gpu_profile_21154.csv,1128683,1128.683,408.89867043437306,18.811383333333332,2.7603,60,2422,1,all,1024,,,,0.046005
all_1_2422_1032_1024_60_2.7603_gpu_profile_21154.csv,1088217,1088.217,394.2386697098142,18.136950000000002,2.7603,60,2422,1,all,1024,,,,0.046005
all_1_2422_1033_1024_60_2.7604_gpu_profile_21154.csv,1128914,1128.914,408.9675409360962,18.81523333333333,2.7604,60,2422,1,all,1024,,,,0.04600666666666667
all_1_2422_1034_1024_60_2.7604_gpu_profile_21154.csv,1089074,1089.074,394.53485002173596,18.151233333333334,2.7604,60,2422,1,all,1024,,,,0.04600666666666667
all_1_2422_1035_1024_60_2.7605_gpu_profile_21154.csv,1129728,1129.728,409.24760007245067,18.8288,2.7605,60,2422,1,all,1024,,,,0.04600833333333333
all_1_2422_1036_1024_60_2.7604_gpu_profile_21154.csv,1089585,1089.585,394.7199681205622,18.15975,2.7604,60,2422,1,all,1024,,,,0.04600666666666667
all_1_2422_1037_1024_60_2.7607_gpu_profile_21154.csv,1129701,1129.701,409.20817184047525,18.82835,2.7607,60,2422,1,all,1024,,,,0.046011666666666666
all_1_2422_1038_1024_60_2.7603_gpu_profile_21154.csv,1129650,1129.65,409.24899467449194,18.8275,2.7603,60,2422,1,all,1024,,,,0.046005
all_1_2422_1039_1024_60_2.7606_gpu_profile_21154.csv,1089596,1089.596,394.69535608201113,18.159933333333335,2.7606,60,2422,1,all,1024,,,,0.04601
all_1_2422_1040_1024_60_2.7606_gpu_profile_21154.csv,1130709,1130.709,409.58813301456206,18.84515,2.7606,60,2422,1,all,1024,404.24518181818183,58.0,18.59932081545455,0.04601
all_1_2422_1041_1024_60_2.7603_gpu_profile_21154.csv,1090332,1090.332,395.00489077274216,18.1722,2.7603,60,2422,1,all,1024,404.3305833333334,58.0,18.601228486250005,0.046005
all_1_2422_1042_1024_60_2.7605_gpu_profile_21154.csv,1130727,1130.727,409.609491034233,18.845450000000003,2.7605,60,2422,1,all,1024,404.2783333333334,58.0,18.600172319444447,0.04600833333333333
all_1_2422_1043_1024_60_2.7606_gpu_profile_21154.csv,1090554,1090.554,395.0423820908498,18.175900000000002,2.7606,60,2422,1,all,1024,403.82858333333337,58.0,18.580153119166667,0.04601
all_1_2422_1044_1024_60_2.7604_gpu_profile_21154.csv,1131248,1131.248,409.81307056948265,18.854133333333333,2.7604,60,2422,1,all,1024,404.54999999999995,58.0,18.611997,0.04600666666666667
all_1_2422_1045_1024_60_2.7607_gpu_profile_21154.csv,1090898,1090.898,395.15267866845363,18.18163333333333,2.7607,60,2422,1,all,1024,404.2821666666666,58.0,18.601696291944442,0.046011666666666666
all_1_2422_1046_1024_60_2.7604_gpu_profile_21154.csv,1131028,1131.028,409.73337197507607,18.850466666666666,2.7604,60,2422,1,all,1024,403.93724999999995,58.0,18.583806415,0.04600666666666667
all_1_2422_1047_1024_60_2.7606_gpu_profile_21154.csv,1130642,1130.642,409.5638629283489,18.844033333333336,2.7606,60,2422,1,all,1024,403.95375000000007,58.0,18.585912037500005,0.04601
all_1_2422_1048_1024_60_2.7606_gpu_profile_21154.csv,1090352,1090.352,394.96920959211764,18.172533333333334,2.7606,60,2422,1,all,1024,403.9224166666666,58.0,18.584470390833335,0.04601
all_1_2422_1049_1024_60_2.7606_gpu_profile_21154.csv,1131301,1131.301,409.8025791494602,18.855016666666664,2.7606,60,2422,1,all,1024,403.8298333333333,58.0,18.580210631666667,0.04601
all_1_2422_1050_1024_60_2.7606_gpu_profile_21154.csv,1091199,1091.199,395.2760269506629,18.18665,2.7606,60,2422,1,all,1024,404.1485833333333,58.0,18.594876319166666,0.04601
all_1_2422_1051_1024_60_2.7606_gpu_profile_21154.csv,1131426,1131.426,409.8478591610519,18.8571,2.7606,60,2422,1,all,1024,404.35808333333335,58.0,18.604515414166666,0.04601
all_1_2422_1052_1024_60_2.7607_gpu_profile_21154.csv,1091192,1091.192,395.25917339805125,18.186533333333333,2.7607,60,2422,1,all,1024,404.78733333333327,58.0,18.62493985222222,0.046011666666666666
all_1_2422_1053_1024_60_2.7607_gpu_profile_21154.csv,1131377,1131.377,409.81526424457564,18.856283333333334,2.7607,60,2422,1,all,1024,404.6576666666667,58.0,18.61897367277778,0.046011666666666666
all_1_2422_1054_1024_60_2.7606_gpu_profile_21154.csv,1131673,1131.673,409.9373324639571,18.861216666666667,2.7606,60,2422,1,all,1024,405.1715454545454,58.0,18.641942806363637,0.04601
all_1_2422_128_128_60_2.756_gpu_profile_21154.csv,1122999,1122.999,407.47423802612485,18.71665,2.756,60,2422,1,all,128,,,,0.04593333333333333
all_1_2422_129_128_60_2.756_gpu_profile_21154.csv,1083875,1083.875,393.27830188679246,18.064583333333335,2.756,60,2422,1,all,128,,,,0.04593333333333333
all_1_2422_130_128_60_2.7559_gpu_profile_21154.csv,1124517,1124.517,408.03984179396934,18.74195,2.7559,60,2422,1,all,128,,,,0.04593166666666667
all_1_2422_131_128_60_2.7561_gpu_profile_21154.csv,1125057,1125.057,408.20616087950367,18.75095,2.7561,60,2422,1,all,128,,,,0.045935
all_1_2422_132_128_60_2.7561_gpu_profile_21154.csv,1084769,1084.769,393.5884039040673,18.079483333333332,2.7561,60,2422,1,all,128,,,,0.045935
all_1_2422_133_128_60_2.7557_gpu_profile_21154.csv,1126024,1126.024,408.61632253148014,18.767066666666665,2.7557,60,2422,1,all,128,,,,0.045928333333333335
all_1_2422_134_128_60_2.7557_gpu_profile_21154.csv,1086177,1086.177,394.1564756686141,18.10295,2.7557,60,2422,1,all,128,,,,0.045928333333333335
all_1_2422_135_128_60_2.7559_gpu_profile_21154.csv,1126502,1126.502,408.7601146630864,18.775033333333333,2.7559,60,2422,1,all,128,,,,0.04593166666666667
all_1_2422_136_128_60_2.7559_gpu_profile_21154.csv,1126994,1126.994,408.93864073442427,18.78323333333333,2.7559,60,2422,1,all,128,,,,0.04593166666666667
all_1_2422_137_128_60_2.756_gpu_profile_21154.csv,1086636,1086.636,394.2801161103048,18.110599999999998,2.756,60,2422,1,all,128,,,,0.04593333333333333
all_1_2422_138_128_60_2.756_gpu_profile_21154.csv,1127325,1127.325,409.0439042089986,18.78875,2.756,60,2422,1,all,128,,,,0.04593333333333333
all_1_2422_139_128_60_2.7559_gpu_profile_21154.csv,1087519,1087.519,394.61482637250987,18.125316666666667,2.7559,60,2422,1,all,128,,,,0.04593166666666667
all_1_2422_140_128_60_2.756_gpu_profile_21154.csv,1127847,1127.847,409.23330914368654,18.79745,2.756,60,2422,1,all,128,,,,0.04593333333333333
all_1_2422_141_128_60_2.7558_gpu_profile_21154.csv,1128430,1128.43,409.4745627404021,18.807166666666667,2.7558,60,2422,1,all,128,,,,0.04593
all_1_2422_142_128_60_2.7561_gpu_profile_21154.csv,1088096,1088.096,394.79554442872177,18.134933333333333,2.7561,60,2422,1,all,128,,,,0.045935
all_1_2422_143_128_60_2.756_gpu_profile_21154.csv,1128778,1128.778,409.57111756168365,18.812966666666668,2.756,60,2422,1,all,128,,,,0.04593333333333333
