sm_clock,input_len,graph_mode,avg_power_mean,avg_temperature_mean,during_time_mean,repeat_count,energy_per_token_mean,experiment_count
2422,128,all,384.9261771464646,56.540972222222216,2.725499588477366,60,17.483961916213595,243
2422,128,seg,386.31690460858584,56.59406565656566,2.728605761316873,60,17.567536267582174,243
2422,1024,all,386.13019888791763,56.64949494949495,2.762597478991596,60,17.780047424050384,238
2422,1024,seg,387.62418659673654,56.67430555555555,2.7656491596638655,60,17.86894829282062,238
2422,4096,all,387.6436444444445,56.828125,1.9377309012875537,40,18.785989817454283,233
2422,4096,seg,388.0476065972222,56.796875,1.9463162393162392,40,18.892261802393808,234
2422,8192,all,389.13894553571424,57.05734126984127,1.545734347826087,30,20.091004366807212,230
2422,8192,mani,389.10242822420634,56.99513888888888,1.5476952173913041,30,20.114650795638887,230
2422,8192,seg,389.16220535714285,57.15833333333333,1.5564221739130437,30,20.230012648075565,230
