cudagraph_mode,manipulated,batch_size,graph_batch_size,during_time,index,length,avg_power_js,total_energy_j,energy_per_sample,throughput,timestamp,power,temperature,graphics_clock,sm_clock,memory_clock,memory_used,memory_total,gpu_util,memory_util,power_violation_time_ns,power_reference_time_ns,thermal_violation_time_ns,decoding_steps,perf_state,power_state,total_energy,model_mode,kv_cache_lens,model_name,graph_mode,repeat_count,input_len
FULL,False,16,16,2.6403,1,26,,,,,1773298934.0568109,220.086,68,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298934052213,0,,0,0,13234406,,8199,llama,mani,60,8192
FULL,False,16,16,2.6403,2,26,,,,,1773298934.1262543,220.086,68,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298934113113,0,,0,0,13264889,,8199,llama,mani,60,8192
FULL,False,16,16,2.6403,3,26,,,,,1773298934.2355418,214.369,68,2520,2520,9001,45351.9375,46068.0,93,100,20333787040,1773298934228119,0,,0,0,13296172,,8199,llama,mani,60,8192
FULL,False,16,16,2.6403,4,26,,,,,1773298934.3442528,239.231,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298934337340,0,,0,0,13327814,,8199,llama,mani,60,8192
FULL,False,16,16,2.6403,5,26,,,,,1773298934.4544606,256.797,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298934446050,0,,0,0,13359427,,8199,llama,mani,60,8192
FULL,False,16,16,2.6403,6,26,,,,,1773298934.5633662,275.494,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298934556202,0,,0,0,13391109,,8199,llama,mani,60,8192
FULL,False,16,16,2.6403,7,26,,,,,1773298934.6779046,293.925,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298934665025,0,,0,0,13454539,,8199,llama,mani,60,8192
FULL,False,16,16,2.6403,8,26,,,,,1773298934.7873,313.782,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298934779753,0,,0,0,13486113,,8199,llama,mani,60,8192
FULL,False,16,16,2.6403,9,26,,,,,1773298934.8961284,314.082,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298934889146,0,,0,0,13517810,,8199,llama,mani,60,8192
FULL,False,16,16,2.6403,10,26,,,,,1773298935.004838,314.325,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298934997643,0,,0,0,13549461,,8199,llama,mani,60,8192
FULL,False,16,16,2.6403,11,26,,,,,1773298935.1142726,314.455,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298935106265,0,,0,0,13581149,,8199,llama,mani,60,8192
FULL,False,16,16,2.6403,12,26,,,,,1773298935.2236497,314.501,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298935216061,0,,0,0,13612854,,8199,llama,mani,60,8192
FULL,False,16,16,2.6403,13,26,,,,,1773298935.3340657,316.814,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298935325493,0,,0,0,13644537,,8199,llama,mani,60,8192
FULL,False,16,16,2.6403,14,26,,,,,1773298935.4435022,316.88,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298935435566,0,,0,0,13676246,,8199,llama,mani,60,8192
FULL,False,16,16,2.6403,15,26,,,,,1773298935.554173,317.034,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298935545266,0,,0,0,13707929,,8199,llama,mani,60,8192
FULL,False,16,16,2.6403,16,26,,,,,1773298935.6627636,317.055,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298935655952,0,,0,0,13739605,,8199,llama,mani,60,8192
FULL,False,16,16,2.6403,17,26,,,,,1773298935.7765355,317.098,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298935764284,0,,0,0,13803099,,8199,llama,mani,60,8192
FULL,False,16,16,2.6403,18,26,,,,,1773298935.8856893,317.142,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298935878428,0,,0,0,13834787,,8199,llama,mani,60,8192
FULL,False,16,16,2.6403,19,26,,,,,1773298935.9947321,317.187,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298935987631,0,,0,0,13866513,,8199,llama,mani,60,8192
FULL,False,16,16,2.6403,20,26,,,,,1773298936.1036174,317.254,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298936096180,0,,0,0,13898208,,8199,llama,mani,60,8192
FULL,False,16,16,2.6403,21,26,,,,,1773298936.2138762,317.276,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298936205384,0,,0,0,13929956,,8199,llama,mani,60,8192
FULL,False,16,16,2.6403,22,26,,,,,1773298936.3233552,317.32,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298936315734,0,,0,0,13961709,,8199,llama,mani,60,8192
FULL,False,16,16,2.6403,23,26,,,,,1773298936.4336212,317.364,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298936425138,0,,0,0,13993440,,8199,llama,mani,60,8192
FULL,False,16,16,2.6403,24,26,,,,,1773298936.5422792,317.409,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298936535075,0,,0,0,14025170,,8199,llama,mani,60,8192
FULL,False,16,16,2.6403,25,26,,,,,1773298936.6533933,317.475,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298936644036,0,,0,0,14056904,,8199,llama,mani,60,8192
FULL,False,16,16,2.6403,26,26,,,,,1773298936.7013733,317.475,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298936698246,0,,0,0,14088623,,8199,llama,mani,60,8192
FULL,False,16,16,2.6400,1,26,,,,,1773298936.9752963,317.516,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298936970702,0,,0,0,14182479,,8200,llama,mani,60,8192
FULL,False,16,16,2.6400,2,26,,,,,1773298937.0622928,313.71,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298937055499,0,,0,0,14182479,,8200,llama,mani,60,8192
FULL,False,16,16,2.6400,3,26,,,,,1773298937.1760535,314.072,69,2520,2520,9001,45351.9375,46068.0,95,100,20333787040,1773298937163924,0,,0,0,14245178,,8200,llama,mani,60,8192
FULL,False,16,16,2.6400,4,26,,,,,1773298937.2844949,313.743,69,2520,2520,9001,45351.9375,46068.0,95,100,20333787040,1773298937277844,0,,0,0,14276860,,8200,llama,mani,60,8192
FULL,False,16,16,2.6400,5,26,,,,,1773298937.3933785,314.05,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298937386388,0,,0,0,14308635,,8200,llama,mani,60,8192
FULL,False,16,16,2.6400,6,26,,,,,1773298937.5019407,314.025,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298937495045,0,,0,0,14340382,,8200,llama,mani,60,8192
FULL,False,16,16,2.6400,7,26,,,,,1773298937.613825,314.139,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298937603720,0,,0,0,14372159,,8200,llama,mani,60,8192
FULL,False,16,16,2.6400,8,26,,,,,1773298937.7223506,314.047,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298937715449,0,,0,0,14403908,,8200,llama,mani,60,8192
FULL,False,16,16,2.6400,9,26,,,,,1773298937.833311,314.095,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298937824217,0,,0,0,14435683,,8200,llama,mani,60,8192
FULL,False,16,16,2.6400,10,26,,,,,1773298937.941927,314.115,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298937935108,0,,0,0,14467493,,8200,llama,mani,60,8192
FULL,False,16,16,2.6400,11,26,,,,,1773298938.0529983,314.141,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298938043676,0,,0,0,14499249,,8200,llama,mani,60,8192
FULL,False,16,16,2.6400,12,26,,,,,1773298938.1621904,317.706,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298938154711,0,,0,0,14530996,,8200,llama,mani,60,8192
FULL,False,16,16,2.6400,13,26,,,,,1773298938.276253,317.75,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298938263906,0,,0,0,14594703,,8200,llama,mani,60,8192
FULL,False,16,16,2.6400,14,26,,,,,1773298938.3847055,317.862,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298938378025,0,,0,0,14626403,,8200,llama,mani,60,8192
FULL,False,16,16,2.6400,15,26,,,,,1773298938.4933014,317.817,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298938486688,0,,0,0,14658205,,8200,llama,mani,60,8192
FULL,False,16,16,2.6400,16,26,,,,,1773298938.6020303,317.862,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298938595008,0,,0,0,14689976,,8200,llama,mani,60,8192
FULL,False,16,16,2.6400,17,26,,,,,1773298938.7128892,317.906,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298938703792,0,,0,0,14721811,,8200,llama,mani,60,8192
FULL,False,16,16,2.6400,18,26,,,,,1773298938.8223646,317.949,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298938814741,0,,0,0,14753584,,8200,llama,mani,60,8192
FULL,False,16,16,2.6400,19,26,,,,,1773298938.9328666,317.971,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298938924192,0,,0,0,14785407,,8200,llama,mani,60,8192
FULL,False,16,16,2.6400,20,26,,,,,1773298939.0417743,317.993,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298939034495,0,,0,0,14817240,,8200,llama,mani,60,8192
FULL,False,16,16,2.6400,21,26,,,,,1773298939.1532304,318.037,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298939144030,0,,0,0,14849037,,8200,llama,mani,60,8192
FULL,False,16,16,2.6400,22,26,,,,,1773298939.2617865,318.133,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298939254994,0,,0,0,14880828,,8200,llama,mani,60,8192
FULL,False,16,16,2.6400,23,26,,,,,1773298939.3755288,318.177,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298939363573,0,,0,0,14944561,,8200,llama,mani,60,8192
FULL,False,16,16,2.6400,24,26,,,,,1773298939.484785,318.199,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298939477399,0,,0,0,14976307,,8200,llama,mani,60,8192
FULL,False,16,16,2.6400,25,26,,,,,1773298939.5945485,318.221,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298939586710,0,,0,0,15008166,,8200,llama,mani,60,8192
FULL,False,16,16,2.6400,26,26,,,,,1773298939.6195421,318.221,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298939616311,0,,0,0,15008166,,8200,llama,mani,60,8192
FULL,False,16,16,2.6400,1,26,,,,,1773298939.8914678,318.336,69,2520,2520,9001,45351.9375,46068.0,94,100,20333787040,1773298939887902,0,,0,0,15102387,,8201,llama,mani,60,8192
FULL,False,16,16,2.6400,2,26,,,,,1773298939.9031906,318.336,69,2520,2520,9001,45351.9375,46068.0,94,100,20333787040,1773298939896385,0,,0,0,15102387,,8201,llama,mani,60,8192
FULL,False,16,16,2.6400,3,26,,,,,1773298940.0125794,318.235,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298940004984,0,,0,0,15133504,,8201,llama,mani,60,8192
FULL,False,16,16,2.6400,4,26,,,,,1773298940.1213036,318.213,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298940114450,0,,0,0,15165317,,8201,llama,mani,60,8192
FULL,False,16,16,2.6400,5,26,,,,,1773298940.232434,318.235,69,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298940222893,0,,0,0,15197171,,8201,llama,mani,60,8192
FULL,False,16,16,2.6400,6,26,,,,,1773298940.3411956,318.399,70,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298940334303,0,,0,0,15229008,,8201,llama,mani,60,8192
FULL,False,16,16,2.6400,7,26,,,,,1773298940.4522862,318.264,70,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298940442969,0,,0,0,15260842,,8201,llama,mani,60,8192
FULL,False,16,16,2.6400,8,26,,,,,1773298940.561176,318.389,70,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298940554096,0,,0,0,15292638,,8201,llama,mani,60,8192
FULL,False,16,16,2.6400,9,26,,,,,1773298940.675602,318.53,70,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298940663003,0,,0,0,15356457,,8201,llama,mani,60,8192
FULL,False,16,16,2.6400,10,26,,,,,1773298940.7841065,318.577,70,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298940777278,0,,0,0,15388296,,8201,llama,mani,60,8192
FULL,False,16,16,2.6400,11,26,,,,,1773298940.8930922,318.599,70,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298940885919,0,,0,0,15420123,,8201,llama,mani,60,8192
FULL,False,16,16,2.6400,12,26,,,,,1773298941.0016243,318.631,70,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298940994773,0,,0,0,15451998,,8201,llama,mani,60,8192
FULL,False,16,16,2.6400,13,26,,,,,1773298941.1126106,318.806,70,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298941103211,0,,0,0,15483862,,8201,llama,mani,60,8192
FULL,False,16,16,2.6400,14,26,,,,,1773298941.221596,318.786,70,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298941214403,0,,0,0,15515733,,8201,llama,mani,60,8192
FULL,False,16,16,2.6400,15,26,,,,,1773298941.3320632,318.817,70,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298941323299,0,,0,0,15547625,,8201,llama,mani,60,8192
FULL,False,16,16,2.6400,16,26,,,,,1773298941.44084,318.839,70,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298941433919,0,,0,0,15579472,,8201,llama,mani,60,8192
FULL,False,16,16,2.6400,17,26,,,,,1773298941.5519688,318.862,70,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298941542432,0,,0,0,15611364,,8201,llama,mani,60,8192
FULL,False,16,16,2.6400,18,26,,,,,1773298941.6610565,318.893,70,2520,2520,9001,45351.9375,46068.0,100,100,20333787040,1773298941653876,0,,0,0,15643202,,8201,llama,mani,60,8192
