cudagraph_mode,batch_size,target_sm_clock,input_len,model_name,kv_cache_lens,iteration,sm_clock,delta_total_energy_mJ,decoding_tokens,during_time_iter,repeat_count,avg_power_saturated,energy_power_based_J,avg_gpu_util,avg_memory_util,avg_temperature
NONE,16,2430,8192,Qwen/Qwen3-8B_prefill-all_ascending,0,1,2238,3723413,131072,6.2264,1,599.9268723404257,3735.3846779404266,100.0,23.617021276595743,68.14893617021276
NONE,16,2430,8192,Qwen/Qwen3-8B_prefill-all_ascending,0,2,2232,3779681,131072,6.2442,1,599.0815,3740.7847023,100.0,23.291666666666668,69.97916666666667
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,8192,0,2422,885056,1600,2.364,100,385.37208333333325,911.0196049999997,100.0,89.0,60.916666666666664
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,8192,1,2422,920385,1600,2.364,100,383.95525,907.6702109999999,100.0,89.0,59.75
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,8192,2,2422,917716,1600,2.364,100,382.84675,905.0497169999999,100.0,89.0,59.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,8193,0,2422,914936,1600,2.3639,100,381.7273333333333,902.3652432666667,100.0,89.0,58.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,8193,1,2422,912988,1600,2.364,100,380.90274999999997,900.4541009999999,100.0,89.0,57.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,8193,2,2422,911389,1600,2.3639,100,380.15408333333335,898.6462375916667,100.0,89.0,57.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,8194,0,2422,909678,1600,2.3639,100,379.6671666666667,897.4952152833334,100.0,89.0,56.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,8194,1,2422,870675,1600,2.364,100,378.9720833333333,895.8900049999999,100.0,89.08333333333333,56.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,8194,2,2422,907040,1600,2.364,100,378.46791666666667,894.6981549999999,100.0,89.16666666666667,55.5
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,8195,0,2422,868465,1600,2.3642,100,377.98650000000004,893.6356833,100.0,89.0,55.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,8195,1,2422,905315,1600,2.3642,100,377.77425,893.13388185,100.0,89.16666666666667,55.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,8195,2,2422,866548,1600,2.3642,100,377.28,891.9653759999999,100.0,89.0,55.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,8196,0,2422,903445,1600,2.3643,100,377.1285,891.64491255,100.0,89.16666666666667,54.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,8196,1,2422,865604,1600,2.3644,100,376.68533333333335,890.6348021333333,100.0,89.0,54.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,8196,2,2422,901748,1600,2.3644,100,376.4995833333333,890.1956148333333,100.0,89.0,54.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,8197,0,2422,864028,1600,2.3644,100,376.3766666666667,889.9049906666668,100.0,89.0,54.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,8197,1,2422,901421,1600,2.3644,100,375.9931666666667,888.9982432666667,100.0,89.16666666666667,54.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,8197,2,2422,901221,1600,2.3644,100,375.98549999999994,888.9801161999998,100.0,89.0,54.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,8198,0,2422,900143,1600,2.3646,100,375.7859166666667,888.58337855,100.0,89.16666666666667,53.0
FULL,16,2430,8192,Qwen/Qwen3-8B_decoding-all_ascending,8198,1,2422,900114,1600,2.3646,100,375.5218333333333,887.9589270999999,100.0,89.0,53.0
