sm_clock,kv_group,graph_mode,avg_power_mean,avg_temperature_mean,during_time_mean,repeat_count,energy_per_token_mean,experiment_count
1230,128,all,196.86011040222598,34.42982178078332,2.4498890109890112,150,3.2155070680033884,182
1230,128,mani,196.538761206116,35.839239412273116,2.4505213483146067,150,3.211265894907038,178
1230,128,seg,198.94355689504997,38.27216711650922,2.460547777777778,150,3.263932041971993,180
1230,1024,all,198.1244508813889,34.23794261294262,2.614650925925926,150,3.4555346592536864,216
1230,1024,mani,198.63185685853543,37.00944320656302,2.6116580645161287,150,3.4605779124981124,217
1230,1024,seg,200.52272590361443,38.91103896103897,2.6142604545454544,150,3.497271836695056,220
1230,4096,all,201.47629142448906,34.85160256410256,2.5183509615384616,120,4.23708421941352,208
1230,4096,mani,200.92657748357368,37.27634766027623,2.5357471428571428,120,4.25590407416906,210
1230,4096,seg,202.71250536616301,39.321841049839264,2.533909047619047,120,4.291297083723671,210
1230,8192,all,203.9495781507575,35.71182344991869,2.0702835978835976,80,5.298475243266311,189
1230,8192,mani,203.44581812314806,37.77570480928689,2.1004935323383087,80,5.364776150220446,201
1230,8192,seg,205.0561708273792,39.609826477591774,2.0998316582914573,80,5.405563647110301,199
1230,16384,all,206.69975188534335,35.86620250431779,2.1195699481865287,60,7.341234525817594,193
1230,16384,mani,205.78800782250653,38.049122990299466,2.200416577540107,60,7.594600106334453,187
1230,16384,seg,206.89734285401133,39.12457410601641,2.2136747252747258,60,7.682726720614093,182
1530,128,all,239.53399054271037,37.93189116599521,1.9980913294797689,150,3.191114921697668,173
1530,128,mani,240.41217930452984,39.28778768699655,1.9979860759493668,150,3.202746659068222,158
1530,128,seg,243.7607807716506,41.50016439256946,2.001006329113924,150,3.2524355836638255,158
1530,1024,all,241.2834820332857,37.71484260076493,2.138252912621359,150,3.4419144005087032,206
1530,1024,mani,243.36559979992523,40.63576035045236,2.131476886792453,150,3.4607019599181945,212
1530,1024,seg,246.5351852016517,42.65718799368089,2.1376729857819905,150,3.516098303965133,211
1530,4096,all,246.35265319346388,38.462561126876345,2.0714115,120,4.263604627137096,200
1530,4096,mani,246.88006453544313,40.942120484205915,2.0842175879396985,120,4.299966540611993,199
1530,4096,seg,249.75000321949676,43.287367706919945,2.0851378109452736,120,4.3514728665222755,201
1530,8192,all,250.02321206610205,39.10667658133721,1.699392899408284,80,5.333861024219802,169
1530,8192,mani,250.0005459149564,41.45424864109505,1.711019696969697,80,5.370749130036718,198
1530,8192,seg,252.12167966870473,43.4438267335631,1.710280829015544,80,5.414647347552436,193
1530,16384,all,255.0430410610079,39.85616241466044,1.8005927272727273,60,7.694089719515796,165
1530,16384,mani,253.242285730422,42.05890884557701,1.8066128205128205,60,7.674365479292646,156
1530,16384,seg,254.91288477359194,43.218652586986316,1.7951138364779873,60,7.6767113193793435,159
1830,128,all,288.74311955081373,42.45803117589322,1.684760264900662,150,3.2435792279843643,151
1830,128,mani,289.5738437328547,43.4026358776056,1.6853174825174826,150,3.2540775209994797,143
1830,128,seg,279.9397452330007,44.2708163459016,1.6918397163120567,150,3.1579010374682546,141
1830,1024,all,290.3845912168087,41.88575467594606,1.8029822966507179,150,3.4932074102405535,209
1830,1024,mani,285.5117115773396,44.164816506776305,1.795854271356784,150,3.4188076027828456,199
1830,1024,seg,277.46549887451937,45.216372374453776,1.8044523316062175,150,3.3389988793174825,193
1830,4096,all,295.7480020162587,42.557368478978645,1.7493265536723166,120,4.324189095863031,177
1830,4096,mani,285.27279026911657,44.16220752013349,1.7731664804469276,120,4.219896290046914,179
1830,4096,seg,276.2488133108105,45.49527803311832,1.772057368421053,120,4.085042045363818,190
1830,8192,all,300.98059327392343,43.48134861932939,1.4468562130177516,80,5.469269507867512,169
1830,8192,mani,287.46229083672193,44.68504698822962,1.457256896551724,80,5.2474495235979575,174
1830,8192,seg,278.80057751983935,45.519725448887925,1.4576233333333335,80,5.09337865775015,180
1830,16384,all,304.9570730758018,44.16624106633429,1.507334899328859,60,7.692848117970063,149
1830,16384,mani,288.2962343468132,44.78428352490422,1.4939453333333335,60,7.204641128944733,150
1830,16384,seg,282.18552636838547,45.72164161710442,1.5216406896551724,60,7.184685944243449,145
2130,128,all,320.34077587151967,44.95723929510577,1.6031261744966443,150,3.4239413492703688,149
2130,128,mani,311.7227601072369,45.11467955603294,1.6054442176870747,150,3.3363112861337663,147
2130,128,seg,308.6811702834213,46.79946877371546,1.6096954198473283,150,3.3132075232095737,131
2130,1024,all,323.64668562639673,44.66747222222222,1.716739,150,3.7069383689407065,200
2130,1024,mani,307.94995667218933,46.032167223614586,1.718722380952381,150,3.531092655668779,210
2130,1024,seg,311.7007395962491,48.40980861244019,1.7220454545454547,150,3.5813653055553063,209
2130,4096,all,325.93018788688585,44.95203542092572,1.6777574468085108,120,4.56596346200083,188
2130,4096,mani,310.3603882392526,46.63830535205535,1.6947972527472526,120,4.395411215030562,182
2130,4096,seg,314.6903043307175,48.72163782582666,1.7057702127659575,120,4.485023745769042,188
2130,8192,all,322.626207796042,45.083607043729764,1.4117464516129032,80,5.702278053780649,155
2130,8192,mani,313.7121627047275,47.19891520588115,1.4256812865497075,80,5.614002038554321,171
2130,8192,seg,316.65625891015196,49.04432452030344,1.4156596385542168,80,5.627396940219626,166
2130,16384,all,321.9594927820493,45.577865320338226,1.460572972972973,60,7.849868650312967,148
2130,16384,mani,316.73381257008504,47.321645021645026,1.4934904761904761,60,7.932594910553649,147
2130,16384,seg,320.2492735480633,49.280330478700044,1.5061311594202897,60,8.089334457321664,138
2422,128,all,362.51361747107086,48.91858237547893,1.5741427586206895,150,3.804811487548463,145
2422,128,mani,362.697439689195,49.3591810588666,1.575556603773585,150,3.810314702430411,159
2422,128,seg,369.31323783905964,52.25837184381488,1.5797082278481012,150,3.89020223418765,158
2422,1024,all,363.2870311995948,48.482045254749075,1.6878470588235293,150,4.091197331188863,204
2422,1024,mani,366.22019287493424,50.66880451690394,1.6893196969696973,150,4.127773548632723,198
