exp_key,total_energy_diff_mj,total_energy_diff_j,power_from_total_w,energy_per_token_j,during_time,repeat_count,sm_clock,batch_size,graph_mode,input_len,avg_power,avg_temperature,energy_per_token_from_avg,time_per_token_s
seg_128_1230_159_128_75_1.5587_gpu_profile_13616.csv,332046,332.046,213.0275229357798,0.034588125,1.5587,75,1230,128,seg,128,221.49871428571427,44.0,0.035963546453869046,0.020782666666666668
seg_128_1230_260_256_75_1.6914_gpu_profile_13616.csv,373674,373.674,220.92586023412557,0.038924375,1.6914,75,1230,128,seg,256,,,,0.022552
seg_128_1230_261_256_75_1.6936_gpu_profile_13616.csv,373449,373.449,220.5060226735947,0.0389009375,1.6936,75,1230,128,seg,256,,,,0.02258133333333333
seg_128_1230_262_256_75_1.6944_gpu_profile_13616.csv,373381,373.381,220.36177998111427,0.038893854166666665,1.6944,75,1230,128,seg,256,,,,0.022591999999999998
seg_128_1230_263_256_75_1.6953_gpu_profile_13616.csv,373396,373.396,220.25364242316994,0.03889541666666667,1.6953,75,1230,128,seg,256,,,,0.022604
seg_128_1230_264_256_75_1.6966_gpu_profile_13616.csv,373905,373.905,220.3848874219026,0.038948437499999995,1.6966,75,1230,128,seg,256,,,,0.022621333333333334
seg_128_1230_265_256_75_1.6971_gpu_profile_13616.csv,373901,373.901,220.31760061281008,0.03894802083333333,1.6971,75,1230,128,seg,256,,,,0.022628000000000002
seg_128_1230_266_256_75_1.6975_gpu_profile_13616.csv,373589,373.589,220.0818851251841,0.038915520833333335,1.6975,75,1230,128,seg,256,,,,0.022633333333333335
seg_128_1230_267_256_75_1.6985_gpu_profile_13616.csv,373585,373.585,219.94995584339122,0.038915104166666666,1.6985,75,1230,128,seg,256,,,,0.022646666666666666
seg_128_1230_268_256_75_1.6994_gpu_profile_13616.csv,373996,373.996,220.075320701424,0.03895791666666666,1.6994,75,1230,128,seg,256,,,,0.022658666666666667
seg_128_1230_269_256_75_1.7_gpu_profile_13616.csv,395684,395.684,232.75529411764708,0.041217083333333335,1.7,75,1230,128,seg,256,,,,0.022666666666666665
seg_128_1230_270_256_75_1.6999_gpu_profile_13616.csv,373774,373.774,219.8799929407612,0.03893479166666667,1.6999,75,1230,128,seg,256,,,,0.022665333333333332
seg_128_1230_271_256_75_1.701_gpu_profile_13616.csv,373962,373.962,219.84832451499116,0.038954375,1.701,75,1230,128,seg,256,,,,0.022680000000000002
seg_128_1230_272_256_75_1.7017_gpu_profile_13616.csv,374347,374.347,219.98413351354526,0.038994479166666665,1.7017,75,1230,128,seg,256,220.25271428571432,43.142857142857146,0.03904208790625001,0.022689333333333332
seg_128_1230_273_256_75_1.7021_gpu_profile_13616.csv,373943,373.943,219.69508254509137,0.038952395833333334,1.7021,75,1230,128,seg,256,220.06625,43.25,0.03901820459635417,0.022694666666666665
seg_128_1230_274_256_75_1.7023_gpu_profile_13616.csv,374219,374.219,219.83140457028728,0.038981145833333335,1.7023,75,1230,128,seg,256,219.996375,43.375,0.03901039887109375,0.022697333333333333
seg_128_1230_275_256_75_1.7028_gpu_profile_13616.csv,374654,374.654,220.02231618510686,0.03902645833333333,1.7028,75,1230,128,seg,256,220.65837499999998,43.375,0.039139279265625,0.022704000000000002
seg_128_1230_276_256_75_1.7035_gpu_profile_13616.csv,374558,374.558,219.87555033754035,0.03901645833333333,1.7035,75,1230,128,seg,256,217.5952857142857,43.42857142857143,0.03861183012648809,0.022713333333333332
seg_128_1230_277_256_75_1.7046_gpu_profile_13616.csv,374241,374.241,219.54769447377686,0.038983437499999996,1.7046,75,1230,128,seg,256,220.29828571428567,43.42857142857143,0.03911671435714285,0.022727999999999998
seg_128_1230_278_256_75_1.7048_gpu_profile_13616.csv,374248,374.248,219.5260441107461,0.03898416666666667,1.7048,75,1230,128,seg,256,220.80075,43.25,0.0392105331875,0.022730666666666666
seg_128_1230_279_256_75_1.7059_gpu_profile_13616.csv,374704,374.704,219.65179670555133,0.039031666666666666,1.7059,75,1230,128,seg,256,220.52562500000002,43.5,0.03918694413411459,0.022745333333333333
seg_128_1230_280_256_75_1.7067_gpu_profile_13616.csv,374593,374.593,219.48379914454796,0.039020104166666666,1.7067,75,1230,128,seg,256,218.826375,43.5,0.038903226480468754,0.022756000000000002
seg_128_1230_281_256_75_1.7077_gpu_profile_13616.csv,375003,375.003,219.59536218305323,0.039062812499999995,1.7077,75,1230,128,seg,256,220.39428571428576,43.42857142857143,0.0392049293452381,0.022769333333333332
seg_128_1230_282_256_75_1.708_gpu_profile_13616.csv,374360,374.36,219.18032786885246,0.038995833333333334,1.708,75,1230,128,seg,256,220.56614285714286,43.42857142857143,0.03924239291666667,0.022773333333333333
