cudagraph_mode,manipulated,batch_size,graph_batch_size,during_time,index,length,avg_power_js,total_energy_j,energy_per_sample,throughput,timestamp,power,temperature,graphics_clock,sm_clock,memory_clock,memory_used,memory_total,gpu_util,memory_util,power_violation_time_ns,power_reference_time_ns,thermal_violation_time_ns,decoding_steps,perf_state,power_state,total_energy,model_mode,kv_cache_lens,model_name,graph_mode,repeat_count,input_len
FULL,False,512,512,1.7201,1,18,,,,,1773976429.921229,591.28,52,2400,2400,12481,90848.25,97887.0,100,24,1063234912,1773976429916067,0,,0,0,6758798335,,267,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7201,2,18,,,,,1773976430.0223682,583.82,52,2400,2400,12481,90848.25,97887.0,93,32,1063234912,1773976430016545,0,,0,0,6758850085,,267,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7201,3,18,,,,,1773976430.1266553,580.123,52,2400,2400,12481,90848.25,97887.0,93,32,1063234912,1773976430123166,0,,0,0,6758903918,,267,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7201,4,18,,,,,1773976430.2309644,576.068,52,2415,2415,12481,90848.25,97887.0,100,35,1063234912,1773976430227446,0,,0,0,6758958184,,267,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7201,5,18,,,,,1773976430.3352659,566.519,52,2415,2415,12481,90848.25,97887.0,100,35,1063234912,1773976430331742,0,,0,0,6759012458,,267,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7201,6,18,,,,,1773976430.4413955,565.341,52,2415,2415,12481,90848.25,97887.0,100,34,1063234912,1773976430436031,0,,0,0,6759066745,,267,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7201,7,18,,,,,1773976430.5456011,558.961,52,2415,2415,12481,90848.25,97887.0,100,34,1063234912,1773976430542144,0,,0,0,6759120842,,267,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7201,8,18,,,,,1773976430.649821,554.742,52,2415,2415,12481,90848.25,97887.0,100,34,1063234912,1773976430646382,0,,0,0,6759229389,,267,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7201,9,18,,,,,1773976430.7542565,547.361,52,2415,2415,12481,90848.25,97887.0,100,34,1063234912,1773976430750589,0,,0,0,6759283397,,267,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7201,10,18,,,,,1773976430.858461,544.336,52,2415,2415,12481,90848.25,97887.0,100,35,1063234912,1773976430855055,0,,0,0,6759337855,,267,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7201,11,18,,,,,1773976430.9627771,540.066,52,2415,2415,12481,90848.25,97887.0,100,35,1063234912,1773976430959302,0,,0,0,6759391708,,267,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7201,12,18,,,,,1773976431.0726519,539.638,52,2415,2415,12481,90848.25,97887.0,100,35,1063234912,1773976431068478,0,,0,0,6759445967,,267,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7201,13,18,,,,,1773976431.1769671,542.584,52,2415,2415,12481,90848.25,97887.0,100,35,1063234912,1773976431173209,0,,0,0,6759499949,,267,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7201,14,18,,,,,1773976431.2814665,541.442,52,2415,2415,12481,90848.25,97887.0,100,35,1063234912,1773976431277534,0,,0,0,6759554104,,267,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7201,15,18,,,,,1773976431.3857043,542.682,53,2415,2415,12481,90848.25,97887.0,100,35,1063234912,1773976431382242,0,,0,0,6759608374,,267,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7201,16,18,,,,,1773976431.4899905,541.607,53,2415,2415,12481,90848.25,97887.0,100,35,1063234912,1773976431486486,0,,0,0,6759662361,,267,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7201,17,18,,,,,1773976431.5943227,542.504,53,2415,2415,12481,90848.25,97887.0,100,35,1063234912,1773976431590755,0,,0,0,6759716961,,267,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7201,18,18,,,,,1773976431.644346,540.694,53,2415,2415,12481,90848.25,97887.0,100,35,1063234912,1773976431642084,0,,0,0,6759716961,,267,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7231,1,18,,,,,1773976431.825035,531.667,53,2415,2415,12481,90848.25,97887.0,100,35,1063234912,1773976431822793,0,,0,0,6759823149,,268,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7231,2,18,,,,,1773976431.9014943,531.667,53,2415,2415,12481,90848.25,97887.0,100,35,1063234912,1773976431895086,0,,0,0,6759876107,,268,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7231,3,18,,,,,1773976432.0067847,531.937,53,2415,2415,12481,90848.25,97887.0,100,35,1063234912,1773976432002099,0,,0,0,6759930485,,268,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7231,4,18,,,,,1773976432.1111386,530.319,53,2415,2415,12481,90848.25,97887.0,100,35,1063234912,1773976432107439,0,,0,0,6759984852,,268,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7231,5,18,,,,,1773976432.2153132,530.474,53,2407,2407,12481,90848.25,97887.0,100,34,1063234912,1773976432211901,0,,0,0,6760039504,,268,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7231,6,18,,,,,1773976432.321562,530.561,53,2407,2407,12481,90848.25,97887.0,100,34,1063234912,1773976432316047,0,,0,0,6760093976,,268,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7231,7,18,,,,,1773976432.425885,528.668,53,2407,2407,12481,90848.25,97887.0,100,34,1063234912,1773976432422275,0,,0,0,6760148508,,268,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7231,8,18,,,,,1773976432.5301414,528.645,53,2407,2407,12481,90848.25,97887.0,100,34,1063234912,1773976432526638,0,,0,0,6760202791,,268,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7231,9,18,,,,,1773976432.6342833,528.567,53,2407,2407,12481,90848.25,97887.0,100,35,1063234912,1773976432630883,0,,0,0,6760256993,,268,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7231,10,18,,,,,1773976432.7385986,538.658,53,2415,2415,12481,90848.25,97887.0,100,35,1063234912,1773976432734941,0,,0,0,6760311365,,268,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7231,11,18,,,,,1773976432.8428564,538.012,53,2415,2415,12481,90848.25,97887.0,100,35,1063234912,1773976432839206,0,,0,0,6760365657,,268,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7231,12,18,,,,,1773976432.9471967,537.963,54,2415,2415,12481,90848.25,97887.0,100,35,1063234912,1773976432943515,0,,0,0,6760419883,,268,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7231,13,18,,,,,1773976433.051457,538.396,54,2415,2415,12481,90848.25,97887.0,100,35,1063234912,1773976433047920,0,,0,0,6760528709,,268,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7231,14,18,,,,,1773976433.1559496,538.554,54,2415,2415,12481,90848.25,97887.0,100,35,1063234912,1773976433152217,0,,0,0,6760582890,,268,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7231,15,18,,,,,1773976433.2614543,540.691,54,2415,2415,12481,90848.25,97887.0,100,35,1063234912,1773976433256712,0,,0,0,6760637428,,268,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7231,16,18,,,,,1773976433.3657608,541.475,54,2415,2415,12481,90848.25,97887.0,100,35,1063234912,1773976433362057,0,,0,0,6760691700,,268,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7231,17,18,,,,,1773976433.470016,541.688,54,2415,2415,12481,90848.25,97887.0,100,35,1063234912,1773976433466480,0,,0,0,6760746023,,268,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7231,18,18,,,,,1773976433.550993,542.384,54,2415,2415,12481,90848.25,97887.0,100,35,1063234912,1773976433548797,0,,0,0,6760800426,,268,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7266,1,19,,,,,1773976433.7322233,543.768,54,2407,2407,12481,90848.25,97887.0,95,33,1063234912,1773976433729953,0,,0,0,6760853647,,269,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7266,2,19,,,,,1773976433.774362,543.768,54,2407,2407,12481,90848.25,97887.0,95,33,1063234912,1773976433770675,0,,0,0,6760907153,,269,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7266,3,19,,,,,1773976433.878643,541.193,54,2407,2407,12481,90848.25,97887.0,97,34,1063234912,1773976433875125,0,,0,0,6760961938,,269,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7266,4,19,,,,,1773976433.982823,543.329,54,2407,2407,12481,90848.25,97887.0,97,34,1063234912,1773976433979471,0,,0,0,6761016552,,269,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7266,5,19,,,,,1773976434.0869713,544.135,54,2407,2407,12481,90848.25,97887.0,100,34,1063234912,1773976434083581,0,,0,0,6761071080,,269,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7266,6,19,,,,,1773976434.1911166,543.347,54,2407,2407,12481,90848.25,97887.0,100,34,1063234912,1773976434187626,0,,0,0,6761125704,,269,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7266,7,19,,,,,1773976434.2953904,542.884,54,2407,2407,12481,90848.25,97887.0,100,35,1063234912,1773976434291879,0,,0,0,6761179879,,269,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7266,8,19,,,,,1773976434.401479,541.992,54,2407,2407,12481,90848.25,97887.0,100,35,1063234912,1773976434395987,0,,0,0,6761234233,,269,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7266,9,19,,,,,1773976434.50601,541.89,54,2415,2415,12481,90848.25,97887.0,100,35,1063234912,1773976434502115,0,,0,0,6761288102,,269,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7266,10,19,,,,,1773976434.6104493,542.202,54,2415,2415,12481,90848.25,97887.0,100,35,1063234912,1773976434606748,0,,0,0,6761342262,,269,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7266,11,19,,,,,1773976434.7145495,544.064,55,2415,2415,12481,90848.25,97887.0,100,35,1063234912,1773976434711185,0,,0,0,6761396836,,269,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7266,12,19,,,,,1773976434.8214386,545.994,55,2415,2415,12481,90848.25,97887.0,100,34,1063234912,1773976434815152,0,,0,0,6761451690,,269,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7266,13,19,,,,,1773976434.9258363,543.375,55,2415,2415,12481,90848.25,97887.0,100,34,1063234912,1773976434922056,0,,0,0,6761506202,,269,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7266,14,19,,,,,1773976435.0301898,542.213,55,2415,2415,12481,90848.25,97887.0,100,35,1063234912,1773976435026568,0,,0,0,6761560548,,269,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7266,15,19,,,,,1773976435.1344783,541.712,55,2415,2415,12481,90848.25,97887.0,100,35,1063234912,1773976435130973,0,,0,0,6761615041,,269,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7266,16,19,,,,,1773976435.2386057,540.929,55,2415,2415,12481,90848.25,97887.0,100,34,1063234912,1773976435235235,0,,0,0,6761669854,,269,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7266,17,19,,,,,1773976435.3427362,541.481,55,2415,2415,12481,90848.25,97887.0,100,34,1063234912,1773976435339392,0,,0,0,6761724727,,269,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7266,18,19,,,,,1773976435.4469225,544.446,55,2407,2407,12481,90848.25,97887.0,100,34,1063234912,1773976435443497,0,,0,0,6761779799,,269,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7266,19,19,,,,,1773976435.4616656,544.446,55,2407,2407,12481,90848.25,97887.0,100,34,1063234912,1773976435459411,0,,0,0,6761834654,,269,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7282,1,19,,,,,1773976435.6430862,548.433,55,2407,2407,12481,90848.25,97887.0,94,33,1063234912,1773976435640765,0,,0,0,6761887860,,270,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7282,2,19,,,,,1773976435.6510618,548.433,55,2407,2407,12481,90848.25,97887.0,94,33,1063234912,1773976435647711,0,,0,0,6761941725,,270,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7282,3,19,,,,,1773976435.7552252,540.928,55,2407,2407,12481,90848.25,97887.0,94,33,1063234912,1773976435751821,0,,0,0,6761995922,,270,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7282,4,19,,,,,1773976435.8615649,541.025,55,2407,2407,12481,90848.25,97887.0,100,35,1063234912,1773976435855997,0,,0,0,6762050669,,270,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7282,5,19,,,,,1773976435.9658408,539.553,55,2407,2407,12481,90848.25,97887.0,100,35,1063234912,1773976435962358,0,,0,0,6762105619,,270,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7282,6,19,,,,,1773976436.070004,540.211,55,2407,2407,12481,90848.25,97887.0,100,35,1063234912,1773976436066582,0,,0,0,6762160588,,270,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7282,7,19,,,,,1773976436.1741896,543.89,55,2407,2407,12481,90848.25,97887.0,100,35,1063234912,1773976436170719,0,,0,0,6762215059,,270,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7282,8,19,,,,,1773976436.2785149,545.335,56,2407,2407,12481,90848.25,97887.0,100,35,1063234912,1773976436274782,0,,0,0,6762269443,,270,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7282,9,19,,,,,1773976436.3826485,545.871,56,2407,2407,12481,90848.25,97887.0,100,35,1063234912,1773976436379262,0,,0,0,6762323947,,270,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7282,10,19,,,,,1773976436.48692,545.142,56,2415,2415,12481,90848.25,97887.0,100,35,1063234912,1773976436483207,0,,0,0,6762378665,,270,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7282,11,19,,,,,1773976436.591131,546.11,56,2415,2415,12481,90848.25,97887.0,100,35,1063234912,1773976436587693,0,,0,0,6762433586,,270,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
FULL,False,512,512,1.7282,12,19,,,,,1773976436.6953835,544.704,56,2415,2415,12481,90848.25,97887.0,100,35,1063234912,1773976436691668,0,,0,0,6762488658,,270,JunHowie/Qwen3-8B-GPTQ-Int4,seg,60,256
