cudagraph_mode,batch_size,target_sm_clock,input_len,model_name,kv_cache_lens,iteration,sm_clock,delta_total_energy_mJ,decoding_tokens,during_time_iter,repeat_count,avg_power_saturated,energy_power_based_J,avg_gpu_util,avg_memory_util,avg_temperature
FULL,16,1230,2048,Qwen/Qwen3-8B_decoding-mlp,2051,0,1230,1452494,9712,7.0872,607,204.80357575757577,1451.483902109091,100.0,60.0,39.0
FULL,16,1230,2048,Qwen/Qwen3-8B_decoding-mlp,2051,1,1230,1432319,9712,7.0867,607,204.78105882352943,1451.2219295647062,100.0,60.0,39.0
FULL,16,1230,2048,Qwen/Qwen3-8B_decoding-mlp,2051,2,1230,1432488,9712,7.0853,607,204.72754545454546,1450.556077809091,100.0,60.0,39.0
NONE,16,930,2048,Qwen/Qwen3-8B_prefill-mlp,0,0,930,928802,65536,4.5303,2,202.39491304347825,916.9096745608696,100.0,11.565217391304348,40.91304347826087
NONE,16,930,2048,Qwen/Qwen3-8B_prefill-mlp,0,1,930,907190,65536,4.5305,2,202.19195652173912,916.0306590217391,100.0,11.565217391304348,40.82608695652174
NONE,16,930,2048,Qwen/Qwen3-8B_prefill-mlp,0,2,930,927609,65536,4.5319,2,201.90369565217387,915.0073583260868,100.0,11.521739130434783,40.82608695652174
FULL,16,930,2048,Qwen/Qwen3-8B_decoding-mlp,2048,0,930,2221514,14688,12.1729,918,182.24691228070176,2218.4734385017546,100.0,53.0,37.0
FULL,16,930,2048,Qwen/Qwen3-8B_decoding-mlp,2048,1,930,2202512,14688,12.1721,918,182.12350877192983,2216.8255611228074,100.0,53.0,37.0
FULL,16,930,2048,Qwen/Qwen3-8B_decoding-mlp,2048,2,930,2199965,14688,12.1706,918,182.1199464285714,2216.509020003571,100.0,53.0,37.0
FULL,16,930,2048,Qwen/Qwen3-8B_decoding-mlp,2049,0,930,2217410,14688,12.1721,918,181.88771929824563,2213.9555080701757,100.0,53.0,36.64912280701754
FULL,16,930,2048,Qwen/Qwen3-8B_decoding-mlp,2049,1,930,2216289,14688,12.1727,918,181.86863157894734,2213.8322916210523,100.0,53.0,36.0
FULL,16,930,2048,Qwen/Qwen3-8B_decoding-mlp,2049,2,930,2215837,14688,12.1721,918,181.78377192982455,2212.6902503070173,100.0,53.0,36.0
FULL,16,930,2048,Qwen/Qwen3-8B_decoding-mlp,2050,0,930,2179782,14688,12.1728,918,181.78666071428572,2212.852663542857,100.0,53.0,36.0
FULL,16,930,2048,Qwen/Qwen3-8B_decoding-mlp,2050,1,930,2197226,14688,12.1734,918,181.69257894736845,2211.816440557895,100.0,53.0,36.0
FULL,16,930,2048,Qwen/Qwen3-8B_decoding-mlp,2050,2,930,2196686,14688,12.1728,918,181.6863157894737,2211.6311848421055,100.0,53.0,36.0
FULL,16,930,2048,Qwen/Qwen3-8B_decoding-mlp,2051,0,930,2197669,14688,12.1719,918,181.70364285714282,2211.678570492857,100.0,53.0,36.0
FULL,16,930,2048,Qwen/Qwen3-8B_decoding-mlp,2051,1,930,2214394,14688,12.172,918,181.72091228070173,2211.9069442807013,100.0,53.0,36.0
FULL,16,930,2048,Qwen/Qwen3-8B_decoding-mlp,2051,2,930,2197090,14688,12.1714,918,181.6762280701754,2211.254042333333,100.0,53.0,36.0
NONE,16,2430,1024,Qwen/Qwen3-8B_prefill-mlp,0,0,2240,3479814,196608,5.879,12,599.0258620689655,3521.6730431034475,100.0,29.06896551724138,54.44827586206897
NONE,16,2430,1024,Qwen/Qwen3-8B_prefill-mlp,0,1,2230,3481818,196608,5.9089,12,600.7227241379311,3549.6105046586213,100.0,28.93103448275862,59.10344827586207
