cudagraph_mode,manipulated,batch_size,graph_batch_size,during_time,index,length,avg_power_js,total_energy_j,energy_per_sample,throughput,timestamp,power,temperature,graphics_clock,sm_clock,memory_clock,memory_used,memory_total,gpu_util,memory_util,power_violation_time_ns,power_reference_time_ns,thermal_violation_time_ns,decoding_steps,perf_state,power_state,total_energy,model_mode,kv_cache_lens,model_name,graph_mode,repeat_count,input_len
FULL,False,8,8,0.8488,1,9,,,,,1773307161.8086977,584.78,69,2197,2197,12481,94708.25,97887.0,100,23,1600898432,1773307161804506,0,,0,0,20823993062,,8197,qwen3,seg,15,8192
FULL,False,8,8,0.8488,2,9,,,,,1773307161.9051902,564.571,65,2295,2295,12481,94708.25,97887.0,94,84,1600898432,1773307161893732,0,,0,0,20824030712,,8197,qwen3,seg,15,8192
FULL,False,8,8,0.8488,3,9,,,,,1773307162.0125363,545.47,65,2295,2295,12481,94708.25,97887.0,94,84,1600898432,1773307162006661,0,,0,0,20824069846,,8197,qwen3,seg,15,8192
FULL,False,8,8,0.8488,4,9,,,,,1773307162.1198661,526.509,65,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773307162113846,0,,0,0,20824108970,,8197,qwen3,seg,15,8192
FULL,False,8,8,0.8488,5,9,,,,,1773307162.22747,507.77,64,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773307162221251,0,,0,0,20824148104,,8197,qwen3,seg,15,8192
FULL,False,8,8,0.8488,6,9,,,,,1773307162.3348217,488.932,64,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773307162328900,0,,0,0,20824187240,,8197,qwen3,seg,15,8192
FULL,False,8,8,0.8488,7,9,,,,,1773307162.4423072,470.688,64,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773307162436268,0,,0,0,20824226275,,8197,qwen3,seg,15,8192
FULL,False,8,8,0.8488,8,9,,,,,1773307162.5498857,451.408,64,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773307162543603,0,,0,0,20824265335,,8197,qwen3,seg,15,8192
FULL,False,8,8,0.8488,9,9,,,,,1773307162.66145,432.687,64,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773307162659371,0,,0,0,20824343401,,8197,qwen3,seg,15,8192
FULL,False,8,8,0.8490,1,11,,,,,1773307162.7222767,413.525,64,2422,2422,12481,94708.25,97887.0,98,87,1600898432,1773307162720010,0,,0,0,20824343401,,8198,qwen3,seg,15,8192
FULL,False,8,8,0.8490,2,11,,,,,1773307162.6591203,432.687,64,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773307162651201,0,,0,0,20824343401,,8198,qwen3,seg,15,8192
FULL,False,8,8,0.8490,3,11,,,,,1773307162.7663755,413.525,64,2422,2422,12481,94708.25,97887.0,98,87,1600898432,1773307162760361,0,,0,0,20824381150,,8198,qwen3,seg,15,8192
FULL,False,8,8,0.8490,4,11,,,,,1773307162.8738153,396.014,64,2422,2422,12481,94708.25,97887.0,98,87,1600898432,1773307162867754,0,,0,0,20824420096,,8198,qwen3,seg,15,8192
FULL,False,8,8,0.8490,5,11,,,,,1773307162.981722,390.027,64,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773307162974991,0,,0,0,20824459169,,8198,qwen3,seg,15,8192
FULL,False,8,8,0.8490,6,11,,,,,1773307163.0891695,390.254,64,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773307163083107,0,,0,0,20824498158,,8198,qwen3,seg,15,8192
FULL,False,8,8,0.8490,7,11,,,,,1773307163.1987655,390.133,64,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773307163190611,0,,0,0,20824537178,,8198,qwen3,seg,15,8192
FULL,False,8,8,0.8490,8,11,,,,,1773307163.3059936,390.13,64,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773307163300042,0,,0,0,20824576214,,8198,qwen3,seg,15,8192
FULL,False,8,8,0.8490,9,11,,,,,1773307163.4203606,390.229,64,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773307163412710,0,,0,0,20824615220,,8198,qwen3,seg,15,8192
FULL,False,8,8,0.8490,10,11,,,,,1773307163.5280247,390.082,64,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773307163521636,0,,0,0,20824654199,,8198,qwen3,seg,15,8192
FULL,False,8,8,0.8490,11,11,,,,,1773307163.5740552,390.082,64,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773307163571772,0,,0,0,20824693150,,8198,qwen3,seg,15,8192
FULL,False,8,8,0.8489,1,9,,,,,1773307163.6348157,389.891,64,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773307163632520,0,,0,0,20824693150,,8199,qwen3,seg,15,8192
FULL,False,8,8,0.8489,2,9,,,,,1773307163.7354863,388.512,63,2422,2422,12481,94708.25,97887.0,94,84,1600898432,1773307163729324,0,,0,0,20824730262,,8199,qwen3,seg,15,8192
FULL,False,8,8,0.8489,3,9,,,,,1773307163.8428977,388.501,63,2422,2422,12481,94708.25,97887.0,94,84,1600898432,1773307163836906,0,,0,0,20824769089,,8199,qwen3,seg,15,8192
FULL,False,8,8,0.8489,4,9,,,,,1773307163.9502988,388.901,63,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773307163944199,0,,0,0,20824808016,,8199,qwen3,seg,15,8192
FULL,False,8,8,0.8489,5,9,,,,,1773307164.0599554,388.89,63,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773307164051616,0,,0,0,20824885908,,8199,qwen3,seg,15,8192
FULL,False,8,8,0.8489,6,9,,,,,1773307164.1674376,388.769,63,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773307164161252,0,,0,0,20824924813,,8199,qwen3,seg,15,8192
FULL,False,8,8,0.8489,7,9,,,,,1773307164.2748153,388.582,63,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773307164268734,0,,0,0,20824963755,,8199,qwen3,seg,15,8192
FULL,False,8,8,0.8489,8,9,,,,,1773307164.3828714,388.636,63,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773307164376226,0,,0,0,20825002648,,8199,qwen3,seg,15,8192
FULL,False,8,8,0.8489,9,9,,,,,1773307164.4883983,387.967,63,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773307164484652,0,,0,0,20825041546,,8199,qwen3,seg,15,8192
FULL,False,8,8,0.8489,1,11,,,,,1773307164.549129,387.967,63,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773307164546812,0,,0,0,20825041546,,8200,qwen3,seg,15,8192
FULL,False,8,8,0.8489,2,11,,,,,1773307164.4865048,387.967,63,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773307164483864,0,,0,0,20825041546,,8200,qwen3,seg,15,8192
FULL,False,8,8,0.8489,3,11,,,,,1773307164.5939898,383.872,63,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773307164587919,0,,0,0,20825078668,,8200,qwen3,seg,15,8192
