cudagraph_mode,manipulated,batch_size,graph_batch_size,during_time,index,length,avg_power_js,total_energy_j,energy_per_sample,throughput,timestamp,power,temperature,graphics_clock,sm_clock,memory_clock,memory_used,memory_total,gpu_util,memory_util,power_violation_time_ns,power_reference_time_ns,thermal_violation_time_ns,decoding_steps,perf_state,power_state,total_energy,model_mode,kv_cache_lens,model_name,graph_mode,repeat_count,input_len
FULL,True,8,8,0.8490,1,10,,,,,1773308755.2858248,536.81,62,2197,2197,12481,94708.25,97887.0,41,26,1600898432,1773308755282178,0,,0,0,21400059958,,8197,qwen3,mani,15,8192
FULL,True,8,8,0.8490,2,10,,,,,1773308755.3395474,536.81,62,2197,2197,12481,94708.25,97887.0,41,26,1600898432,1773308755323749,0,,0,0,21400059958,,8197,qwen3,mani,15,8192
FULL,True,8,8,0.8490,3,10,,,,,1773308755.448112,513.118,65,2422,2422,12481,94708.25,97887.0,41,26,1600898432,1773308755440867,0,,0,0,21400097012,,8197,qwen3,mani,15,8192
FULL,True,8,8,0.8490,4,10,,,,,1773308755.5555599,472.178,65,2422,2422,12481,94708.25,97887.0,94,84,1600898432,1773308755549493,0,,0,0,21400175456,,8197,qwen3,mani,15,8192
FULL,True,8,8,0.8490,5,10,,,,,1773308755.6631496,464.831,65,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773308755657028,0,,0,0,21400214651,,8197,qwen3,mani,15,8192
FULL,True,8,8,0.8490,6,10,,,,,1773308755.7703164,446.806,65,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773308755764503,0,,0,0,21400253830,,8197,qwen3,mani,15,8192
FULL,True,8,8,0.8490,7,10,,,,,1773308755.8793545,428.472,65,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773308755871615,0,,0,0,21400293007,,8197,qwen3,mani,15,8192
FULL,True,8,8,0.8490,8,10,,,,,1773308755.9868467,409.428,65,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773308755980811,0,,0,0,21400332201,,8197,qwen3,mani,15,8192
FULL,True,8,8,0.8490,9,10,,,,,1773308756.094085,371.243,65,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773308756088243,0,,0,0,21400371401,,8197,qwen3,mani,15,8192
FULL,True,8,8,0.8490,10,10,,,,,1773308756.1386487,371.243,65,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773308756135464,0,,0,0,21400371401,,8197,qwen3,mani,15,8192
FULL,True,8,8,0.8489,1,9,,,,,1773308756.2001436,373.025,65,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773308756197894,0,,0,0,21400409958,,8198,qwen3,mani,15,8192
FULL,True,8,8,0.8489,2,9,,,,,1773308756.301669,359.136,65,2422,2422,12481,94708.25,97887.0,95,84,1600898432,1773308756295671,0,,0,0,21400448277,,8198,qwen3,mani,15,8192
FULL,True,8,8,0.8489,3,9,,,,,1773308756.4091713,384.374,65,2422,2422,12481,94708.25,97887.0,95,84,1600898432,1773308756403013,0,,0,0,21400487443,,8198,qwen3,mani,15,8192
FULL,True,8,8,0.8489,4,9,,,,,1773308756.5165234,387.151,65,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773308756510471,0,,0,0,21400526609,,8198,qwen3,mani,15,8192
FULL,True,8,8,0.8489,5,9,,,,,1773308756.6240835,387.62,65,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773308756617894,0,,0,0,21400565832,,8198,qwen3,mani,15,8192
FULL,True,8,8,0.8489,6,9,,,,,1773308756.731429,387.464,65,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773308756725444,0,,0,0,21400605028,,8198,qwen3,mani,15,8192
FULL,True,8,8,0.8489,7,9,,,,,1773308756.8394957,387.663,65,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773308756832766,0,,0,0,21400644177,,8198,qwen3,mani,15,8192
FULL,True,8,8,0.8489,8,9,,,,,1773308756.9470305,387.576,65,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773308756940988,0,,0,0,21400683355,,8198,qwen3,mani,15,8192
FULL,True,8,8,0.8489,9,9,,,,,1773308757.0542521,387.707,65,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773308757051600,0,,0,0,21400761719,,8198,qwen3,mani,15,8192
FULL,True,8,8,0.8489,1,11,,,,,1773308757.1150153,386.427,65,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773308757112759,0,,0,0,21400761719,,8199,qwen3,mani,15,8192
FULL,True,8,8,0.8489,2,11,,,,,1773308757.051456,387.707,65,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773308757048197,0,,0,0,21400761719,,8199,qwen3,mani,15,8192
FULL,True,8,8,0.8489,3,11,,,,,1773308757.1599035,386.427,64,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773308757152892,0,,0,0,21400798992,,8199,qwen3,mani,15,8192
FULL,True,8,8,0.8489,4,11,,,,,1773308757.2676315,390.251,64,2422,2422,12481,94708.25,97887.0,97,86,1600898432,1773308757261293,0,,0,0,21400838067,,8199,qwen3,mani,15,8192
FULL,True,8,8,0.8489,5,11,,,,,1773308757.3750072,390.285,64,2422,2422,12481,94708.25,97887.0,97,86,1600898432,1773308757368937,0,,0,0,21400877202,,8199,qwen3,mani,15,8192
FULL,True,8,8,0.8489,6,11,,,,,1773308757.482543,390.109,64,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773308757476526,0,,0,0,21400916325,,8199,qwen3,mani,15,8192
FULL,True,8,8,0.8489,7,11,,,,,1773308757.5897076,389.94,64,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773308757583795,0,,0,0,21400955438,,8199,qwen3,mani,15,8192
FULL,True,8,8,0.8489,8,11,,,,,1773308757.7002234,389.958,64,2422,2422,12481,94708.25,97887.0,100,89,1600898432,1773308757693801,0,,0,0,21400994609,,8199,qwen3,mani,15,8192
