sm_clock,kv_group,kv_cache_lens,graph_mode,batch_size,avg_power,avg_total_energy_delta,avg_print_index,points
1530,16384,16394,mani,10,247.32054545454545,471837.0,15.0,11
1530,16384,16394,mani,11,257.2764,486926.0,14.5,10
1530,16384,16394,mani,12,260.1818181818182,519144.0,15.0,11
1530,16384,16394,mani,13,260.87058333333334,546624.0,16.5,12
1530,16384,16394,mani,14,261.93316666666664,574742.0,16.5,12
1530,16384,16394,mani,15,257.94646153846156,617533.0,18.0,13
1530,16384,16394,mani,16,262.8440769230769,627045.0,19.0,13
1530,16384,16394,seg,1,243.5545,218292.0,8.5,6
1530,16384,16394,seg,2,240.64100000000002,239446.0,9.0,7
1530,16384,16394,seg,3,243.04514285714285,265674.0,9.0,7
1530,16384,16394,seg,4,249.594,297696.0,10.0,7
1530,16384,16394,seg,5,234.64875,351987.0,11.5,8
1530,16384,16394,seg,6,247.13166666666666,344758.0,12.0,9
1530,16384,16394,seg,7,253.639625,382269.0,11.5,8
1530,16384,16394,seg,8,256.0415555555556,409868.0,12.0,9
1530,16384,16394,seg,9,259.4213,441303.0,13.5,10
1530,16384,16394,seg,10,251.78972727272728,477213.0,15.0,11
1530,16384,16394,seg,11,259.398,491950.0,15.0,11
1530,16384,16394,seg,12,262.68572727272726,524242.0,16.0,11
1530,16384,16394,seg,13,262.3007272727273,550588.0,16.0,11
1530,16384,16394,seg,14,262.45525,576640.0,16.5,12
1530,16384,16394,seg,15,259.057,594328.0,18.0,13
1530,16384,16394,seg,16,263.0444615384615,628720.0,18.0,13
1530,16384,16395,all,1,242.14383333333333,216782.0,7.5,6
1530,16384,16395,all,2,238.67842857142858,237569.0,9.0,7
1530,16384,16395,all,3,241.9782857142857,266080.0,9.0,7
1530,16384,16395,all,4,247.21214285714288,296490.0,10.0,7
1530,16384,16395,all,5,247.7355,323923.0,10.5,8
1530,16384,16395,all,6,250.207625,348954.0,11.5,8
1530,16384,16395,all,7,251.41525,378725.0,11.5,8
1530,16384,16395,all,8,255.54122222222225,406828.0,12.0,9
1530,16384,16395,all,9,255.6592,433766.0,13.5,10
1530,16384,16395,all,10,257.1713,461772.0,13.5,10
1530,16384,16395,all,11,257.51363636363635,486851.0,15.0,11
1530,16384,16395,all,12,259.90145454545456,518517.0,15.0,11
1530,16384,16395,all,13,261.2055454545455,546712.0,16.0,11
1530,16384,16395,all,14,258.3444166666667,593188.0,16.5,12
1530,16384,16395,all,15,260.113,620902.0,18.0,13
1530,16384,16395,all,16,260.2536923076923,623533.0,19.0,13
1530,16384,16395,mani,1,241.2745,218042.0,7.5,6
1530,16384,16395,mani,2,239.88,238373.0,8.5,6
1530,16384,16395,mani,3,242.62385714285713,265307.0,10.0,7
1530,16384,16395,mani,4,246.8595714285714,297608.0,10.0,7
1530,16384,16395,mani,5,233.192125,325094.0,11.5,8
1530,16384,16395,mani,6,245.06033333333335,366232.0,12.0,9
1530,16384,16395,mani,7,254.69833333333332,380437.0,12.0,9
1530,16384,16395,mani,8,251.60522222222224,407552.0,13.0,9
1530,16384,16395,mani,9,256.84139999999996,434259.0,13.5,10
1530,16384,16395,mani,10,249.1766363636364,471734.0,15.0,11
1530,16384,16395,mani,11,257.1045454545455,487306.0,15.0,11
1530,16384,16395,mani,12,260.714,520545.0,15.0,11
1530,16384,16395,mani,13,261.00545454545454,572802.0,16.0,11
1530,16384,16395,mani,14,261.90625,573970.0,17.5,12
1530,16384,16395,mani,15,258.73830769230767,617839.0,18.0,13
1530,16384,16395,mani,16,262.5881538461539,653450.0,18.0,13
1530,16384,16395,seg,1,243.62633333333335,218038.0,7.5,6
1530,16384,16395,seg,2,240.63866666666664,239012.0,8.5,6
1530,16384,16395,seg,3,242.86442857142856,265674.0,10.0,7
1530,16384,16395,seg,4,246.33200000000002,297696.0,10.0,7
1530,16384,16395,seg,5,235.44922222222223,328253.0,12.0,9
1530,16384,16395,seg,6,246.981875,369249.0,11.5,8
1530,16384,16395,seg,7,254.82877777777776,382228.0,12.0,9
1530,16384,16395,seg,8,256.73955555555557,409656.0,13.0,9
1530,16384,16395,seg,9,257.15909999999997,466668.0,13.5,10
1530,16384,16395,seg,10,250.86454545454546,502523.0,15.0,11
1530,16384,16395,seg,11,258.0295454545454,492210.0,15.0,11
1530,16384,16395,seg,12,262.99,524052.0,15.0,11
1530,16384,16395,seg,13,262.8239090909091,576270.0,16.0,11
1530,16384,16395,seg,14,262.5511666666667,577185.0,17.5,12
1530,16384,16395,seg,15,259.65707692307694,619809.0,18.0,13
1530,16384,16395,seg,16,262.893,654639.0,19.0,13
1530,16384,16396,all,1,241.77766666666665,216918.0,7.5,6
1530,16384,16396,all,2,238.5335,237616.0,8.5,6
1530,16384,16396,all,3,241.41757142857142,265995.0,9.0,7
1530,16384,16396,all,4,247.71885714285716,296490.0,10.0,7
1530,16384,16396,all,5,249.11628571428574,299205.0,10.0,7
1530,16384,16396,all,6,250.2115,349756.0,10.5,8
1530,16384,16396,all,7,251.782375,353812.0,11.5,8
1530,16384,16396,all,8,256.11611111111114,406402.0,13.0,9
1530,16384,16396,all,9,255.4891,433422.0,13.5,10
1530,16384,16396,all,10,257.4619,462037.0,14.5,10
1530,16384,16396,all,11,257.2428181818182,487592.0,15.0,11
1530,16384,16396,all,12,259.62899999999996,518225.0,16.0,11
1530,16384,16396,all,13,261.0380909090909,546712.0,16.0,11
1530,16384,16396,all,14,258.85275,567300.0,16.5,12
1530,16384,16396,all,15,259.5083076923077,595357.0,18.0,13
1530,16384,16396,all,16,260.40707692307694,649241.0,18.0,13
1530,16384,16396,mani,1,241.929,217608.0,8.5,6
1530,16384,16396,mani,2,239.90166666666664,238861.0,8.5,6
1530,16384,16396,mani,3,242.36185714285713,265615.0,9.0,7
1530,16384,16396,mani,4,248.431,297608.0,10.0,7
1530,16384,16396,mani,5,231.01875,325094.0,11.5,8
1530,16384,16396,mani,6,245.38125,366232.0,11.5,8
1530,16384,16396,mani,7,254.93033333333335,355398.0,12.0,9
1530,16384,16396,mani,8,254.66700000000003,408687.0,12.0,9
1530,16384,16396,mani,9,256.94022222222225,435053.0,13.0,9
1530,16384,16396,mani,10,249.5154,471846.0,14.5,10
1530,16384,16396,mani,11,256.3127272727273,512503.0,15.0,11
1530,16384,16396,mani,12,260.1976363636364,519984.0,16.0,11
1530,16384,16396,mani,13,260.29818181818183,546650.0,16.0,11
1530,16384,16396,mani,14,261.75475,574650.0,16.5,12
1530,16384,16396,mani,15,257.9873076923077,618033.0,18.0,13
1530,16384,16396,mani,16,262.2056923076923,627307.0,19.0,13
1530,16384,16396,seg,1,243.94183333333334,218292.0,7.5,6
1530,16384,16396,seg,2,240.6245,239560.0,8.5,6
1530,16384,16396,seg,3,242.5952857142857,265674.0,9.0,7
1530,16384,16396,seg,4,246.97542857142858,297696.0,9.0,7
1530,16384,16396,seg,5,234.962375,328253.0,11.5,8
1530,16384,16396,seg,6,246.97955555555552,344145.0,12.0,9
1530,16384,16396,seg,7,255.5158888888889,382024.0,12.0,9
1530,16384,16396,seg,8,257.2611111111111,409868.0,12.0,9
1530,16384,16396,seg,9,260.04755555555556,466668.0,13.0,9
1530,16384,16396,seg,10,252.01190909090909,477408.0,15.0,11
1530,16384,16396,seg,11,259.59672727272726,491950.0,15.0,11
1530,16384,16396,seg,12,262.80672727272724,524469.0,15.0,11
1530,16384,16396,seg,13,262.676,550589.0,16.5,12
1530,16384,16396,seg,14,262.90558333333337,576362.0,16.5,12
1530,16384,16396,seg,15,257.7061538461538,619002.0,18.0,13
1530,16384,16396,seg,16,262.6357692307692,628771.0,18.0,13
1530,16384,16397,all,1,241.8948333333333,216918.0,7.5,6
1530,16384,16397,all,2,238.566,237629.0,8.5,6
1530,16384,16397,all,3,240.78385714285716,265995.0,9.0,7
1530,16384,16397,all,4,247.75157142857142,296152.0,9.0,7
1530,16384,16397,all,5,249.41825,323923.0,10.5,8
1530,16384,16397,all,6,250.114125,350054.0,11.5,8
1530,16384,16397,all,7,251.10700000000003,378259.0,12.0,9
1530,16384,16397,all,8,255.21688888888886,406402.0,12.0,9
1530,16384,16397,all,9,255.7096666666667,433269.0,13.0,9
1530,16384,16397,all,10,257.0935,461507.0,13.5,10
1530,16384,16397,all,11,257.2591,512969.0,14.5,10
1530,16384,16397,all,12,260.19272727272727,518370.0,15.0,11
1530,16384,16397,all,13,261.08036363636364,546853.0,16.0,11
1530,16384,16397,all,14,258.698,567400.0,17.5,12
1530,16384,16397,all,15,260.01341666666667,595501.0,17.5,12
1530,16384,16397,all,16,260.8524615384615,624150.0,19.0,13
1530,16384,16397,mani,1,242.89633333333333,217697.0,7.5,6
1530,16384,16397,mani,2,239.665,238861.0,8.5,6
1530,16384,16397,mani,3,241.67257142857144,265615.0,9.0,7
1530,16384,16397,mani,4,249.22042857142856,297851.0,10.0,7
1530,16384,16397,mani,5,233.0486666666667,324534.0,12.0,9
1530,16384,16397,mani,6,244.2112222222222,365972.0,12.0,9
1530,16384,16397,mani,7,252.13025,380893.0,11.5,8
1530,16384,16397,mani,8,256.1371111111111,408853.0,13.0,9
1530,16384,16397,mani,9,256.35790000000003,434407.0,13.5,10
1530,16384,16397,mani,10,249.08372727272726,471698.0,15.0,11
1530,16384,16397,mani,11,257.4250909090909,487520.0,15.0,11
1530,16384,16397,mani,12,260.655,520142.0,15.0,11
1530,16384,16397,mani,13,261.2324545454545,546403.0,16.0,11
1530,16384,16397,mani,14,261.85183333333333,574669.0,16.5,12
1530,16384,16397,mani,15,257.9422307692308,617662.0,18.0,13
1530,16384,16397,mani,16,262.10061538461537,627415.0,18.0,13
1530,16384,16397,seg,1,243.73183333333336,218038.0,8.5,6
1530,16384,16397,seg,2,240.5585,239560.0,8.5,6
1530,16384,16397,seg,3,240.8672857142857,266033.0,9.0,7
1530,16384,16397,seg,4,249.0217142857143,297696.0,10.0,7
1530,16384,16397,seg,5,235.30944444444444,328253.0,12.0,9
1530,16384,16397,seg,6,244.826,344145.0,11.5,8
1530,16384,16397,seg,7,255.221125,382602.0,11.5,8
1530,16384,16397,seg,8,256.5274444444444,409915.0,13.0,9
1530,16384,16397,seg,9,260.33119999999997,441493.0,13.5,10
1530,16384,16397,seg,10,251.98600000000002,476961.0,14.5,10
1530,16384,16397,seg,11,258.5749090909091,517492.0,15.0,11
1530,16384,16397,seg,12,262.6421818181818,524052.0,15.0,11
1530,16384,16397,seg,13,262.88136363636363,549942.0,16.0,11
1530,16384,16397,seg,14,262.9166666666667,576634.0,16.5,12
1530,16384,16397,seg,15,259.041,619753.0,18.0,13
1530,16384,16397,seg,16,263.1767692307692,628700.0,19.0,13
1530,16384,16398,all,1,242.01216666666664,216918.0,8.5,6
1530,16384,16398,all,2,238.22966666666665,237629.0,8.5,6
1530,16384,16398,all,3,239.9437142857143,265995.0,9.0,7
1530,16384,16398,all,4,247.89142857142858,296490.0,9.0,7
1530,16384,16398,all,5,249.8735,323779.0,10.5,8
1530,16384,16398,all,6,250.0315,349447.0,11.5,8
1530,16384,16398,all,7,252.506625,378652.0,11.5,8
1530,16384,16398,all,8,255.08766666666665,406256.0,13.0,9
1530,16384,16398,all,9,255.26039999999998,433898.0,13.5,10
1530,16384,16398,all,10,257.385,461555.0,14.5,10
1530,16384,16398,all,11,257.5490909090909,487498.0,15.0,11
1530,16384,16398,all,12,259.99845454545454,518553.0,16.0,11
1530,16384,16398,all,13,261.2536666666667,546982.0,16.5,12
1530,16384,16398,all,14,258.38225,567910.0,17.5,12
1530,16384,16398,all,15,259.124,596582.0,18.0,13
1530,16384,16398,all,16,260.4993846153846,623986.0,18.0,13
1530,16384,16398,mani,1,242.90099999999998,217697.0,7.5,6
1530,16384,16398,mani,2,239.65650000000002,238957.0,8.5,6
1530,16384,16398,mani,3,238.27328571428572,289431.0,9.0,7
1530,16384,16398,mani,4,249.25900000000001,297608.0,9.0,7
1530,16384,16398,mani,5,232.336625,348189.0,11.5,8
1530,16384,16398,mani,6,245.479125,366993.0,11.5,8
1530,16384,16398,mani,7,252.34644444444444,355398.0,12.0,9
1530,16384,16398,mani,8,255.66833333333332,407784.0,12.0,9
1530,16384,16398,mani,9,256.46999999999997,435110.0,13.5,10
1530,16384,16398,mani,10,248.953,471734.0,15.0,11
1530,16384,16398,mani,11,257.10081818181817,512503.0,15.0,11
1530,16384,16398,mani,12,260.0378181818182,520204.0,15.0,11
1530,16384,16398,mani,13,261.4140909090909,546841.0,16.0,11
1530,16384,16398,mani,14,261.1545,574669.0,17.5,12
1530,16384,16398,mani,15,258.01015384615386,592031.0,18.0,13
1530,16384,16398,mani,16,262.3652307692308,627435.0,18.0,13
1530,16384,16398,seg,1,243.8895,218292.0,7.5,6
1530,16384,16398,seg,2,240.33433333333335,239012.0,8.5,6
1530,16384,16398,seg,3,238.67985714285714,266228.0,9.0,7
1530,16384,16398,seg,4,249.49785714285716,298302.0,10.0,7
1530,16384,16398,seg,5,234.882625,328253.0,11.5,8
1530,16384,16398,seg,6,246.72966666666667,369367.0,12.0,9
1530,16384,16398,seg,7,255.89955555555557,382024.0,12.0,9
1530,16384,16398,seg,8,256.4717777777778,409831.0,12.0,9
1530,16384,16398,seg,9,260.4152,441144.0,13.5,10
1530,16384,16398,seg,10,251.84709090909092,477408.0,15.0,11
1530,16384,16398,seg,11,259.43539999999996,491950.0,14.5,10
1530,16384,16398,seg,12,262.5308181818182,524052.0,15.0,11
1530,16384,16398,seg,13,262.8400833333333,550286.0,16.5,12
1530,16384,16398,seg,14,262.8600833333333,576700.0,16.5,12
1530,16384,16398,seg,15,258.15353846153846,619753.0,18.0,13
1530,16384,16398,seg,16,263.21730769230766,628948.0,18.0,13
1530,16384,16399,all,1,242.376,216375.0,7.5,6
1530,16384,16399,all,2,237.93583333333333,237616.0,8.5,6
1530,16384,16399,all,3,239.62385714285713,265995.0,9.0,7
1530,16384,16399,all,4,247.9672857142857,296490.0,10.0,7
1530,16384,16399,all,5,249.943125,323571.0,10.5,8
1530,16384,16399,all,6,249.5865,348954.0,11.5,8
1530,16384,16399,all,7,252.5908888888889,378457.0,12.0,9
1530,16384,16399,all,8,256.433,406579.0,12.0,9
1530,16384,16399,all,9,255.91899999999998,433957.0,13.0,9
1530,16384,16399,all,10,257.1782,461510.0,14.5,10
1530,16384,16399,all,11,257.45945454545455,487595.0,15.0,11
1530,16384,16399,all,12,259.7420909090909,518808.0,15.0,11
1530,16384,16399,all,13,261.0904545454545,546536.0,16.0,11
1530,16384,16399,all,14,258.918,567910.0,16.5,12
1530,16384,16399,all,15,258.85407692307695,595698.0,18.0,13
1530,16384,16399,all,16,260.4976153846154,623779.0,19.0,13
1530,16384,16399,mani,1,243.16416666666666,218042.0,8.5,6
1530,16384,16399,mani,2,239.39533333333335,238957.0,8.5,6
1530,16384,16399,mani,3,242.49985714285714,265615.0,10.0,7
1530,16384,16399,mani,4,249.26157142857144,297608.0,10.0,7
1530,16384,16399,mani,5,233.2635,348189.0,11.5,8
1530,16384,16399,mani,6,244.178375,366572.0,11.5,8
1530,16384,16399,mani,7,254.076875,380784.0,11.5,8
1530,16384,16399,mani,8,255.37288888888892,408486.0,13.0,9
1530,16384,16399,mani,9,255.78744444444445,434718.0,13.0,9
1530,16384,16399,mani,10,248.43236363636362,471837.0,15.0,11
1530,16384,16399,mani,11,255.83590909090907,512684.0,15.0,11
1530,16384,16399,mani,12,260.4343636363637,520142.0,16.0,11
1530,16384,16399,mani,13,260.68525,546193.0,16.5,12
1530,16384,16399,mani,14,261.92058333333335,574866.0,16.5,12
1530,16384,16399,mani,15,257.9506153846154,592197.0,18.0,13
1530,16384,16399,mani,16,261.79192307692307,627140.0,19.0,13
1530,16384,16399,seg,1,244.0965,218292.0,7.5,6
1530,16384,16399,seg,2,240.2515,239560.0,8.5,6
1530,16384,16399,seg,3,243.16057142857144,265674.0,9.0,7
1530,16384,16399,seg,4,250.0437142857143,297696.0,10.0,7
1530,16384,16399,seg,5,235.3075,328600.0,11.5,8
1530,16384,16399,seg,6,247.16075,344145.0,11.5,8
1530,16384,16399,seg,7,254.748875,382602.0,11.5,8
1530,16384,16399,seg,8,256.96299999999997,409212.0,13.0,9
1530,16384,16399,seg,9,260.0408,441027.0,13.5,10
1530,16384,16399,seg,10,251.57654545454545,477408.0,15.0,11
1530,16384,16399,seg,11,259.202,517357.0,15.0,11
1530,16384,16399,seg,12,262.8127272727273,523541.0,16.0,11
1530,16384,16399,seg,13,262.7295454545455,550660.0,16.0,11
1530,16384,16399,seg,14,262.67858333333334,576634.0,17.5,12
1530,16384,16399,seg,15,258.5778461538461,618922.0,18.0,13
1530,16384,16399,seg,16,263.13946153846155,628948.0,18.0,13
1530,16384,16400,all,1,240.42083333333335,216918.0,7.5,6
1530,16384,16400,all,2,237.21633333333332,237629.0,8.5,6
1530,16384,16400,all,3,238.63000000000002,265995.0,9.0,7
1530,16384,16400,all,4,243.83471428571428,272232.0,10.0,7
1530,16384,16400,all,5,250.023,299205.0,10.0,7
1530,16384,16400,all,6,249.63525,349591.0,11.5,8
1530,16384,16400,all,7,252.637,353812.0,11.5,8
1530,16384,16400,all,8,253.89299999999997,406579.0,13.0,9
1530,16384,16400,all,9,255.5301,433898.0,13.5,10
1530,16384,16400,all,10,257.00329999999997,461523.0,13.5,10
1530,16384,16400,all,11,257.4025454545454,512969.0,15.0,11
1530,16384,16400,all,12,260.21472727272726,518460.0,15.0,11
1530,16384,16400,all,13,261.25572727272726,546950.0,16.0,11
1530,16384,16400,all,14,258.40916666666664,567400.0,17.5,12
1530,16384,16400,all,15,260.53575,595357.0,17.5,12
1530,16384,16400,all,16,260.51207692307696,649537.0,18.0,13
1530,16384,16400,mani,1,243.27016666666668,217608.0,7.5,6
1530,16384,16400,mani,2,238.38483333333332,238861.0,8.5,6
1530,16384,16400,mani,3,242.54714285714286,265307.0,9.0,7
1530,16384,16400,mani,4,244.28657142857142,297544.0,10.0,7
1530,16384,16400,mani,5,232.60122222222222,348327.0,12.0,9
1530,16384,16400,mani,6,244.86,365972.0,12.0,9
1530,16384,16400,mani,7,254.42911111111113,380893.0,12.0,9
1530,16384,16400,mani,8,255.58855555555556,408430.0,12.0,9
1530,16384,16400,mani,9,255.5387,434610.0,13.5,10
1530,16384,16400,mani,10,248.7923,472110.0,14.5,10
1530,16384,16400,mani,11,257.4519090909091,512503.0,15.0,11
1530,16384,16400,mani,12,260.63100000000003,520312.0,15.0,11
1530,16384,16400,mani,13,260.95736363636365,546685.0,16.0,11
1530,16384,16400,mani,14,262.21316666666667,574669.0,16.5,12
1530,16384,16400,mani,15,258.8966923076923,592031.0,18.0,13
1530,16384,16400,mani,16,262.623,653550.0,18.0,13
1530,16384,16400,seg,1,244.09216666666669,218292.0,7.5,6
1530,16384,16400,seg,2,240.1676666666667,239012.0,8.5,6
1530,16384,16400,seg,3,242.88285714285715,266228.0,9.0,7
1530,16384,16400,seg,4,249.85271428571428,298302.0,9.0,7
1530,16384,16400,seg,5,235.18766666666664,350809.0,12.0,9
1530,16384,16400,seg,6,245.52877777777778,369249.0,12.0,9
1530,16384,16400,seg,7,255.5242222222222,382353.0,12.0,9
1530,16384,16400,seg,8,256.3662222222222,409819.0,12.0,9
1530,16384,16400,seg,9,259.089,441603.0,13.0,9
1530,16384,16400,seg,10,251.81518181818183,477698.0,15.0,11
1530,16384,16400,seg,11,259.677,517492.0,15.0,11
1530,16384,16400,seg,12,262.4868181818182,523541.0,15.0,11
1530,16384,16400,seg,13,262.60841666666664,549973.0,16.5,12
1530,16384,16400,seg,14,262.325,577377.0,16.5,12
1530,16384,16400,seg,15,257.6510769230769,619726.0,18.0,13
1530,16384,16400,seg,16,262.9119230769231,654711.0,19.0,13
1530,16384,16401,all,1,236.38466666666667,216918.0,8.5,6
1530,16384,16401,all,2,233.753,237629.0,9.0,7
1530,16384,16401,all,3,236.39157142857144,265999.0,9.0,7
1530,16384,16401,all,4,246.22814285714284,272232.0,10.0,7
1530,16384,16401,all,5,250.0407142857143,323779.0,10.0,7
1530,16384,16401,all,6,248.915625,349726.0,10.5,8
1530,16384,16401,all,7,253.08211111111112,379029.0,12.0,9
1530,16384,16401,all,8,254.993,406348.0,12.0,9
1530,16384,16401,all,9,255.89711111111112,433766.0,13.0,9
1530,16384,16401,all,10,257.4796,462081.0,14.5,10
1530,16384,16401,all,11,257.1632,487763.0,14.5,10
1530,16384,16401,all,12,260.09318181818185,518460.0,16.0,11
1530,16384,16401,all,13,261.35016666666667,546950.0,16.5,12
1530,16384,16401,all,14,258.67275,567245.0,17.5,12
1530,16384,16401,all,15,259.3685384615385,595190.0,18.0,13
1530,16384,16401,all,16,260.83276923076926,623293.0,18.0,13
1530,16384,16401,mani,1,243.48799999999997,217697.0,7.5,6
1530,16384,16401,mani,2,237.53449999999998,238373.0,8.5,6
1530,16384,16401,mani,3,242.23728571428572,289431.0,9.0,7
1530,16384,16401,mani,4,248.08814285714286,297608.0,10.0,7
1530,16384,16401,mani,5,233.068625,348327.0,11.5,8
1530,16384,16401,mani,6,245.25175,342097.0,11.5,8
1530,16384,16401,mani,7,254.40644444444445,355398.0,12.0,9
1530,16384,16401,mani,8,256.0528888888889,408846.0,13.0,9
1530,16384,16401,mani,9,253.81369999999998,459884.0,13.5,10
1530,16384,16401,mani,10,249.13809090909092,471837.0,15.0,11
1530,16384,16401,mani,11,257.2551818181818,486926.0,15.0,11
1530,16384,16401,mani,12,260.46736363636364,519144.0,16.0,11
1530,16384,16401,mani,13,261.3690833333333,546403.0,16.5,12
1530,16384,16401,mani,14,261.98466666666667,573970.0,17.5,12
1530,16384,16401,mani,15,257.8218461538462,617563.0,18.0,13
1530,16384,16401,mani,16,262.35423076923075,627705.0,19.0,13
1530,16384,16401,seg,1,244.0325,218038.0,7.5,6
1530,16384,16401,seg,2,239.99633333333335,239253.0,8.5,6
1530,16384,16401,seg,3,242.76614285714285,265674.0,9.0,7
1530,16384,16401,seg,4,244.45385714285712,273397.0,10.0,7
1530,16384,16401,seg,5,234.99675,350809.0,11.5,8
1530,16384,16401,seg,6,246.87025,369299.0,11.5,8
1530,16384,16401,seg,7,256.04322222222225,382536.0,12.0,9
1530,16384,16401,seg,8,256.1362222222222,409868.0,13.0,9
1530,16384,16401,seg,9,258.01640000000003,466567.0,13.5,10
1530,16384,16401,seg,10,252.2329090909091,477517.0,15.0,11
1530,16384,16401,seg,11,259.4517272727273,491460.0,15.0,11
1530,16384,16401,seg,12,262.3950909090909,524304.0,16.0,11
1530,16384,16401,seg,13,262.64090909090913,549942.0,16.0,11
1530,16384,16401,seg,14,263.25033333333334,576700.0,17.5,12
1530,16384,16401,seg,15,258.55915384615383,619753.0,19.0,13
1530,16384,16401,seg,16,262.972,629332.0,18.0,13
1530,16384,16402,all,1,237.10983333333334,216918.0,7.5,6
1530,16384,16402,all,2,230.83383333333333,237616.0,8.5,6
1530,16384,16402,all,3,238.6632857142857,266175.0,9.0,7
1530,16384,16402,all,4,247.49157142857143,296763.0,9.0,7
1530,16384,16402,all,5,250.041375,323571.0,10.5,8
1530,16384,16402,all,6,248.37062500000002,349756.0,11.5,8
1530,16384,16402,all,7,253.14399999999998,378457.0,12.0,9
1530,16384,16402,all,8,255.035,406579.0,13.0,9
1530,16384,16402,all,9,255.0187,433340.0,13.5,10
1530,16384,16402,all,10,257.2785,461952.0,13.5,10
1530,16384,16402,all,11,256.3867272727273,513159.0,15.0,11
1530,16384,16402,all,12,259.6032727272727,518655.0,15.0,11
1530,16384,16402,all,13,261.0350909090909,546842.0,16.0,11
1530,16384,16402,all,14,258.8665833333333,593062.0,16.5,12
1530,16384,16402,all,15,259.63107692307693,595067.0,18.0,13
1530,16384,16402,all,16,260.84015384615384,624642.0,18.0,13
1530,16384,16402,mani,1,243.49933333333334,217697.0,8.5,6
1530,16384,16402,mani,2,236.60033333333334,238373.0,8.5,6
1530,16384,16402,mani,3,241.372,265240.0,9.0,7
1530,16384,16402,mani,4,248.78785714285712,297544.0,9.0,7
1530,16384,16402,mani,5,232.63725,324534.0,11.5,8
1530,16384,16402,mani,6,242.46966666666665,366572.0,12.0,9
1530,16384,16402,mani,7,254.931375,380560.0,11.5,8
1530,16384,16402,mani,8,256.83933333333334,408687.0,12.0,9
1530,16384,16402,mani,9,256.41566666666665,435053.0,13.0,9
1530,16384,16402,mani,10,249.0802727272727,471075.0,15.0,11
1530,16384,16402,mani,11,255.2977,512503.0,14.5,10
1530,16384,16402,mani,12,260.60872727272726,520206.0,15.0,11
1530,16384,16402,mani,13,260.83572727272724,546637.0,16.0,11
1530,16384,16402,mani,14,261.82491666666664,574431.0,16.5,12
1530,16384,16402,mani,15,258.1653846153846,617098.0,18.0,13
1530,16384,16402,mani,16,262.71153846153845,628139.0,18.0,13
1530,16384,16402,seg,1,238.77283333333332,194000.0,8.5,6
1530,16384,16402,seg,2,238.97442857142855,239012.0,9.0,7
1530,16384,16402,seg,3,240.82142857142858,289939.0,9.0,7
1530,16384,16402,seg,4,248.40614285714287,297696.0,10.0,7
1530,16384,16402,seg,5,235.3648888888889,328600.0,12.0,9
1530,16384,16402,seg,6,246.99377777777778,369367.0,12.0,9
1530,16384,16402,seg,7,256.02825,382536.0,11.5,8
1530,16384,16402,seg,8,254.39533333333333,409868.0,12.0,9
1530,16384,16402,seg,9,260.7451,441493.0,13.5,10
1530,16384,16402,seg,10,252.01370000000003,477517.0,14.5,10
1530,16384,16402,seg,11,257.73690909090914,491982.0,15.0,11
1530,16384,16402,seg,12,262.14354545454546,523770.0,15.0,11
1530,16384,16402,seg,13,262.43816666666663,550589.0,16.5,12
1530,16384,16402,seg,14,262.9814166666667,577122.0,16.5,12
1530,16384,16402,seg,15,258.8055384615385,594179.0,18.0,13
1530,16384,16402,seg,16,262.8016923076923,654711.0,19.0,13
1530,16384,16403,all,1,237.99616666666665,216918.0,8.5,6
1530,16384,16403,all,2,238.706,237569.0,8.5,6
1530,16384,16403,all,3,240.59942857142855,265999.0,9.0,7
1530,16384,16403,all,4,248.04271428571428,296763.0,10.0,7
1530,16384,16403,all,5,247.328375,323779.0,10.5,8
1530,16384,16403,all,6,248.743625,350065.0,11.5,8
1530,16384,16403,all,7,253.09025,379029.0,11.5,8
1530,16384,16403,all,8,255.00266666666664,406355.0,12.0,9
1530,16384,16403,all,9,254.51889999999997,432885.0,13.5,10
1530,16384,16403,all,10,257.4968,462148.0,14.5,10
1530,16384,16403,all,11,257.3849090909091,487656.0,15.0,11
1530,16384,16403,all,12,259.5646363636364,518511.0,15.0,11
1530,16384,16403,all,13,260.87772727272727,546499.0,16.0,11
1530,16384,16403,all,14,258.21658333333335,567857.0,17.5,12
1530,16384,16403,all,15,259.6173333333333,621219.0,17.5,12
1530,16384,16403,all,16,260.73907692307694,649537.0,18.0,13
1530,16384,16403,mani,1,243.69583333333333,217608.0,7.5,6
1530,16384,16403,mani,2,231.32916666666665,238957.0,8.5,6
1530,16384,16403,mani,3,235.7545714285714,265307.0,9.0,7
1530,16384,16403,mani,4,249.29999999999998,297608.0,10.0,7
1530,16384,16403,mani,5,229.60700000000003,324808.0,12.0,9
1530,16384,16403,mani,6,245.337875,366583.0,11.5,8
1530,16384,16403,mani,7,254.8658888888889,380594.0,12.0,9
1530,16384,16403,mani,8,256.124,408164.0,13.0,9
1530,16384,16403,mani,9,256.759,434718.0,13.5,10
1530,16384,16403,mani,10,249.0510909090909,471734.0,15.0,11
1530,16384,16403,mani,11,257.34345454545456,486926.0,15.0,11
1530,16384,16403,mani,12,259.90236363636365,520142.0,15.0,11
1530,16384,16403,mani,13,260.86833333333334,546685.0,16.5,12
1530,16384,16403,mani,14,261.85783333333336,574887.0,17.5,12
1530,16384,16403,mani,15,258.05861538461534,592031.0,18.0,13
1530,16384,16403,mani,16,262.21523076923074,627307.0,18.0,13
