cudagraph_mode,batch_size,target_sm_clock,input_len,model_name,kv_cache_lens,iteration,sm_clock,delta_total_energy_mJ,decoding_tokens,during_time_iter,repeat_count,avg_power_saturated,energy_power_based_J,avg_gpu_util,avg_memory_util,avg_temperature
FULL,128,1830,256,Qwen/Qwen3-8B_decoding-all,256,1,1830,580740,14336,1.8855,112,322.72120000000007,608.4908226000001,100.0,74.0,57.3
FULL,128,1830,256,Qwen/Qwen3-8B_decoding-all,256,2,1830,611042,14336,1.8855,112,322.5005,608.0746927499999,100.0,74.0,57.0
FULL,128,1830,256,Qwen/Qwen3-8B_decoding-all,257,0,1830,578346,14336,1.8923,112,321.15340000000003,607.7185788200001,100.0,73.0,57.0
FULL,128,1830,256,Qwen/Qwen3-8B_decoding-all,257,1,1830,609888,14336,1.8922,112,321.0087,607.41266214,100.0,73.0,57.0
FULL,128,1830,256,Qwen/Qwen3-8B_decoding-all,257,2,1830,578160,14336,1.8924,112,320.752,606.9910848000001,100.0,73.0,57.0
FULL,128,1830,256,Qwen/Qwen3-8B_decoding-all,258,0,1830,578297,14336,1.8935,112,321.27,608.324745,100.0,73.3,57.0
FULL,128,1830,256,Qwen/Qwen3-8B_decoding-all,258,1,1830,577749,14336,1.8935,112,320.86589999999995,607.5595816499999,100.0,73.3,56.5
FULL,128,1830,256,Qwen/Qwen3-8B_decoding-all,258,2,1830,608457,14336,1.8935,112,320.4963,606.85974405,100.0,73.2,56.0
FULL,128,1830,256,Qwen/Qwen3-8B_decoding-all,259,0,1830,609345,14336,1.8946,112,321.04319999999996,608.24844672,100.0,74.0,56.0
FULL,128,1830,256,Qwen/Qwen3-8B_decoding-all,259,1,1830,577571,14336,1.8949,112,320.25919999999996,606.8591580799999,100.0,74.0,56.0
FULL,128,1830,256,Qwen/Qwen3-8B_decoding-all,259,2,1830,608758,14336,1.8947,112,321.04110000000003,608.2765721700001,100.0,73.9,56.0
FULL,128,1830,256,Qwen/Qwen3-8B_decoding-all,260,0,1830,577442,14336,1.8956,112,320.9859,608.46087204,100.0,74.0,56.0
FULL,128,1830,256,Qwen/Qwen3-8B_decoding-all,260,1,1830,606656,14336,1.8961,112,320.5659,607.8250029899999,100.0,73.8,56.0
FULL,128,1830,256,Qwen/Qwen3-8B_decoding-all,260,2,1830,605216,14336,1.8955,112,319.95360000000005,606.4720488,100.0,74.0,56.0
FULL,128,1830,256,Qwen/Qwen3-8B_decoding-all,261,0,1830,576977,14336,1.8969,112,320.30429999999996,607.5852266699999,100.0,74.0,56.0
FULL,128,1830,256,Qwen/Qwen3-8B_decoding-all,261,1,1830,576823,14336,1.897,112,320.341,607.686877,100.0,74.0,56.0
FULL,128,1830,256,Qwen/Qwen3-8B_decoding-all,261,2,1830,576910,14336,1.8966,112,320.1542,607.20445572,100.0,74.0,56.0
FULL,128,1830,256,Qwen/Qwen3-8B_decoding-all,262,0,1830,607947,14336,1.8978,112,320.72030000000007,608.6629853400001,100.0,74.0,56.0
FULL,128,1830,256,Qwen/Qwen3-8B_decoding-all,262,1,1830,607226,14336,1.8977,112,320.52920000000006,608.2682628400001,100.0,74.0,56.0
FULL,128,1830,256,Qwen/Qwen3-8B_decoding-all,262,2,1830,576705,14336,1.898,112,320.56949999999995,608.4409109999999,100.0,74.0,56.0
FULL,128,1830,256,Qwen/Qwen3-8B_decoding-all,263,0,1830,576590,14336,1.8985,112,320.0989,607.7077616500001,100.0,74.0,56.0
FULL,128,1830,256,Qwen/Qwen3-8B_decoding-all,263,1,1830,576736,14336,1.8984,112,319.45570000000004,606.4547008800001,100.0,74.0,56.0
FULL,128,1830,256,Qwen/Qwen3-8B_decoding-all,263,2,1830,608100,14336,1.8987,112,320.2584,608.07462408,100.0,74.0,55.8
FULL,128,1830,256,Qwen/Qwen3-8B_decoding-all,264,0,1830,606780,14336,1.8994,112,320.40729999999996,608.58162562,100.0,74.0,55.7
FULL,128,1830,256,Qwen/Qwen3-8B_decoding-all,264,1,1830,607884,14336,1.8993,112,320.4446,608.62042878,100.0,74.0,55.4
FULL,128,1830,256,Qwen/Qwen3-8B_decoding-all,264,2,1830,576443,14336,1.8994,112,320.4056,608.5783966399999,100.0,74.0,55.1
NONE,64,1830,256,Qwen/Qwen3-8B_prefill-all,0,0,1830,660857,32768,1.5472,2,441.1603333333333,682.5632677333333,100.0,25.555555555555557,61.111111111111114
NONE,64,1830,256,Qwen/Qwen3-8B_prefill-all,0,1,1830,661059,32768,1.5488,2,437.18055555555554,677.1052444444445,100.0,25.77777777777778,61.666666666666664
NONE,64,1830,256,Qwen/Qwen3-8B_prefill-all,0,2,1830,660121,32768,1.5489,2,441.754,684.2327706,100.0,25.555555555555557,61.888888888888886
FULL,64,1830,256,Qwen/Qwen3-8B_decoding-all,256,0,1830,587847,9600,2.1634,150,280.15690909090915,606.091457127273,100.0,74.0,54.81818181818182
FULL,64,1830,256,Qwen/Qwen3-8B_decoding-all,256,1,1830,559610,9600,2.1634,150,280.02172727272733,605.7990047818183,100.0,74.0,54.0
FULL,64,1830,256,Qwen/Qwen3-8B_decoding-all,256,2,1830,586569,9600,2.1634,150,279.7217272727273,605.1499847818184,100.0,74.0,54.0
FULL,64,1830,256,Qwen/Qwen3-8B_decoding-all,257,0,1830,612672,9600,2.1712,150,278.713,605.1416656,100.0,73.83333333333333,53.5
