sm_clock,input_len,graph_mode,avg_power_mean,avg_temperature_mean,during_time_mean,repeat_count,energy_per_token_mean,experiment_count
2422,128,all,348.0134310546875,55.01640625,1.0668838174273858,100,3.7150128115406256,482
2422,128,mani,355.0372425531915,55.03829787234043,1.0789870786516853,100,3.8329110692404256,178
2422,128,seg,350.85323378906253,55.6453125,1.0690993839835727,100,3.752993236514258,487
2422,8192,all,352.5815162109375,53.1744140625,0.9764434367541766,60,5.873674971476779,419
2422,8192,mani,352.00849212239586,53.69309895833334,0.9939100227790433,60,5.908603054550239,439
2422,8192,seg,353.7384591145833,53.7337890625,0.984727446300716,60,5.945590599245225,419
