exp_key,total_energy_diff_mj,total_energy_diff_j,power_from_total_w,energy_per_token_j,during_time,repeat_count,sm_clock,batch_size,graph_mode,input_len,avg_power,avg_temperature,energy_per_token_from_avg,time_per_token_s
seg_12_2520_8219_8192_60_2.2742_gpu_profile_11120.csv,766531,766.531,337.05522821211855,1.0646263888888887,2.2742,60,2520,12,seg,8192,333.7754444444445,75.0,1.0542668274382716,0.03790333333333333
seg_12_2520_8220_8192_60_2.2746_gpu_profile_11120.csv,766515,766.515,336.9889211289897,1.0646041666666666,2.2746,60,2520,12,seg,8192,333.7754444444445,75.0,1.0544522582407407,0.03791
seg_12_2520_8221_8192_60_2.2746_gpu_profile_11120.csv,766585,766.585,337.01969577068496,1.064701388888889,2.2746,60,2520,12,seg,8192,333.8065555555556,75.0,1.054550543425926,0.03791
seg_12_2520_8222_8192_60_2.2747_gpu_profile_11120.csv,766543,766.543,336.9864157910933,1.0646430555555555,2.2747,60,2520,12,seg,8192,333.74055555555555,75.0,1.0543883912808643,0.03791166666666667
seg_12_2520_8223_8192_60_2.2747_gpu_profile_11120.csv,733495,733.495,322.4579065371258,1.0187430555555557,2.2747,60,2520,12,seg,8192,333.8653333333333,75.0,1.0547826024074074,0.03791166666666667
seg_13_2520_1028_1024_100_2.2843_gpu_profile_11120.csv,751559,751.559,329.01063783215864,0.5781223076923077,2.2843,100,2520,13,seg,1024,,,,0.022843
seg_13_2520_1029_1024_100_2.2841_gpu_profile_11120.csv,752041,752.041,329.25047064489297,0.5784930769230769,2.2841,100,2520,13,seg,1024,,,,0.022841
seg_13_2520_1030_1024_100_2.2843_gpu_profile_11120.csv,751849,751.849,329.1375913846693,0.5783453846153847,2.2843,100,2520,13,seg,1024,,,,0.022843
seg_13_2520_1031_1024_100_2.2849_gpu_profile_11120.csv,720094,720.094,315.1533983981794,0.5539184615384616,2.2849,100,2520,13,seg,1024,,,,0.022848999999999998
seg_13_2520_1032_1024_100_2.2849_gpu_profile_11120.csv,752389,752.389,329.28749617051074,0.5787607692307692,2.2849,100,2520,13,seg,1024,,,,0.022848999999999998
seg_13_2520_1033_1024_100_2.2852_gpu_profile_11120.csv,752027,752.027,329.085856817784,0.5784823076923077,2.2852,100,2520,13,seg,1024,,,,0.022852
seg_13_2520_1034_1024_100_2.2854_gpu_profile_11120.csv,752378,752.378,329.21064146320117,0.5787523076923077,2.2854,100,2520,13,seg,1024,,,,0.022854
seg_13_2520_1035_1024_100_2.2859_gpu_profile_11120.csv,720017,720.017,314.9818452250755,0.5538592307692308,2.2859,100,2520,13,seg,1024,,,,0.022858999999999997
seg_13_2520_1036_1024_100_2.286_gpu_profile_11120.csv,752220,752.22,329.0551181102362,0.5786307692307693,2.286,100,2520,13,seg,1024,,,,0.022860000000000002
seg_13_2520_1037_1024_100_2.2862_gpu_profile_11120.csv,753068,753.068,329.3972530837197,0.5792830769230769,2.2862,100,2520,13,seg,1024,,,,0.022862
seg_13_2520_1038_1024_100_2.2864_gpu_profile_11120.csv,752340,752.34,329.05003498950316,0.5787230769230769,2.2864,100,2520,13,seg,1024,,,,0.022864
seg_13_2520_1039_1024_100_2.2869_gpu_profile_11120.csv,751998,751.998,328.82854519218154,0.5784600000000001,2.2869,100,2520,13,seg,1024,,,,0.022869
seg_13_2520_1040_1024_100_2.287_gpu_profile_11120.csv,752665,752.665,329.10581547879315,0.5789730769230769,2.287,100,2520,13,seg,1024,327.7317777777778,75.0,0.5765558275213675,0.022869999999999998
seg_13_2520_1041_1024_100_2.2874_gpu_profile_11120.csv,751428,751.428,328.50747573664427,0.5780215384615385,2.2874,100,2520,13,seg,1024,327.55688888888886,75.0,0.5763489443418802,0.022874
