cudagraph_mode,manipulated,batch_size,graph_batch_size,during_time,index,length,avg_power_js,total_energy_j,energy_per_sample,throughput,timestamp,power,temperature,graphics_clock,sm_clock,memory_clock,memory_used,memory_total,gpu_util,memory_util,power_violation_time_ns,power_reference_time_ns,thermal_violation_time_ns,decoding_steps,perf_state,power_state,total_energy,model_mode,kv_cache_lens,model_name,graph_mode,repeat_count,input_len
FULL,False,8,8,1.6980,1,18,,,,,1773332532.8558824,570.328,64,2175,2175,12481,94766.25,97887.0,100,60,1600898432,1773332532852329,0,,0,0,25566540882,,8197,qwen3,all,30,8192
FULL,False,8,8,1.6980,2,18,,,,,1773332532.9112067,548.703,63,2370,2370,12481,94766.25,97887.0,95,85,1600898432,1773332532900030,0,,0,0,25566580142,,8197,qwen3,all,30,8192
FULL,False,8,8,1.6980,3,18,,,,,1773332533.0184975,535.535,63,2370,2370,12481,94766.25,97887.0,95,85,1600898432,1773332533012382,0,,0,0,25566619959,,8197,qwen3,all,30,8192
FULL,False,8,8,1.6980,4,18,,,,,1773332533.125814,517.946,62,2422,2422,12481,94766.25,97887.0,100,90,1600898432,1773332533119812,0,,0,0,25566660071,,8197,qwen3,all,30,8192
FULL,False,8,8,1.6980,5,18,,,,,1773332533.2341943,492.287,62,2422,2422,12481,94766.25,97887.0,100,90,1600898432,1773332533227191,0,,0,0,25566700208,,8197,qwen3,all,30,8192
FULL,False,8,8,1.6980,6,18,,,,,1773332533.3417897,484.103,62,2422,2422,12481,94766.25,97887.0,100,90,1600898432,1773332533335568,0,,0,0,25566740305,,8197,qwen3,all,30,8192
FULL,False,8,8,1.6980,7,18,,,,,1773332533.4490688,466.154,62,2422,2422,12481,94766.25,97887.0,100,90,1600898432,1773332533443106,0,,0,0,25566780416,,8197,qwen3,all,30,8192
FULL,False,8,8,1.6980,8,18,,,,,1773332533.5565114,448.615,62,2422,2422,12481,94766.25,97887.0,100,90,1600898432,1773332533550413,0,,0,0,25566820520,,8197,qwen3,all,30,8192
FULL,False,8,8,1.6980,9,18,,,,,1773332533.6638525,429.393,62,2422,2422,12481,94766.25,97887.0,100,90,1600898432,1773332533657943,0,,0,0,25566860600,,8197,qwen3,all,30,8192
FULL,False,8,8,1.6980,10,18,,,,,1773332533.7709918,410.3,62,2422,2422,12481,94766.25,97887.0,100,90,1600898432,1773332533765116,0,,0,0,25566900631,,8197,qwen3,all,30,8192
FULL,False,8,8,1.6980,11,18,,,,,1773332533.8789175,399.989,62,2422,2422,12481,94766.25,97887.0,100,90,1600898432,1773332533872119,0,,0,0,25566980714,,8197,qwen3,all,30,8192
FULL,False,8,8,1.6980,12,18,,,,,1773332533.9862747,399.859,62,2422,2422,12481,94766.25,97887.0,100,90,1600898432,1773332533980256,0,,0,0,25567020722,,8197,qwen3,all,30,8192
FULL,False,8,8,1.6980,13,18,,,,,1773332534.0941656,401.022,62,2422,2422,12481,94766.25,97887.0,100,90,1600898432,1773332534087620,0,,0,0,25567060932,,8197,qwen3,all,30,8192
FULL,False,8,8,1.6980,14,18,,,,,1773332534.2016842,400.651,62,2422,2422,12481,94766.25,97887.0,100,90,1600898432,1773332534195615,0,,0,0,25567100789,,8197,qwen3,all,30,8192
FULL,False,8,8,1.6980,15,18,,,,,1773332534.309238,400.398,62,2422,2422,12481,94766.25,97887.0,100,90,1600898432,1773332534303120,0,,0,0,25567140819,,8197,qwen3,all,30,8192
FULL,False,8,8,1.6980,16,18,,,,,1773332534.4166858,400.327,62,2422,2422,12481,94766.25,97887.0,100,90,1600898432,1773332534410508,0,,0,0,25567180802,,8197,qwen3,all,30,8192
FULL,False,8,8,1.6980,17,18,,,,,1773332534.5242083,400.109,62,2422,2422,12481,94766.25,97887.0,100,90,1600898432,1773332534518093,0,,0,0,25567220826,,8197,qwen3,all,30,8192
FULL,False,8,8,1.6980,18,18,,,,,1773332534.5567992,400.109,62,2422,2422,12481,94766.25,97887.0,100,90,1600898432,1773332534554518,0,,0,0,25567220826,,8197,qwen3,all,30,8192
