cudagraph_mode,manipulated,batch_size,graph_batch_size,during_time,index,length,avg_power_js,total_energy_j,energy_per_sample,throughput,timestamp,power,temperature,graphics_clock,sm_clock,memory_clock,memory_used,memory_total,gpu_util,memory_util,power_violation_time_ns,power_reference_time_ns,thermal_violation_time_ns,decoding_steps,perf_state,power_state,total_energy,model_mode,kv_cache_lens,model_name,graph_mode,repeat_count,input_len
FULL,True,8,8,1.6978,1,18,,,,,1773337598.7040906,514.841,62,2205,2205,12481,94708.25,97887.0,3,2,1600898432,1773337598700496,0,,0,0,27478239842,,8197,qwen3,mani,30,8192
FULL,True,8,8,1.6978,2,18,,,,,1773337598.7400835,496.955,63,2422,2422,12481,94708.25,97887.0,3,2,1600898432,1773337598725469,0,,0,0,27478278923,,8197,qwen3,mani,30,8192
FULL,True,8,8,1.6978,3,18,,,,,1773337598.8475723,464.931,63,2422,2422,12481,94708.25,97887.0,95,85,1600898432,1773337598841568,0,,0,0,27478318779,,8197,qwen3,mani,30,8192
FULL,True,8,8,1.6978,4,18,,,,,1773337598.9550924,459.262,63,2422,2422,12481,94708.25,97887.0,95,85,1600898432,1773337598948952,0,,0,0,27478359028,,8197,qwen3,mani,30,8192
FULL,True,8,8,1.6978,5,18,,,,,1773337599.0626473,440.505,63,2422,2422,12481,94708.25,97887.0,100,90,1600898432,1773337599056496,0,,0,0,27478399284,,8197,qwen3,mani,30,8192
FULL,True,8,8,1.6978,6,18,,,,,1773337599.1699858,421.773,63,2422,2422,12481,94708.25,97887.0,100,90,1600898432,1773337599163989,0,,0,0,27478439564,,8197,qwen3,mani,30,8192
FULL,True,8,8,1.6978,7,18,,,,,1773337599.279616,403.396,63,2422,2422,12481,94708.25,97887.0,100,90,1600898432,1773337599271446,0,,0,0,27478479767,,8197,qwen3,mani,30,8192
FULL,True,8,8,1.6978,8,18,,,,,1773337599.387084,385.935,63,2422,2422,12481,94708.25,97887.0,100,90,1600898432,1773337599380923,0,,0,0,27478519975,,8197,qwen3,mani,30,8192
FULL,True,8,8,1.6978,9,18,,,,,1773337599.4943974,349.062,63,2422,2422,12481,94708.25,97887.0,100,90,1600898432,1773337599488335,0,,0,0,27478560189,,8197,qwen3,mani,30,8192
FULL,True,8,8,1.6978,10,18,,,,,1773337599.6019897,353.763,63,2422,2422,12481,94708.25,97887.0,100,90,1600898432,1773337599595792,0,,0,0,27478600415,,8197,qwen3,mani,30,8192
FULL,True,8,8,1.6978,11,18,,,,,1773337599.710089,372.751,63,2422,2422,12481,94708.25,97887.0,100,90,1600898432,1773337599703371,0,,0,0,27478640617,,8197,qwen3,mani,30,8192
FULL,True,8,8,1.6978,12,18,,,,,1773337599.8198876,400.121,62,2422,2422,12481,94708.25,97887.0,100,90,1600898432,1773337599811546,0,,0,0,27478680812,,8197,qwen3,mani,30,8192
FULL,True,8,8,1.6978,13,18,,,,,1773337599.9273088,401.985,62,2422,2422,12481,94708.25,97887.0,100,90,1600898432,1773337599921220,0,,0,0,27478761184,,8197,qwen3,mani,30,8192
FULL,True,8,8,1.6978,14,18,,,,,1773337600.0348067,402.005,62,2422,2422,12481,94708.25,97887.0,100,90,1600898432,1773337600028723,0,,0,0,27478801356,,8197,qwen3,mani,30,8192
FULL,True,8,8,1.6978,15,18,,,,,1773337600.1422017,402.148,62,2422,2422,12481,94708.25,97887.0,100,90,1600898432,1773337600136131,0,,0,0,27478841585,,8197,qwen3,mani,30,8192
FULL,True,8,8,1.6978,16,18,,,,,1773337600.2495947,402.222,62,2422,2422,12481,94708.25,97887.0,100,90,1600898432,1773337600243506,0,,0,0,27478881764,,8197,qwen3,mani,30,8192
FULL,True,8,8,1.6978,17,18,,,,,1773337600.3599954,402.291,62,2422,2422,12481,94708.25,97887.0,100,90,1600898432,1773337600351022,0,,0,0,27478921920,,8197,qwen3,mani,30,8192
FULL,True,8,8,1.6978,18,18,,,,,1773337600.4049118,402.291,62,2422,2422,12481,94708.25,97887.0,100,90,1600898432,1773337600402647,0,,0,0,27478921920,,8197,qwen3,mani,30,8192
FULL,True,8,8,1.6980,1,17,,,,,1773337600.579729,400.115,62,2422,2422,12481,94708.25,97887.0,100,90,1600898432,1773337600577432,0,,0,0,27479001040,,8198,qwen3,mani,30,8192
FULL,True,8,8,1.6980,2,17,,,,,1773337600.6679957,400.442,62,2422,2422,12481,94708.25,97887.0,100,90,1600898432,1773337600661667,0,,0,0,27479040695,,8198,qwen3,mani,30,8192
FULL,True,8,8,1.6980,3,17,,,,,1773337600.7753904,400.204,62,2422,2422,12481,94708.25,97887.0,100,90,1600898432,1773337600769318,0,,0,0,27479080838,,8198,qwen3,mani,30,8192
FULL,True,8,8,1.6980,4,17,,,,,1773337600.8829324,399.928,62,2422,2422,12481,94708.25,97887.0,100,90,1600898432,1773337600876843,0,,0,0,27479120961,,8198,qwen3,mani,30,8192
FULL,True,8,8,1.6980,5,17,,,,,1773337600.99046,400.023,62,2422,2422,12481,94708.25,97887.0,100,90,1600898432,1773337600984420,0,,0,0,27479161116,,8198,qwen3,mani,30,8192
FULL,True,8,8,1.6980,6,17,,,,,1773337601.099833,400.335,62,2422,2422,12481,94708.25,97887.0,100,90,1600898432,1773337601091782,0,,0,0,27479201257,,8198,qwen3,mani,30,8192
FULL,True,8,8,1.6980,7,17,,,,,1773337601.2073905,400.295,62,2422,2422,12481,94708.25,97887.0,100,90,1600898432,1773337601201307,0,,0,0,27479241410,,8198,qwen3,mani,30,8192
FULL,True,8,8,1.6980,8,17,,,,,1773337601.3154032,400.08,62,2422,2422,12481,94708.25,97887.0,100,90,1600898432,1773337601308742,0,,0,0,27479281507,,8198,qwen3,mani,30,8192
FULL,True,8,8,1.6980,9,17,,,,,1773337601.422959,400.367,62,2422,2422,12481,94708.25,97887.0,100,90,1600898432,1773337601416924,0,,0,0,27479321672,,8198,qwen3,mani,30,8192
FULL,True,8,8,1.6980,10,17,,,,,1773337601.5304716,402.474,62,2422,2422,12481,94708.25,97887.0,100,90,1600898432,1773337601524308,0,,0,0,27479401938,,8198,qwen3,mani,30,8192
FULL,True,8,8,1.6980,11,17,,,,,1773337601.6399481,402.283,62,2422,2422,12481,94708.25,97887.0,100,90,1600898432,1773337601631930,0,,0,0,27479442075,,8198,qwen3,mani,30,8192
FULL,True,8,8,1.6980,12,17,,,,,1773337601.747474,402.544,62,2422,2422,12481,94708.25,97887.0,100,90,1600898432,1773337601741346,0,,0,0,27479482187,,8198,qwen3,mani,30,8192
FULL,True,8,8,1.6980,13,17,,,,,1773337601.854932,402.518,62,2422,2422,12481,94708.25,97887.0,100,90,1600898432,1773337601848829,0,,0,0,27479522307,,8198,qwen3,mani,30,8192
FULL,True,8,8,1.6980,14,17,,,,,1773337601.9624794,402.559,62,2422,2422,12481,94708.25,97887.0,100,90,1600898432,1773337601956321,0,,0,0,27479562374,,8198,qwen3,mani,30,8192
FULL,True,8,8,1.6980,15,17,,,,,1773337602.0698128,402.353,62,2422,2422,12481,94708.25,97887.0,100,90,1600898432,1773337602063769,0,,0,0,27479602514,,8198,qwen3,mani,30,8192
FULL,True,8,8,1.6980,16,17,,,,,1773337602.1797018,402.396,62,2422,2422,12481,94708.25,97887.0,100,90,1600898432,1773337602171280,0,,0,0,27479642617,,8198,qwen3,mani,30,8192
FULL,True,8,8,1.6980,17,17,,,,,1773337602.280632,402.361,62,2422,2422,12481,94708.25,97887.0,100,90,1600898432,1773337602278370,0,,0,0,27479682741,,8198,qwen3,mani,30,8192
FULL,True,8,8,1.6980,1,18,,,,,1773337602.4547424,401.791,62,2422,2422,12481,94708.25,97887.0,97,87,1600898432,1773337602452470,0,,0,0,27479762292,,8199,qwen3,mani,30,8192
FULL,True,8,8,1.6980,2,18,,,,,1773337602.4872525,401.791,62,2422,2422,12481,94708.25,97887.0,97,87,1600898432,1773337602481084,0,,0,0,27479762292,,8199,qwen3,mani,30,8192
FULL,True,8,8,1.6980,3,18,,,,,1773337602.5944886,401.7,62,2422,2422,12481,94708.25,97887.0,97,87,1600898432,1773337602588574,0,,0,0,27479801389,,8199,qwen3,mani,30,8192
FULL,True,8,8,1.6980,4,18,,,,,1773337602.7021499,401.637,62,2422,2422,12481,94708.25,97887.0,97,87,1600898432,1773337602695963,0,,0,0,27479841480,,8199,qwen3,mani,30,8192
