cudagraph_mode,batch_size,target_sm_clock,input_len,model_name,kv_cache_lens,iteration,sm_clock,delta_total_energy_mJ,decoding_tokens,during_time_iter,repeat_count,avg_power_saturated,energy_power_based_J,avg_gpu_util,avg_memory_util,avg_temperature
PIECEWISE,8,1230,32,Qwen/Qwen3-1.7B_prefill-mlp,0,2,1230,499863,77568,2.6769,303,192.72907142857144,515.9164513071429,100.0,17.0,36.0
FULL,8,1230,32,Qwen/Qwen3-1.7B_decoding-mlp,32,0,1230,274658,4856,1.5955,607,178.02725,284.042477375,100.0,51.0,34.0
FULL,8,1230,32,Qwen/Qwen3-1.7B_decoding-mlp,32,1,1230,274651,4856,1.5955,607,182.82725000000002,291.700877375,100.0,51.0,34.0
FULL,8,1230,32,Qwen/Qwen3-1.7B_decoding-mlp,32,2,1230,274905,4856,1.5952,607,182.9535,291.8474232,100.0,51.0,34.0
FULL,8,1230,32,Qwen/Qwen3-1.7B_decoding-mlp,33,0,1230,275020,4856,1.5953,607,183.28225,292.390173425,100.0,51.0,34.0
FULL,8,1230,32,Qwen/Qwen3-1.7B_decoding-mlp,33,1,1230,292953,4856,1.5951,607,183.331125,292.4314774875,100.0,51.0,34.0
FULL,8,1230,32,Qwen/Qwen3-1.7B_decoding-mlp,33,2,1230,275116,4856,1.5949,607,183.466375,292.6105214875,100.0,51.0,34.0
FULL,8,1230,32,Qwen/Qwen3-1.7B_decoding-mlp,34,0,1230,293001,4856,1.5949,607,183.31400000000002,292.36749860000003,100.0,51.0,34.0
FULL,8,1230,32,Qwen/Qwen3-1.7B_decoding-mlp,34,1,1230,275135,4856,1.5947,607,182.81712499999998,291.53846923749995,100.0,51.0,34.0
FULL,8,1230,32,Qwen/Qwen3-1.7B_decoding-mlp,34,2,1230,274860,4856,1.5949,607,182.7828888888889,291.5204294888889,100.0,51.0,34.0
FULL,8,1230,32,Qwen/Qwen3-1.7B_decoding-mlp,35,0,1230,292700,4856,1.5951,607,182.61762499999998,291.29337363749994,100.0,51.0,34.0
FULL,8,1230,32,Qwen/Qwen3-1.7B_decoding-mlp,35,1,1230,275118,4856,1.5952,607,183.1081111111111,292.0940588444444,100.0,51.0,34.0
FULL,8,1230,32,Qwen/Qwen3-1.7B_decoding-mlp,35,2,1230,292757,4856,1.5951,607,183.26524999999998,292.32640027499997,100.0,51.0,34.0
PIECEWISE,8,1530,32,Qwen/Qwen3-1.7B_prefill-mlp,0,0,1500,682943,96512,2.7393,377,253.33814285714283,693.9691747285714,100.0,20.0,38.857142857142854
PIECEWISE,8,1530,32,Qwen/Qwen3-1.7B_prefill-mlp,0,1,1500,684246,96512,2.7392,377,253.91857142857148,695.533750857143,100.0,20.0,39.0
PIECEWISE,8,1530,32,Qwen/Qwen3-1.7B_prefill-mlp,0,2,1500,709586,96512,2.7391,377,254.02542857142856,695.8010514,100.0,20.0,39.5
FULL,8,1530,32,Qwen/Qwen3-1.7B_decoding-mlp,32,0,1530,334943,6040,1.6178,755,216.54544444444446,350.3272200222222,100.0,63.0,37.0
FULL,8,1530,32,Qwen/Qwen3-1.7B_decoding-mlp,32,1,1530,356474,6040,1.6174,755,222.93455555555556,360.5743501555556,100.0,63.0,37.0
FULL,8,1530,32,Qwen/Qwen3-1.7B_decoding-mlp,32,2,1530,357377,6040,1.6173,755,222.8011111111111,360.336237,100.0,63.0,37.0
FULL,8,1530,32,Qwen/Qwen3-1.7B_decoding-mlp,33,0,1530,356691,6040,1.6173,755,223.6783333333333,361.75496849999996,100.0,63.0,37.0
FULL,8,1530,32,Qwen/Qwen3-1.7B_decoding-mlp,33,1,1530,357205,6040,1.6172,755,223.38155555555556,361.2526516444444,100.0,63.0,37.0
FULL,8,1530,32,Qwen/Qwen3-1.7B_decoding-mlp,33,2,1530,378908,6040,1.6174,755,223.39722222222224,361.32266722222226,100.0,63.0,37.0
FULL,8,1530,32,Qwen/Qwen3-1.7B_decoding-mlp,34,0,1530,335554,6040,1.6171,755,223.82100000000003,361.94093910000004,100.0,63.0,37.0
FULL,8,1530,32,Qwen/Qwen3-1.7B_decoding-mlp,34,1,1530,357451,6040,1.6171,755,223.61611111111108,361.6096132777777,100.0,63.0,37.0
FULL,8,1530,32,Qwen/Qwen3-1.7B_decoding-mlp,34,2,1530,358067,6040,1.617,755,223.49655555555557,361.39393033333334,100.0,63.0,37.0
FULL,8,1530,32,Qwen/Qwen3-1.7B_decoding-mlp,35,0,1530,356910,6040,1.6169,755,223.88866666666664,362.0055851333333,100.0,63.0,37.0
FULL,8,1530,32,Qwen/Qwen3-1.7B_decoding-mlp,35,1,1530,357700,6040,1.617,755,223.5714444444444,361.5150256666666,100.0,63.0,37.0
FULL,8,1530,32,Qwen/Qwen3-1.7B_decoding-mlp,35,2,1530,357153,6040,1.6171,755,223.66866666666667,361.6946008666667,100.0,63.0,37.0
PIECEWISE,8,1830,32,Qwen/Qwen3-1.7B_prefill-mlp,0,0,1747,881674,115456,2.8122,451,315.1979333333334,886.3996281200002,99.0,23.0,42.86666666666667
PIECEWISE,8,1830,32,Qwen/Qwen3-1.7B_prefill-mlp,0,1,1747,852107,115456,2.8107,451,315.7319333333334,887.4277450200003,99.0,23.0,43.2
PIECEWISE,8,1830,32,Qwen/Qwen3-1.7B_prefill-mlp,0,2,1747,883465,115456,2.8096,451,316.22026666666665,888.4524612266666,99.0,23.0,44.0
FULL,8,1830,32,Qwen/Qwen3-1.7B_decoding-mlp,32,0,1830,423324,7224,1.6559,903,252.59166666666664,418.2665408333333,100.0,73.11111111111111,40.0
FULL,8,1830,32,Qwen/Qwen3-1.7B_decoding-mlp,32,1,1830,423484,7224,1.6561,903,264.5473333333333,438.1168387333333,100.0,73.0,40.0
FULL,8,1830,32,Qwen/Qwen3-1.7B_decoding-mlp,32,2,1830,423595,7224,1.6559,903,264.74055555555555,438.3838859444444,100.0,73.44444444444444,40.0
FULL,8,1830,32,Qwen/Qwen3-1.7B_decoding-mlp,33,0,1830,423644,7224,1.6564,903,264.7688888888889,438.5631875555556,100.0,73.11111111111111,40.0
FULL,8,1830,32,Qwen/Qwen3-1.7B_decoding-mlp,33,1,1830,420957,7224,1.6633,903,262.955,437.3730515,100.0,73.0,40.0
FULL,8,1830,32,Qwen/Qwen3-1.7B_decoding-mlp,33,2,1830,420947,7224,1.6633,903,262.80055555555555,437.11616405555554,100.0,73.0,40.0
FULL,8,1830,32,Qwen/Qwen3-1.7B_decoding-mlp,34,0,1830,420664,7224,1.6631,903,263.20777777777784,437.7408552222223,100.0,73.0,40.0
FULL,8,1830,32,Qwen/Qwen3-1.7B_decoding-mlp,34,1,1830,420573,7224,1.6631,903,263.14088888888887,437.6296123111111,100.0,73.0,40.888888888888886
FULL,8,1830,32,Qwen/Qwen3-1.7B_decoding-mlp,34,2,1830,420443,7224,1.6632,903,263.1833333333333,437.72651999999994,100.0,73.0,41.0
FULL,8,1830,32,Qwen/Qwen3-1.7B_decoding-mlp,35,0,1830,446639,7224,1.6631,903,262.87755555555555,437.1916626444444,100.0,73.0,41.0
FULL,8,1830,32,Qwen/Qwen3-1.7B_decoding-mlp,35,1,1830,446346,7224,1.6631,903,263.34644444444444,437.97147175555557,100.0,73.0,41.0
FULL,8,1830,32,Qwen/Qwen3-1.7B_decoding-mlp,35,2,1830,421357,7224,1.6632,903,263.36955555555556,438.0362448,100.0,73.0,41.0
PIECEWISE,8,2130,32,Qwen/Qwen3-1.7B_prefill-mlp,0,0,2047,969719,134400,2.8098,525,358.2936,1006.7333572800001,99.0,27.0,46.4
PIECEWISE,8,2130,32,Qwen/Qwen3-1.7B_prefill-mlp,0,1,2047,970016,134400,2.8054,525,359.6824666666666,1009.0531919866664,99.0,27.0,47.0
PIECEWISE,8,2130,32,Qwen/Qwen3-1.7B_prefill-mlp,0,2,2047,971676,134400,2.8049,525,360.0727857142857,1009.96815665,99.0,27.0,47.57142857142857
FULL,8,2130,32,Qwen/Qwen3-1.7B_decoding-mlp,32,0,2130,570317,8408,1.8467,1051,312.2822,576.6915387399999,100.0,77.0,44.0
FULL,8,2130,32,Qwen/Qwen3-1.7B_decoding-mlp,32,1,2130,570769,8408,1.8466,1051,316.5612,584.56191192,100.0,77.0,44.0
FULL,8,2130,32,Qwen/Qwen3-1.7B_decoding-mlp,32,2,2130,571273,8408,1.8467,1051,316.92330000000004,585.2622581100001,100.0,77.0,44.0
FULL,8,2130,32,Qwen/Qwen3-1.7B_decoding-mlp,33,0,2130,571712,8408,1.8465,1051,317.24920000000003,585.8006478000001,100.0,77.0,44.2
FULL,8,2130,32,Qwen/Qwen3-1.7B_decoding-mlp,33,1,2130,579208,8408,1.8463,1051,305.4105,563.87940615,100.0,77.0,44.2
FULL,8,2130,32,Qwen/Qwen3-1.7B_decoding-mlp,33,2,2130,535975,8408,1.8463,1051,295.89339999999993,546.3079844199999,100.0,77.0,44.0
FULL,8,2130,32,Qwen/Qwen3-1.7B_decoding-mlp,34,0,2130,533360,8408,1.8462,1051,295.09560000000005,544.8054967200001,100.0,77.0,44.0
FULL,8,2130,32,Qwen/Qwen3-1.7B_decoding-mlp,34,1,2130,528463,8408,1.8462,1051,292.784,540.5378208,100.0,77.0,44.0
FULL,8,2130,32,Qwen/Qwen3-1.7B_decoding-mlp,34,2,2130,528364,8408,1.8462,1051,292.7126,540.40600212,100.0,77.0,44.0
FULL,8,2130,32,Qwen/Qwen3-1.7B_decoding-mlp,35,0,2130,527703,8408,1.8462,1051,292.8190000000001,540.6024378000002,100.0,77.0,44.0
FULL,8,2130,32,Qwen/Qwen3-1.7B_decoding-mlp,35,1,2130,527615,8408,1.8461,1051,292.77680000000004,540.4952504800001,100.0,77.0,44.0
FULL,8,2130,32,Qwen/Qwen3-1.7B_decoding-mlp,35,2,2130,527618,8408,1.8461,1051,292.7848,540.51001928,100.0,77.0,44.0
PIECEWISE,8,2430,32,Qwen/Qwen3-1.7B_prefill-mlp,0,0,2332,1291520,153600,2.8431,600,478.5935333333334,1360.6892746200003,99.0,31.0,53.0
PIECEWISE,8,2430,32,Qwen/Qwen3-1.7B_prefill-mlp,0,1,2332,1341168,153600,2.8427,600,479.9850666666667,1364.4535490133333,99.0,31.0,54.0
PIECEWISE,8,2430,32,Qwen/Qwen3-1.7B_prefill-mlp,0,2,2332,1342095,153600,2.8428,600,481.36573333333337,1368.4265067200001,99.0,31.0,55.0
FULL,8,2430,32,Qwen/Qwen3-1.7B_decoding-mlp,32,0,2422,667968,9600,2.0536,1200,334.63418181818184,687.2047557818182,100.0,79.0,48.0
FULL,8,2430,32,Qwen/Qwen3-1.7B_decoding-mlp,32,1,2422,668574,9600,2.0535,1200,334.66236363636364,687.2291637272727,100.0,79.0,48.0
